Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2045,0;-1,35;16543762037;8038527;-28,0;2050,0;2076,0;2005,0;2058,06;ECOPETROL;EQTY
PFBCOLOM;27500,0;-1,19;7849650230;281913;-330,0;27800,0;28500,0;27350,0;27844,23;BANCO BANCOLOMBIA;EQTY
ISA;17880,0;-1,22;4612182600;256830;-220,0;18300,0;18300,0;17710,0;17958,11;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11805,0;-0,31;3367292205;285044;-37,0;11815,0;11815,0;11805,0;11813,24;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;43900,0;3,17;3173841300;73066;1350,0;43280,0;43980,0;42550,0;43438,01;GRUPO SURA;EQTY
BCOLOMBIA;34800,0;0,0;2398753580;68196;0,0;35890,0;35890,0;34800,0;35174,4;BANCO BANCOLOMBIA;EQTY
HCOLSEL;11334,0;-0,67;2363041428;208492;-76,0;11334,0;11334,0;11334,0;11333,97;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
NUTRESA;60990,0;0,89;1635320330;26908;540,0;60450,0;61000,0;60450,0;60774,5;GRUPO NUTRESA;EQTY
GEB;1809,0;4,57;1431738572;809282;79,0;1760,0;1809,0;1760,0;1769,15;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;36990,0;1,34;1196454120;32792;490,0;35900,0;36990,0;35410,0;36486,16;BANCO DE BOGOTA;EQTY
PFAVAL;572,0;-1,04;1105943039,9;1933970;-6,0;565,6;580,7;565,6;571,85;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;8850,0;4,98;1021292905;117583;420,0;8560,0;8850,0;8560,0;8685,72;GRUPO ARGOS;EQTY
PFDAVVNDA;20420,0;0,1;978515200;47551;20,0;20500,0;20920,0;20300,0;20578,23;BANCO DAVIVIENDA;EQTY
CEMARGOS;3036,0;1,1;472467675;157557;33,0;3003,0;3036,0;2990,0;2998,71;CEMENTOS ARGOS;EQTY
CELSIA;2899,0;-0,03;379288711;130867;-1,0;2890,0;2905,0;2880,0;2898,28;CELSIA;EQTY
PFGRUPSURA;11250,0;0,0;377976070;33304;0,0;11380,0;11480,0;11230,0;11349,27;GRUPO SURA;EQTY
CORFICOLCF;13100,0;-0,08;334518420;25567;-10,0;13110,0;13200,0;13000,0;13083,99;CORFICOLOMBIANA;EQTY
MINEROS;1984,0;-2,27;161260139;79947;-46,0;2010,0;2020,0;1984,0;2017,09;MINEROS;EQTY
GRUBOLIVAR;61100,0;0,0;143070960;2341;0,0;61180,0;61180,0;61100,0;61115,32;GRUPO BOLIVAR;EQTY
PEI;33160,0;0,18;87270780;2604;60,0;33940,0;33940,0;33160,0;33514,12;PEI;EQTY
PFGRUPOARG;5560,0;-2,03;86982515;15505;-115,0;5675,0;5675,0;5560,0;5609,97;GRUPO ARGOS;EQTY
TERPEL;7310,0;1,39;42438095;5754;100,0;7310,0;7310,0;7310,0;7375,41;ORGANIZACION TERPEL;EQTY
PFCORFICOL;11980,0;-1,8;41394140;3468;-220,0;11980,0;11980,0;11980,0;11936,03;CORFICOLOMBIANA;EQTY
BHI;224,5;-0,44;34354349,4;153918;-1,0;222,5;224,5;222,5;223,2;BAC HOLDING INTERNATIONAL CORP;EQTY
PROMIGAS;4210,0;0,21;32842408;7767;9,0;4250,0;4250,0;4210,0;4228,45;PROMIGAS;EQTY
BVC;-;-;28650850;2887;-;-;-;-;9924,09;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;-;-;24566518;10736;-;-;-;-;2288,24;CEMENTOS ARGOS;EQTY
CNEC;34660,0;-0,37;22945040;662;-130,0;34660,0;34660,0;34660,0;34660,18;CANACOL ENERGY LTD;EQTY
CONCONCRET;256,0;-1,54;21734444,8;84298;-4,0;256,0;256,0;256,0;257,83;CONCONCRETO S.A;EQTY
EXITO;-;-;9132511;2262;-;-;-;-;4037,36;EXITO;EQTY
ENKA;-;-;4318815,65;210990;-;-;-;-;20,47;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;-;-;4183233;7700;-;-;-;-;543,28;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1695692;16336;-;-;-;-;103,8;ETB;EQTY
PAZRIO;-;-;1489600;266000;-;-;-;-;5,6;ACER. PAZ DEL RIO;EQTY
