Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;17520,0;-2,12;10752107380;603058;-380,0;18000,0;18000,0;17520,0;17829,31;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2060,0;-1,01;5973833867;2877842;-21,0;2113,0;2113,0;2052,0;2075,8;ECOPETROL;EQTY
PFBCOLOM;28080,0;-0,25;3948233220;139998;-70,0;28300,0;28510,0;28080,0;28202,07;BANCO BANCOLOMBIA;EQTY
CEMARGOS;3060,0;1,32;2942624312;977516;40,0;3000,0;3060,0;3000,0;3010,31;CEMENTOS ARGOS;EQTY
CORFICOLCF;12900,0;-2,93;1735759770;131651;-390,0;13290,0;13400,0;12900,0;13184,55;CORFICOLOMBIANA;EQTY
GRUPOSURA;44480,0;0,41;1508533180;34029;180,0;45000,0;45000,0;44100,0;44330,81;GRUPO SURA;EQTY
BCOLOMBIA;34320,0;-1,94;959439310;27690;-680,0;35000,0;35000,0;34120,0;34649,31;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;19890,0;0,91;698088290;35806;180,0;19710,0;19890,0;19320,0;19496,41;BANCO DAVIVIENDA;EQTY
MINEROS;2150,0;2,87;531654860;244763;60,0;2190,0;2200,0;2150,0;2172,12;MINEROS;EQTY
BOGOTA;37000,0;0,03;425685630;11506;10,0;37000,0;37000,0;37000,0;36996,84;BANCO DE BOGOTA;EQTY
PFGRUPSURA;11420,0;1,06;382824830;33582;120,0;11360,0;11500,0;11360,0;11399,7;GRUPO SURA;EQTY
NUTRESA;62970,0;1,73;279493560;4508;1070,0;61000,0;62970,0;60000,0;61999,46;GRUPO NUTRESA;EQTY
GEB;1770,0;0,0;199717341;112631;0,0;1770,0;1780,0;1770,0;1773,2;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;8600,0;-1,99;127132640;14728;-175,0;8700,0;8700,0;8600,0;8632,04;GRUPO ARGOS;EQTY
CELSIA;2808,0;0,11;116344307;41297;3,0;2806,0;2808,0;2806,0;2817,26;CELSIA;EQTY
CONCONCRET;256,8;1,1;108465094;432296;2,8;250,0;256,8;250,0;250,9;CONCONCRETO S.A;EQTY
BHI;225,1;-0,84;92932012,8;412828;-1,9;225,1;225,1;225,1;225,11;BAC HOLDING INTERNATIONAL CORP;EQTY
PFAVAL;563,0;-;72508362;129988;0,0;563,0;563,0;563,0;557,81;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;4130,0;0,05;63844507;15341;2,0;4130,0;4200,0;4130,0;4161,69;PROMIGAS;EQTY
ICOLCAP;11775,0;-1,05;58632133;4984;-125,0;11705,5;11775,0;11705,5;11764,07;FONDO BURSATIL ISHARES COLCAP;EQTY
TERPEL;7020,0;-3,97;58036980;8059;-290,0;7020,0;7020,0;7020,0;7201,51;ORGANIZACION TERPEL;EQTY
PEI;33400,0;-1,76;56882450;1690;-600,0;34000,0;34000,0;33400,0;33658,25;PEI;EQTY
PFCEMARGOS;2240,0;0,45;44735973;20028;10,0;2240,0;2240,0;2240,0;2233,67;CEMENTOS ARGOS;EQTY
CNEC;34800,0;-0,63;36135000;1030;-220,0;35500,0;35500,0;34800,0;35082,52;CANACOL ENERGY LTD;EQTY
BVC;10100,0;2,12;32712170;3258;210,0;10100,0;10100,0;10100,0;10040,57;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;64010,0;-;27844130;435;0,0;64010,0;64010,0;64010,0;64009,49;GRUPO BOLIVAR;EQTY
PFCORFICOL;-;-;10013300;848;-;-;-;-;11808,14;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;8861795,5;16577;-;-;-;-;534,58;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;-;-;8831010;2219;-;-;-;-;3979,73;EXITO;EQTY
ETB;-;-;3772000;35000;-;-;-;-;107,77;ETB;EQTY
PFGRUPOARG;-;-;2339475;437;-;-;-;-;5353,49;GRUPO ARGOS;EQTY
ENKA;-;-;443186,46;20154;-;-;-;-;21,99;ENKA DE COLOMBIA;EQTY
HCOLSEL;-;-;22541;2;-;-;-;-;11270,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
