Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27880,0;-2,21;10615564920;379296;-630,0;28400,0;28510,0;27680,0;27987,55;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2148,0;-1,69;4786509636;2222590;-37,0;2148,0;2190,0;2139,0;2153,57;ECOPETROL;EQTY
BCOLOMBIA;30980,0;-0,39;2067498750;66551;-120,0;31000,0;31890,0;30630,0;31066,38;BANCO BANCOLOMBIA;EQTY
CEMARGOS;3364,0;0,36;1942084637;575844;12,0;3355,0;3423,0;3302,0;3372,59;CEMENTOS ARGOS;EQTY
ISA;17150,0;-2,28;1731242290;100339;-400,0;17520,0;17600,0;17100,0;17253,93;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11444,0;-1,68;1149436878;100440;-196,0;11444,0;11444,0;11444,0;11444,02;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;484,1;-2,18;897486603,7;1874857;-10,8;480,0;484,1;477,1;478,7;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;13000,0;-0,76;821381460;63093;-100,0;13070,0;13130,0;12890,0;13018,58;GRUPO SURA;EQTY
GRUPOARGOS;9235,0;2,33;820496845;90539;210,0;9025,0;9235,0;8835,0;9062,36;GRUPO ARGOS;EQTY
PEI;35800,0;2,29;589035060;16439;800,0;35500,0;35900,0;35010,0;35831,56;PEI;EQTY
GRUPOSURA;37000,0;3,35;228024430;6177;1200,0;37000,0;37000,0;37000,0;36915,08;GRUPO SURA;EQTY
CNEC;34750,0;-2,25;190386290;5472;-800,0;34930,0;34930,0;34750,0;34792,82;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;5850,0;-2,5;184868370;31353;-150,0;5910,0;5920,0;5850,0;5896,35;GRUPO ARGOS;EQTY
GEB;1888,0;1,51;167035905;89438;28,0;1852,0;1888,0;1852,0;1867,62;GRUPO ENERGIA BOGOTA;EQTY
BHI;219,8;0,0;126496401,3;577100;0,0;219,8;219,8;217,9;219,19;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;1900,0;-;104204954;54849;0,0;1900,0;1900,0;1900,0;1899,85;MINEROS;EQTY
NUTRESA;54000,0;-1,76;92786060;1717;-970,0;54000,0;54000,0;54000,0;54039,64;GRUPO NUTRESA;EQTY
CELSIA;2740,0;0,18;91101783;33565;5,0;2712,0;2740,0;2710,0;2714,19;CELSIA;EQTY
PFDAVVNDA;20290,0;0,95;87191880;4324;190,0;20000,0;20290,0;20000,0;20164,63;BANCO DAVIVIENDA;EQTY
CORFICOLCF;14400,0;-0,35;81039950;5631;-50,0;14400,0;14400,0;14380,0;14391,75;CORFICOLOMBIANA;EQTY
PFCEMARGOS;2460,0;-0,4;57013898;23466;-10,0;2406,0;2460,0;2406,0;2429,64;CEMENTOS ARGOS;EQTY
PROMIGAS;4670,0;-0,62;48604284;10662;-29,0;4504,0;4670,0;4500,0;4558,65;PROMIGAS;EQTY
PFCORFICOL;12000,0;-0,5;35819940;2957;-60,0;12000,0;12000,0;12000,0;12113,61;CORFICOLOMBIANA;EQTY
CONCONCRET;235,0;-1,26;31467670,5;133959;-3,0;235,0;235,0;235,0;234,91;CONCONCRETO S.A;EQTY
GRUPOAVAL;467,0;-5,08;24604013,9;52361;-25,0;467,0;467,0;467,0;469,89;GRUPO AVAL ACCIONES Y VALORES;EQTY
TERPEL;-;-;20573400;2814;-;-;-;-;7311,09;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;72940,0;3,9;18307000;251;2740,0;72940,0;72940,0;72940,0;72936,25;GRUPO BOLIVAR;EQTY
BVC;-;-;16073070;1591;-;-;-;-;10102,5;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;4139,0;-0,27;14782570;3632;-11,0;4139,0;4139,0;4139,0;4070,09;EXITO;EQTY
BBVACOL;-;-;3946500;15000;-;-;-;-;263,1;BBVA COLOMBIA;EQTY
ETB;-;-;1198528,3;12707;-;-;-;-;94,32;ETB;EQTY
HCOLSEL;-;-;248869,5;22;-;-;-;-;11312,25;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BOGOTA;-;-;165970;5;-;-;-;-;33194,0;BANCO DE BOGOTA;EQTY
