Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34590,0;0,41;24860395510;721793;140,0;34350,0;34610,0;34310,0;34442,56;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2714,0;0,74;23959524959;8897736;20,0;2700,0;2740,0;2675,0;2692,77;ECOPETROL;EQTY
ISA;21460,0;-1,29;5785598720;269341;-280,0;21610,0;21820,0;21170,0;21480,57;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;43480,0;-0,02;3316972990;76896;-10,0;43490,0;43490,0;42520,0;43135,83;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;16990,0;0,59;912263670;53347;100,0;16940,0;17480,0;16800,0;17100,56;CORFICOLOMBIANA;EQTY
PFAVAL;570,0;0,18;777003920,6;1367110;1,0;565,0;574,0;560,0;568,36;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;1705,0;0,77;498758110;293464;13,0;1710,0;1710,0;1693,0;1699,55;GRUPO ENERGIA BOGOTA;EQTY
BHI;226,7;-2,49;395467786,9;1723187;-5,8;232,5;232,5;226,7;229,5;BAC HOLDING INTERNATIONAL CORP;EQTY
PFGRUPSURA;13000,0;-0,84;292706300;22513;-110,0;13140,0;13140,0;12920,0;13001,66;GRUPO SURA;EQTY
ICOLCAP;13383,0;-0,35;256165132;19138;-47,0;13383,0;13383,0;13383,0;13385,16;FONDO BURSATIL ISHARES COLCAP;EQTY
PFCORFICOL;14600,0;3,55;239076330;16607;500,0;14200,0;14600,0;14200,0;14396,12;CORFICOLOMBIANA;EQTY
GRUPOARGOS;9810,0;-1,16;207962140;21097;-115,0;9860,0;9865,0;9810,0;9857,43;GRUPO ARGOS;EQTY
CNEC;7865,0;1,09;162813025;20685;85,0;7810,0;7865,0;7810,0;7871,07;CANACOL ENERGY LTD;EQTY
NUTRESA;44970,0;2,2;158350860;3590;970,0;44000,0;44970,0;44000,0;44108,87;GRUPO NUTRESA;EQTY
MINEROS;2200,0;-4,35;145320038;66793;-100,0;2125,0;2200,0;2125,0;2175,68;MINEROS;EQTY
PFDAVVNDA;28360,0;-1,53;132099280;4658;-440,0;28370,0;28370,0;28350,0;28359,66;BANCO DAVIVIENDA;EQTY
GRUPOSURA;41680,0;0,68;127800980;3068;280,0;41680,0;41680,0;41680,0;41656,12;GRUPO SURA;EQTY
GRUBOLIVAR;60700,0;-0,48;115997230;1911;-290,0;60700,0;60700,0;60700,0;60699,75;GRUPO BOLIVAR;EQTY
CEMARGOS;3700,0;0,52;104192472;28523;19,0;3600,0;3700,0;3600,0;3652,93;CEMENTOS ARGOS;EQTY
BVC;7000,0;0,07;87539570;12486;5,0;6980,0;7000,0;6980,0;7011,02;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;8175,0;0,31;78615050;9619;25,0;8175,0;8175,0;8175,0;8172,89;ORGANIZACION TERPEL;EQTY
CELSIA;2904,0;-2,81;69809653;24293;-84,0;2815,0;2904,0;2815,0;2873,65;CELSIA;EQTY
PFCEMARGOS;2549,0;-2,07;62582308;24735;-54,0;2505,0;2549,0;2500,0;2530,11;CEMENTOS ARGOS;EQTY
PFGRUPOARG;6270,0;-0,48;57021620;9071;-30,0;6270,0;6270,0;6270,0;6286,14;GRUPO ARGOS;EQTY
CONCONCRET;231,0;-2,94;51850142;222970;-7,0;231,0;231,0;231,0;232,54;CONCONCRETO S.A;EQTY
PEI;-;-;40929930;1155;-;-;-;-;35437,17;PEI;EQTY
BOGOTA;39100,0;-;28845660;738;0,0;39100,0;39100,0;39100,0;39086,26;BANCO DE BOGOTA;EQTY
FABRICATO;-;-;11991000;1998500;-;-;-;-;6,0;FABRICATO;EQTY
PROMIGAS;-;-;10179696;2169;-;-;-;-;4693,27;PROMIGAS;EQTY
GRUPOAVAL;-;-;8260485;14727;-;-;-;-;560,91;GRUPO AVAL ACCIONES Y VALORES;EQTY
VILLAS;-;-;8250000;2500;-;-;-;-;3300,0;BANCO AV VILLAS;EQTY
ETB;-;-;8125495,2;68518;-;-;-;-;118,59;ETB;EQTY
ENKA;-;-;7541867,31;329503;-;-;-;-;22,89;ENKA DE COLOMBIA;EQTY
EXITO;-;-;4366495;1194;-;-;-;-;3657,03;EXITO;EQTY
PROTECCION;-;-;3920000;49;-;-;-;-;80000,0;ADM DE FONDOS Y CES PROTECCION;EQTY
HCOLSEL;-;-;3535968,5;283;-;-;-;-;12494,59;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
