Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2415,0;1,47;34546130465;14320260;35,0;2380,0;2466,0;2340,0;2412,4;ECOPETROL;EQTY
PFBCOLOM;34200,0;2,73;15640878690;460998;910,0;33290,0;34200,0;33230,0;33928,3;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;42000,0;1,45;14183387400;338049;600,0;41900,0;42990,0;41570,0;41956,6;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12955,0;0,35;6626816701,5;510646;45,0;12999,5;13002,0;12945,0;12977,32;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;21320,0;5,02;2362612650;112159;1020,0;20950,0;21320,0;20460,0;21064,85;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;579,0;1,58;1137534811,8;1956544;9,0;585,0;585,0;577,0;581,4;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;9330,0;-1,74;865531790;91678;-165,0;9495,0;9650,0;9005,0;9441,0;GRUPO ARGOS;EQTY
CORFICOLCF;15300,0;2,0;338274780;22266;300,0;15000,0;15300,0;15000,0;15192,44;CORFICOLOMBIANA;EQTY
CEMARGOS;3659,0;1,36;293923880;80108;49,0;3700,0;3700,0;3650,0;3669,1;CEMENTOS ARGOS;EQTY
GEB;1710,0;-0,29;244936030;142462;-5,0;1719,0;1720,0;1710,0;1719,31;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;27210,0;0,22;166735860;6130;60,0;27150,0;27210,0;27150,0;27199,98;BANCO DAVIVIENDA;EQTY
CNEC;7370,0;3,58;166187995;22732;255,0;7295,0;7370,0;7295,0;7310,75;CANACOL ENERGY LTD;EQTY
CELSIA;2790,0;-0,32;152478669;54510;-9,0;2798,0;2798,0;2790,0;2797,26;CELSIA;EQTY
MINEROS;1949,0;2,58;147985215;76390;49,0;1930,0;1950,0;1930,0;1937,23;MINEROS;EQTY
PFGRUPSURA;12800,0;-0,39;134651710;10513;-50,0;12800,0;12800,0;12800,0;12808,11;GRUPO SURA;EQTY
BHI;205,5;0,24;83592628,5;403765;0,5;208,0;209,0;205,5;207,03;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOSURA;40460,0;-5,47;73223310;1799;-2340,0;40200,0;42450,0;40200,0;40702,23;GRUPO SURA;EQTY
HCOLSEL;12140,5;0,83;69294250;5706;100,5;12150,0;12150,0;12140,5;12144,1;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
NUTRESA;44760,0;5,32;62809680;1414;2260,0;44970,0;44970,0;44760,0;44419,86;GRUPO NUTRESA;EQTY
PFCORFICOL;13250,0;1,15;41819140;3161;150,0;13200,0;13250,0;13200,0;13229,72;CORFICOLOMBIANA;EQTY
TERPEL;8050,0;0,63;31952340;3960;50,0;8050,0;8050,0;8050,0;8068,77;ORGANIZACION TERPEL;EQTY
PROMIGAS;4600,0;0,86;30969385;6803;39,0;4600,0;4600,0;4600,0;4552,31;PROMIGAS;EQTY
BOGOTA;-;-;26786660;682;-;-;-;-;39276,63;BANCO DE BOGOTA;EQTY
PFGRUPOARG;-;-;26437735;4304;-;-;-;-;6142,6;GRUPO ARGOS;EQTY
EXITO;3480,0;1,46;22269326;6415;50,0;3480,0;3480,0;3480,0;3471,45;EXITO;EQTY
CONCONCRET;235,0;-2,08;19322126,2;82302;-5,0;235,0;235,0;235,0;234,77;CONCONCRETO S.A;EQTY
BVC;6900,0;-1,43;18752235;2711;-100,0;6900,0;6900,0;6900,0;6917,09;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;-;-;14653904;5691;-;-;-;-;2574,93;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;-;-;13543580;222;-;-;-;-;61007,12;GRUPO BOLIVAR;EQTY
GRUPOAVAL;-;-;4757943;8556;-;-;-;-;556,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;-;-;4229040;118;-;-;-;-;35839,32;PEI;EQTY
ENKA;-;-;945866;39810;-;-;-;-;23,76;ENKA DE COLOMBIA;EQTY
ETB;-;-;534484;4863;-;-;-;-;109,91;ETB;EQTY
