Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;28130,0;0,68;5476266740;194544;190,0;28200,0;28330,0;28040,0;28149,25;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2275,0;-1,09;3016528236;1327110;-25,0;2280,0;2293,0;2266,0;2273,01;ECOPETROL;EQTY
PEI;41510,0;0,8;1924645560;46919;330,0;40310,0;41510,0;40310,0;41020,6;PEI;EQTY
ISA;16900,0;0,48;1484069230;88118;80,0;16630,0;16900,0;16630,0;16841,84;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;31900,0;2,57;1450486360;45792;800,0;31500,0;31900,0;31100,0;31675,54;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;9390,0;-3,0;1254721955;132435;-290,0;9680,0;9680,0;9390,0;9474,25;GRUPO ARGOS;EQTY
GEB;1760,0;-;1113675588;632993;0,0;1760,0;1760,0;1760,0;1759,38;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPOARG;6080,0;-3,34;1080548730;174994;-210,0;6280,0;6280,0;5955,0;6174,78;GRUPO ARGOS;EQTY
PFAVAL;512,6;0,91;760907511,8;1510024;4,6;516,0;517,4;500,0;503,9;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3375,0;-1,06;688592829;203166;-36,0;3416,0;3416,0;3375,0;3389,31;CEMENTOS ARGOS;EQTY
PFGRUPSURA;13700,0;0,0;480861220;35118;0,0;13700,0;13700,0;13680,0;13692,73;GRUPO SURA;EQTY
CNEC;35030,0;-2,83;308239840;8716;-1020,0;36020,0;36020,0;35030,0;35364,83;CANACOL ENERGY LTD;EQTY
NUTRESA;50000,0;-2,87;223839760;4473;-1480,0;50000,0;50010,0;50000,0;50042,42;GRUPO NUTRESA;EQTY
PFCEMARGOS;2317,0;-1,28;181470247;78456;-30,0;2318,0;2318,0;2317,0;2313,02;CEMENTOS ARGOS;EQTY
MINEROS;1920,0;-1,39;161152236;83910;-27,0;1920,0;1920,0;1920,0;1920,54;MINEROS;EQTY
GRUPOAVAL;470,0;-6,75;152375426,3;300118;-34,0;504,9;529,7;470,0;507,72;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;218,6;-0,18;134017516,5;613399;-0,4;219,0;219,0;217,0;218,48;BAC HOLDING INTERNATIONAL CORP;EQTY
EXITO;-;-;130981648;32664;-;-;-;-;4009,97;EXITO;EQTY
BOGOTA;29000,0;-1,73;126233920;4377;-510,0;29150,0;29150,0;28220,0;28840,28;BANCO DE BOGOTA;EQTY
PFDAVVNDA;-;-;73377800;3813;-;-;-;-;19244,11;BANCO DAVIVIENDA;EQTY
CELSIA;2550,0;-1,35;69757790;27505;-35,0;2516,0;2552,0;2516,0;2536,19;CELSIA;EQTY
CONCONCRET;251,4;-2,56;31146489,5;120336;-6,6;251,4;251,4;251,4;258,83;CONCONCRETO S.A;EQTY
BBVACOL;232,0;0,35;24357680;104990;0,8;232,0;232,0;232,0;232,0;BBVA COLOMBIA;EQTY
TERPEL;-;-;18471580;2562;-;-;-;-;7209,83;ORGANIZACION TERPEL;EQTY
PFCORFICOL;-;-;16944700;1311;-;-;-;-;12925,02;CORFICOLOMBIANA;EQTY
GRUPOSURA;37390,0;-0,03;14111500;378;-10,0;37390,0;37390,0;37390,0;37332,01;GRUPO SURA;EQTY
ICOLCAP;11477,5;-0,2;13960700,5;1215;-22,5;11477,5;11477,5;11477,5;11490,29;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;-;-;13122450;858;-;-;-;-;15294,23;CORFICOLOMBIANA;EQTY
PROMIGAS;-;-;4210672;902;-;-;-;-;4668,15;PROMIGAS;EQTY
ETB;-;-;3198465;37629;-;-;-;-;85,0;ETB;EQTY
BVC;-;-;2435980;260;-;-;-;-;9369,15;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;-;-;2322760;35;-;-;-;-;66364,57;GRUPO BOLIVAR;EQTY
HCOLSEL;-;-;44692;4;-;-;-;-;11173,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
