Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GEB;1720,0;0,88;7137462028;4166091;15,0;1720,0;1727,0;1705,0;1713,23;GRUPO ENERGIA BOGOTA;EQTY
PFBCOLOM;34600,0;0,03;3127126820;90501;10,0;34500,0;34600,0;34200,0;34553,51;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;43000,0;-1,1;1740125970;40455;-480,0;43200,0;43200,0;42800,0;43013,87;BANCO BANCOLOMBIA;EQTY
ISA;21680,0;1,03;1701469910;78823;220,0;21000,0;21680,0;21000,0;21585,96;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2700,0;-0,52;1377234685;508524;-14,0;2712,0;2722,0;2694,0;2708,3;ECOPETROL;EQTY
ICOLCAP;13450,0;0,5;470226105;34966;67,0;13450,0;13450,0;13450,0;13448,1;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;570,0;0,0;229055796,9;401726;0,0;575,0;575,0;570,0;570,18;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;41950,0;0,65;158980870;3806;270,0;41950,0;41950,0;41950,0;41771,12;GRUPO SURA;EQTY
GRUPOARGOS;9850,0;0,41;142813495;14465;40,0;9860,0;9860,0;9850,0;9873,04;GRUPO ARGOS;EQTY
PFGRUPSURA;13000,0;0,0;132068690;10150;0,0;12990,0;13000,0;12990,0;13011,69;GRUPO SURA;EQTY
BHI;226,2;-0,22;117825644,9;521125;-0,5;226,1;227,0;226,1;226,1;BAC HOLDING INTERNATIONAL CORP;EQTY
PFDAVVNDA;28300,0;-0,21;68473380;2439;-60,0;28020,0;28300,0;28020,0;28074,37;BANCO DAVIVIENDA;EQTY
CELSIA;2882,0;-0,76;60929503;20970;-22,0;2882,0;2882,0;2882,0;2905,56;CELSIA;EQTY
NUTRESA;44500,0;-1,05;48873170;1099;-470,0;44500,0;44500,0;44500,0;44470,58;GRUPO NUTRESA;EQTY
TERPEL;8135,0;-0,49;47304155;5810;-40,0;8115,0;8135,0;8115,0;8141,85;ORGANIZACION TERPEL;EQTY
CORFICOLCF;16990,0;-;41250390;2429;0,0;16990,0;16990,0;16990,0;16982,46;CORFICOLOMBIANA;EQTY
PFGRUPOARG;6130,0;-2,23;38866870;6314;-140,0;6130,0;6130,0;6130,0;6155,67;GRUPO ARGOS;EQTY
EXITO;3690,0;1,1;35550875;9643;40,0;3690,0;3690,0;3690,0;3686,7;EXITO;EQTY
GRUPOAVAL;543,4;-4,65;29474008,6;53487;-26,5;543,4;543,4;543,4;551,05;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;-;-;29148160;1998;-;-;-;-;14588,67;CORFICOLOMBIANA;EQTY
MINEROS;-;-;24875243;11176;-;-;-;-;2225,77;MINEROS;EQTY
PROMIGAS;4505,0;-4,15;23675446;5217;-195,0;4505,0;4505,0;4505,0;4538,13;PROMIGAS;EQTY
PFCEMARGOS;-;-;19814693;7837;-;-;-;-;2528,35;CEMENTOS ARGOS;EQTY
CNEC;-;-;16167475;2081;-;-;-;-;7769,09;CANACOL ENERGY LTD;EQTY
CEMARGOS;-;-;14353683;3902;-;-;-;-;3678,55;CEMENTOS ARGOS;EQTY
BVC;-;-;13594295;1944;-;-;-;-;6992,95;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;-;-;10544407;45392;-;-;-;-;232,3;CONCONCRETO S.A;EQTY
BOGOTA;-;-;5586980;145;-;-;-;-;38530,9;BANCO DE BOGOTA;EQTY
VILLAS;-;-;4108800;1284;-;-;-;-;3200,0;BANCO AV VILLAS;EQTY
PEI;-;-;3985050;112;-;-;-;-;35580,8;PEI;EQTY
ETB;-;-;3552572,7;30255;-;-;-;-;117,42;ETB;EQTY
GRUBOLIVAR;-;-;2867000;47;-;-;-;-;61000,0;GRUPO BOLIVAR;EQTY
HCOLSEL;-;-;1558043,5;124;-;-;-;-;12564,87;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;-;-;169233,15;6867;-;-;-;-;24,64;ENKA DE COLOMBIA;EQTY
