Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
CEMARGOS;2902,0;-4,22;56311809158;19385969;-128,0;3085,0;3085,0;2810,0;2904,77;CEMENTOS ARGOS;EQTY
PFBCOLOM;27200,0;-2,79;39257288280;1441109;-780,0;28120,0;28160,0;27200,0;27241,03;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;8060,0;-3,93;35092612075;4346280;-330,0;8310,0;8450,0;8060,0;8074,17;GRUPO ARGOS;EQTY
ECOPETROL;2357,0;-3,4;19135809244;8043923;-83,0;2455,0;2460,0;2357,0;2378,92;ECOPETROL;EQTY
BCOLOMBIA;29100,0;-1,36;16178814260;555977;-400,0;29100,0;29390,0;29000,0;29099,79;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;18380,0;0,0;14777619250;803958;0,0;18480,0;18490,0;18380,0;18381,08;BANCO DAVIVIENDA;EQTY
PFAVAL;510,0;4,08;14193944115,7;27882450;20,0;483,0;510,0;480,0;509,06;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;14980,0;-9,98;13564550650;899504;-1660,0;16500,0;16500,0;14980,0;15080,03;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;11750,0;-7,26;10407724080;885069;-920,0;12310,0;12310,0;11750,0;11759,22;CORFICOLOMBIANA;EQTY
NUTRESA;49810,0;-2,39;5065387420;100989;-1220,0;50530,0;51490,0;49810,0;50157,81;GRUPO NUTRESA;EQTY
ICOLCAP;11017,0;-1,52;3780856913,5;342208;-170,0;11080,0;11080,0;10990,0;11048,42;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;1616,0;-4,44;3497621625;2157381;-75,0;1691,0;1691,0;1616,0;1621,24;GRUPO ENERGIA BOGOTA;EQTY
EXITO;3030,0;0,2;2377186608;776929;6,0;3290,0;3290,0;3020,0;3059,72;EXITO;EQTY
PFGRUPSURA;12500,0;2,29;1235573980;98971;280,0;12250,0;12500,0;12200,0;12484,2;GRUPO SURA;EQTY
CELSIA;2450,0;-1,29;1128572681;460100;-32,0;2452,0;2500,0;2450,0;2452,89;CELSIA;EQTY
PEI;43380,0;1,19;858539520;19990;510,0;42870,0;43380,0;42870,0;42948,45;PEI;EQTY
PFCORFICOL;11150,0;-0,45;749727680;67372;-50,0;10790,0;11150,0;10720,0;11128,18;CORFICOLOMBIANA;EQTY
PFGRUPOARG;5370,0;-4,11;745074220;138170;-230,0;5580,0;5600,0;5150,0;5392,45;GRUPO ARGOS;EQTY
GRUPOSURA;31000,0;-6,06;707114730;22335;-2000,0;32980,0;32980,0;31000,0;31659,49;GRUPO SURA;EQTY
HCOLSEL;10788,0;-0,11;562043851;52097;-12,0;10800,0;10800,0;10788,0;10788,41;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
MINEROS;1871,0;-0,43;518823983;286847;-8,0;1820,0;1871,0;1800,0;1808,71;MINEROS;EQTY
GRUBOLIVAR;59090,0;-4,0;396117170;6650;-2460,0;63900,0;63900,0;59090,0;59566,49;GRUPO BOLIVAR;EQTY
CNEC;32750,0;-4,02;341027390;10372;-1370,0;34120,0;34250,0;32750,0;32879,62;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;2020,0;-6,05;320314737;155347;-130,0;2050,0;2110,0;2020,0;2061,93;CEMENTOS ARGOS;EQTY
BVC;9000,0;6,26;166970570;18879;530,0;8530,0;9000,0;8530,0;8844,25;BOLSA DE VALORES DE COLOMBIA;EQTY
BOGOTA;25650,0;-3,28;162934940;6234;-870,0;26520,0;26720,0;25650,0;26136,5;BANCO DE BOGOTA;EQTY
BHI;214,0;-0,47;154662112;722424;-1,0;214,0;214,9;214,0;214,09;BAC HOLDING INTERNATIONAL CORP;EQTY
PROMIGAS;4410,0;-4,13;56703470;12748;-190,0;4410,0;4410,0;4410,0;4448,03;PROMIGAS;EQTY
GRUPOAVAL;472,0;2,61;48948596,2;104513;12,0;472,0;472,0;472,0;468,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
TERPEL;7000,0;0,72;41633555;5968;50,0;6905,0;7000,0;6905,0;6976,13;ORGANIZACION TERPEL;EQTY
CONCONCRET;230,0;-2,13;27740081,8;120594;-5,0;230,0;230,0;230,0;230,03;CONCONCRETO S.A;EQTY
ETB;-;-;2719688,2;32602;-;-;-;-;83,42;ETB;EQTY
ENKA;-;-;2223000;117000;-;-;-;-;19,0;ENKA DE COLOMBIA;EQTY
BBVACOL;-;-;715325;3250;-;-;-;-;220,1;BBVA COLOMBIA;EQTY
