Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2550,0;-3,12;13349635253;5144534;-82,0;2680,0;2680,0;2550,0;2594,92;ECOPETROL;EQTY
ISA;17500,0;-0,17;4095696700;234544;-30,0;17530,0;17690,0;17350,0;17462,38;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;36500,0;-4,2;3547884920;95408;-1600,0;37640,0;38700,0;36500,0;37186,45;BANCO BANCOLOMBIA;EQTY
PFBCOLOM;30290,0;-1,5;3250743080;106825;-460,0;30700,0;30950,0;30200,0;30430,55;BANCO BANCOLOMBIA;EQTY
PFAVAL;558,9;0,7;2226476843,2;4052590;3,9;541,3;563,0;537,0;549,4;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;1400,0;-4,57;1698546162;1191615;-67,0;1450,0;1462,0;1400,0;1425,42;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;9550,0;-1,19;1521307620;157646;-115,0;9665,0;9700,0;9550,0;9650,15;GRUPO ARGOS;EQTY
GRUPOSURA;33500,0;-0,59;1070041280;31865;-200,0;34000,0;34000,0;33500,0;33580,46;GRUPO SURA;EQTY
PFCEMARGOS;2200,0;0,0;789233543;349923;0,0;2202,0;2350,0;2200,0;2255,45;CEMENTOS ARGOS;EQTY
NUTRESA;57000,0;0,0;586405630;10296;0,0;56000,0;57000,0;56000,0;56954,7;GRUPO NUTRESA;EQTY
CORFICOLCF;11350,0;-0,44;579708770;50846;-50,0;11350,0;11560,0;11220,0;11401,27;CORFICOLOMBIANA;EQTY
CEMARGOS;2955,0;0,17;574420041;194925;5,0;2905,0;2970,0;2905,0;2946,88;CEMENTOS ARGOS;EQTY
PFGRUPOARG;5600,0;-3,86;546552560;97477;-225,0;5600,0;5600,0;5600,0;5606,99;GRUPO ARGOS;EQTY
PFDAVVNDA;22900,0;-1,97;437305600;19081;-460,0;23170,0;23300,0;22900,0;22918,38;BANCO DAVIVIENDA;EQTY
PEI;24610,0;-0,44;427411670;17406;-110,0;24600,0;24620,0;24520,0;24555,42;PEI;EQTY
PFGRUPSURA;11240,0;-2,26;364432090;31947;-260,0;11500,0;11500,0;11240,0;11407,4;GRUPO SURA;EQTY
BHI;225,0;-1,49;241596547,8;1072355;-3,4;226,5;226,5;225,0;225,3;BAC HOLDING INTERNATIONAL CORP;EQTY
CELSIA;2450,0;-2,0;240980382;98067;-50,0;2500,0;2500,0;2450,0;2457,3;CELSIA;EQTY
BVC;7830,0;4,4;218970480;29060;330,0;7500,0;7830,0;7500,0;7535,12;BOLSA DE VALORES DE COLOMBIA;EQTY
CNEC;38030,0;-3,23;204781540;5328;-1270,0;39020,0;39020,0;38030,0;38434,97;CANACOL ENERGY LTD;EQTY
MINEROS;2300,0;-;115547280;50268;0,0;2300,0;2300,0;2300,0;2298,62;MINEROS;EQTY
CONCONCRET;205,1;-3,21;45591431,6;220313;-6,8;210,9;210,9;205,1;206,94;CONCONCRETO S.A;EQTY
HCOLSEL;11121,5;-3,04;44600181;4010;-348,5;11121,5;11121,5;11121,5;11122,24;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BOGOTA;27100,0;-1,28;39896960;1474;-350,0;27100,0;27100,0;27100,0;27067,14;BANCO DE BOGOTA;EQTY
PROMIGAS;-;-;33855590;8047;-;-;-;-;4207,23;PROMIGAS;EQTY
PFCORFICOL;-;-;16611850;1585;-;-;-;-;10480,66;CORFICOLOMBIANA;EQTY
CLH;-;-;15330000;4200;-;-;-;-;3650,0;CEMEX LATAM HOLDINGS;EQTY
EXITO;-;-;9110013;2280;-;-;-;-;3995,62;EXITO;EQTY
BBVACOL;-;-;6130701,5;19285;-;-;-;-;317,9;BBVA COLOMBIA;EQTY
GRUBOLIVAR;-;-;3424450;62;-;-;-;-;55233,06;GRUPO BOLIVAR;EQTY
ICOLCAP;-;-;2753998,5;229;-;-;-;-;12026,19;FONDO BURSATIL ISHARES COLCAP;EQTY
ENKA;-;-;1320279,3;57120;-;-;-;-;23,11;ENKA DE COLOMBIA;EQTY
TERPEL;-;-;1318735;157;-;-;-;-;8399,59;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;-;-;284064;531;-;-;-;-;534,96;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;39905;347;-;-;-;-;115,0;ETB;EQTY
