Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27800,0;-0,11;35502417980;1273798;-30,0;27760,0;28220,0;27760,0;27871,31;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;33670,0;-2,04;31618918010;929701;-700,0;34650,0;34740,0;33670,0;34009,77;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2090,0;0,53;11984992701;5735378;11,0;2090,0;2111,0;2050,0;2089,66;ECOPETROL;EQTY
ISA;17300,0;-1,7;3888004530;220495;-300,0;17990,0;17990,0;17300,0;17633,07;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11725,0;-0,14;2930161769,5;247935;-16,0;11840,0;11840,0;11725,0;11818,27;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;3001,0;-1,93;2243637820;736774;-59,0;3040,0;3050,0;3001,0;3045,22;CEMENTOS ARGOS;EQTY
PFGRUPSURA;11620,0;1,93;716158640;61963;220,0;11490,0;11620,0;11490,0;11557,84;GRUPO SURA;EQTY
GRUPOARGOS;8980,0;-2,07;650894920;71672;-190,0;9170,0;9175,0;8980,0;9081,58;GRUPO ARGOS;EQTY
CORFICOLCF;13460,0;0,0;625273830;46134;0,0;13500,0;13790,0;13400,0;13553,43;CORFICOLOMBIANA;EQTY
GEB;1664,0;-4,86;438774396;252871;-85,0;1760,0;1770,0;1664,0;1735,17;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;19380,0;-2,47;406818550;20814;-490,0;20000,0;20000,0;19380,0;19545,43;BANCO DAVIVIENDA;EQTY
PFAVAL;554,0;-2,26;389453467,8;695189;-12,8;566,9;566,9;553,0;560,21;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;225,0;-2,17;221040034,5;979210;-5,0;227,0;227,0;224,8;225,73;BAC HOLDING INTERNATIONAL CORP;EQTY
NUTRESA;59990,0;-3,52;187671670;3153;-2190,0;59090,0;59990,0;59090,0;59521,62;GRUPO NUTRESA;EQTY
CELSIA;2666,0;-1,26;140650248;52085;-34,0;2722,0;2722,0;2666,0;2700,4;CELSIA;EQTY
PFGRUPOARG;5200,0;-5,45;116361185;21086;-300,0;5600,0;5605,0;5200,0;5518,41;GRUPO ARGOS;EQTY
GRUPOSURA;44010,0;-3,27;116328800;2632;-1490,0;45510,0;45510,0;44010,0;44197,87;GRUPO SURA;EQTY
CNEC;34750,0;-1,22;114630190;3300;-430,0;34730,0;34750,0;34720,0;34736,42;CANACOL ENERGY LTD;EQTY
BOGOTA;36590,0;1,3;59061320;1645;470,0;36000,0;36590,0;36000,0;35903,54;BANCO DE BOGOTA;EQTY
PFCEMARGOS;2213,0;-0,58;49553109;22354;-13,0;2213,0;2213,0;2213,0;2216,74;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;64010,0;-;49479730;773;0,0;64010,0;64010,0;64010,0;64010,0;GRUPO BOLIVAR;EQTY
PROMIGAS;4166,0;0,39;28247591;6730;16,0;4200,0;4200,0;4166,0;4197,26;PROMIGAS;EQTY
PEI;-;-;23370880;692;-;-;-;-;33772,95;PEI;EQTY
CONCONCRET;245,0;-2,0;22385798,8;91115;-5,0;245,0;245,0;245,0;245,69;CONCONCRETO S.A;EQTY
TERPEL;-;-;20546000;2838;-;-;-;-;7239,61;ORGANIZACION TERPEL;EQTY
BVC;-;-;19485920;1963;-;-;-;-;9926,6;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;11356,5;0,2;18467658,5;1626;22,5;11356,5;11356,5;11356,5;11357,72;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
MINEROS;-;-;12974056;6217;-;-;-;-;2086,87;MINEROS;EQTY
PFCORFICOL;-;-;9996650;851;-;-;-;-;11746,94;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;4546408;8510;-;-;-;-;534,24;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1964445;18709;-;-;-;-;105,0;ETB;EQTY
ENKA;-;-;1633134,9;76673;-;-;-;-;21,3;ENKA DE COLOMBIA;EQTY
EXITO;-;-;1528722;381;-;-;-;-;4012,39;EXITO;EQTY
