Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;25200,0;2.02;30252048260,0;1201307,0;-520,0;25500,0;25500,0;25060,0;25182,61;BANCO BANCOLOMBIA
ECOPETROL;1420,0;3.65;28213408250,0;19940073,0;50,0;1375,0;1425,0;1375,0;1414,91;ECOPETROL
PFAVH;2500,0;1.83;14884729415,0;5981777,0;45,0;2470,0;2530,0;2415,0;2488,35;AVIANCA HOLDINGS S.A.
CEMARGOS;11880,0;2.06;11659110000,0;983263,0;240,0;11840,0;11960,0;11700,0;11857,57;CEMENTOS ARGOS
EXITO;15060,0;0.4;11536434820,0;768725,0;60,0;15000,0;15100,0;14760,0;15007,23;EXITO
PFCEMARGOS;11080,0;2.59;8048461620,0;729076,0;280,0;10880,0;11100,0;10880,0;11039,26;CEMENTOS ARGOS
GRUPOSURA;38100,0;0.79;7434811160,0;195419,0;300,0;37900,0;38120,0;37860,0;38045,49;GRUPO SURA
CNEC;10180,0;9.46;6348567080,0;639170,0;880,0;9300,0;10180,0;9300,0;9932,52;CANACOL ENERGY LTD
CLH;12700,0;1.24;5892709320,0;462051,0;-160,0;12860,0;12860,0;12700,0;12753,37;CEMEX LATAM HOLDINGS
PFGRUPSURA;37700,0;0.86;5359017440,0;143076,0;320,0;37360,0;37700,0;36900,0;37455,74;GRUPO SURA
PFAVAL;1160,0;0.0;3873150845,0;3355809,0;0,0;1145,0;1160,0;1145,0;1154,16;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;23460,0;1.84;3073987060,0;131367,0;-440,0;23900,0;23900,0;23280,0;23399,99;BANCO BANCOLOMBIA
HCOLSEL;12060,0;0.79;3015000000,0;250000,0;95,0;12060,0;12060,0;12060,0;12060,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
OCCIDENTE;36500,0;1.39;2724375000,0;74742,0;500,0;35800,0;36500,0;35800,0;36450,39;BANCO DE OCCIDENTE
CORFICOLCF;38840,0;1.94;2719872900,0;70278,0;740,0;38100,0;38840,0;38100,0;38701,63;CORFICOLOMBIANA
GRUPOARGOS;18100,0;1.8;2434189740,0;135282,0;320,0;17640,0;18100,0;17640,0;17993,45;GRUPO ARGOS
ISA;8890,0;0.91;2268939660,0;255598,0;80,0;8810,0;8890,0;8810,0;8876,99;ISA INTERCONEXION ELECTRICA
PFDAVVNDA;26800,0;0.22;2123475660,0;79301,0;-60,0;26520,0;26880,0;26520,0;26777,41;BANCO DAVIVIENDA
NUTRESA;25680,0;0.39;895802280,0;35058,0;-100,0;25500,0;25680,0;25440,0;25552,01;GRUPO NUTRESA
PFGRUPOARG;17400,0;2.35;637246920,0;36855,0;400,0;17000,0;17400,0;17000,0;17290,65;GRUPO ARGOS
CONCONCRET;1125,0;2.17;611360560,0;545116,0;-25,0;1125,0;1140,0;1120,0;1121,52;CONCONCRETO S.A
ICOLCAP;13225,0;0.27;397967528,0;30092,0;35,0;13225,0;13225,0;13225,0;13225,03;FONDO BURSATIL ISHARES COLCAP
ETB;601,0;1.18;377715475,0;632717,0;7,0;592,0;601,0;592,0;596,97;ETB
BOGOTA;59100,0;0.51;367349160,0;6231,0;300,0;58540,0;59100,0;58500,0;58955,09;BANCO DE BOGOTA
EEB;1825,0;0.27;284061250,0;155650,0;5,0;1825,0;1825,0;1825,0;1825,0;GRUPO ENERGIA BOGOTA
CELSIA;3875,0;1.44;251143315,0;64812,0;55,0;3825,0;3890,0;3825,0;3874,95;CELSIA
FABRICATO;15,6;3.7;113560010,4;7218080,0;-0,6;15,5;15,9;15,5;15,73;FABRICATO
GRUPOAVAL;1145,0;0.0;100922260,0;87811,0;0,0;1150,0;1150,0;1145,0;1149,31;GRUPO AVAL ACCIONES Y VALORES
BVC;18,1;1.69;89747072,8;5034532,0;0,3;17,7;18,1;17,7;17,83;BOLSA DE VALORES DE COLOMBIA
ENKA;12,3;3.36;28763160,0;2466800,0;0,4;11,4;12,3;11,2;11,66;ENKA DE COLOMBIA
ISAGEN;0,0;0.0;16693165,0;4189,0;0,0;0,0;0,0;0,0;3985,0;ISAGEN
ELCONDOR;1125,0;1.81;14932780,0;13424,0;20,0;1125,0;1125,0;1125,0;1112,39;EL CONDOR
VALOREM;440,0;0.23;13726805,0;31149,0;1,0;440,0;440,0;440,0;440,68;VALOREM S.A.
PFCARPAK;3025,0;0.0;11840000,0;4000,0;0,0;2895,0;3025,0;2895,0;2960,0;CARVAJAL EMPAQUES S.A.
PAZRIO;8,0;11.11;8909360,0;1113670,0;-1,0;8,0;8,0;8,0;8,0;ACER. PAZ DEL RIO
TERPEL;9670,0;9.96;6266160,0;648,0;-1070,0;9670,0;9670,0;9670,0;9670,0;ORGANIZACION TERPEL
BBVACOL;0,0;0.0;3618570,0;13291,0;0,0;0,0;0,0;0,0;272,26;BBVA COLOMBIA
CARTON;0,0;0.0;3430000,0;700,0;0,0;0,0;0,0;0,0;4900,0;CARTON COLOMBIA
MINEROS;0,0;0.0;575510,0;247,0;0,0;0,0;0,0;0,0;2330,0;MINEROS
