Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;1340,0;0.37;13190901570,0;9850192,0;5,0;1335,0;1345,0;1335,0;1339,15;ECOPETROL
PFBCOLOM;28500,0;0.14;10225767480,0;359009,0;-40,0;28720,0;28720,0;28300,0;28483,32;BANCO BANCOLOMBIA
PFDAVVNDA;30740,0;1.12;5380639740,0;176282,0;340,0;30200,0;30800,0;30200,0;30522,91;BANCO DAVIVIENDA
CLH;11560,0;3.34;5235796460,0;447193,0;-400,0;11920,0;11940,0;11560,0;11708,14;CEMEX LATAM HOLDINGS
NUTRESA;25360,0;0.4;4887027960,0;193019,0;100,0;25200,0;25380,0;25160,0;25318,9;GRUPO NUTRESA
PFAVAL;1215,0;0.41;4713060840,0;3867678,0;-5,0;1220,0;1225,0;1215,0;1218,58;GRUPO AVAL ACCIONES Y VALORES
CEMARGOS;11840,0;0.17;4349483980,0;370952,0;20,0;11800,0;11840,0;11680,0;11725,19;CEMENTOS ARGOS
BCOLOMBIA;26500,0;0.23;4335690500,0;163799,0;-60,0;26520,0;26560,0;26340,0;26469,58;BANCO BANCOLOMBIA
EXITO;14980,0;0.67;4197082800,0;280665,0;100,0;14880,0;14980,0;14840,0;14954,07;EXITO
GRUPOARGOS;18980,0;1.06;2604014140,0;138138,0;200,0;18820,0;18980,0;18780,0;18850,82;GRUPO ARGOS
ISA;10000,0;0.3;2275231790,0;228057,0;30,0;9850,0;10000,0;9850,0;9976,59;ISA INTERCONEXION ELECTRICA
GRUPOSURA;38200,0;0.53;1939166020,0;50875,0;200,0;38080,0;38200,0;38000,0;38116,29;GRUPO SURA
PFGRUPSURA;37440,0;0.32;1657665380,0;44345,0;120,0;37300,0;37460,0;37220,0;37381,11;GRUPO SURA
CORFICOLCF;37320,0;0.11;1533204340,0;41062,0;40,0;37280,0;37500,0;37280,0;37338,76;CORFICOLOMBIANA
PFGRUPOARG;17940,0;1.36;1167196440,0;65743,0;240,0;17720,0;17940,0;17700,0;17753,93;GRUPO ARGOS
CELSIA;4070,0;0.49;938370605,0;231308,0;20,0;4050,0;4070,0;4020,0;4056,8;CELSIA
PFCEMARGOS;10920,0;0.55;578669180,0;53199,0;-60,0;10900,0;10920,0;10800,0;10877,44;CEMENTOS ARGOS
CNEC;9530,0;2.46;519104520,0;54171,0;-240,0;9660,0;9660,0;9530,0;9582,7;CANACOL ENERGY LTD
PFAVH;2315,0;0.0;475774690,0;205710,0;0,0;2315,0;2325,0;2305,0;2312,84;AVIANCA HOLDINGS S.A.
CONCONCRET;1055,0;0.94;378633345,0;358026,0;-10,0;1065,0;1065,0;1055,0;1057,56;CONCONCRETO S.A
EEB;1870,0;0.0;214704610,0;115413,0;0,0;1870,0;1870,0;1835,0;1860,32;GRUPO ENERGIA BOGOTA
ETB;583,0;1.19;196022760,0;336043,0;-7,0;583,0;583,0;583,0;583,33;ETB
TERPEL;9690,0;0.94;76890000,0;8000,0;90,0;9600,0;9690,0;9600,0;9611,25;ORGANIZACION TERPEL
ISAGEN;3850,0;0.77;43954000,0;11430,0;-30,0;3850,0;3850,0;3830,0;3845,49;ISAGEN
GRUPOAVAL;0,0;0.0;17395810,0;14146,0;0,0;0,0;0,0;0,0;1229,73;GRUPO AVAL ACCIONES Y VALORES
CARTON;0,0;0.0;5620000,0;1000,0;0,0;0,0;0,0;0,0;5620,0;CARTON COLOMBIA
PFCARPAK;0,0;0.0;3015000,0;1000,0;0,0;0,0;0,0;0,0;3015,0;CARVAJAL EMPAQUES S.A.
