Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
BCOLOMBIA;25300,0;0.4;37270810240,0;1475475,0;100,0;25200,0;25340,0;25100,0;25260,21;BANCO BANCOLOMBIA
ODINSA;9470,0;0.0;22359342370,0;2361071,0;0,0;9470,0;9470,0;9470,0;9470,0;ODINSA
PFBCOLOM;27200,0;0.82;16290530920,0;606107,0;220,0;26960,0;27300,0;26700,0;26877,32;BANCO BANCOLOMBIA
EXITO;14860,0;0.27;12080826120,0;811917,0;40,0;14820,0;14940,0;14820,0;14879,39;EXITO
PFGRUPOARG;17800,0;0.11;11920154240,0;671110,0;-20,0;17820,0;17820,0;17720,0;17761,85;GRUPO ARGOS
PFDAVVNDA;29800,0;0.34;8916146940,0;299111,0;100,0;29640,0;29880,0;29640,0;29808,82;BANCO DAVIVIENDA
CONCONCRET;1065,0;0.0;8261462235,0;7821717,0;0,0;1050,0;1070,0;1050,0;1056,22;CONCONCRETO S.A
ECOPETROL;1355,0;1.81;7368245700,0;5378113,0;-25,0;1390,0;1390,0;1355,0;1370,04;ECOPETROL
ICOLCAP;13543,0;0.64;6995416000,0;516500,0;-87,5;13600,0;14000,0;13537,0;13543,88;FONDO BURSATIL ISHARES COLCAP
GRUPOSURA;37640,0;1.57;6507542320,0;171916,0;-600,0;38200,0;38200,0;37500,0;37853,03;GRUPO SURA
PFAVH;3650,0;0.14;5869272675,0;1638659,0;-5,0;3690,0;3730,0;3420,0;3581,75;AVIANCA HOLDINGS S.A.
PFGRUPSURA;36620,0;1.61;5453910980,0;147050,0;-600,0;37180,0;37220,0;36420,0;37088,82;GRUPO SURA
ISA;9850,0;0.51;4351095270,0;441482,0;-50,0;9950,0;9950,0;9820,0;9855,66;ISA INTERCONEXION ELECTRICA
GRUPOARGOS;18900,0;0.53;4282068060,0;228341,0;100,0;18800,0;18900,0;18620,0;18752,95;GRUPO ARGOS
ICOLRISK;13394,0;0.17;4018200000,0;300000,0;22,5;13394,0;13394,0;13394,0;13394,0;FONDO BURSATIL ISHARES COLRISK
CORFICOLCF;36620,0;1.03;3661515180,0;99488,0;-380,0;36960,0;37060,0;36600,0;36803,59;CORFICOLOMBIANA
PFAVAL;1185,0;0.85;3502299585,0;2964087,0;10,0;1175,0;1190,0;1175,0;1181,58;GRUPO AVAL ACCIONES Y VALORES
CEMARGOS;11720,0;0.34;2550348840,0;217568,0;-40,0;11760,0;11800,0;11600,0;11722,08;CEMENTOS ARGOS
CLH;11200,0;1.82;2179124760,0;201480,0;200,0;10840,0;11200,0;10600,0;10815,59;CEMEX LATAM HOLDINGS
NUTRESA;24980,0;0.32;1612212720,0;64745,0;80,0;24480,0;24980,0;24480,0;24900,96;GRUPO NUTRESA
BOGOTA;61920,0;1.51;1462918160,0;23663,0;920,0;61020,0;61960,0;61020,0;61823,02;BANCO DE BOGOTA
TERPEL;11100,0;3.74;1099150320,0;99860,0;400,0;10780,0;11100,0;10780,0;11006,91;ORGANIZACION TERPEL
EEB;1785,0;0.83;984367740,0;549255,0;-15,0;1805,0;1805,0;1770,0;1792,19;GRUPO ENERGIA BOGOTA
PFCEMARGOS;10780,0;0.19;829430440,0;76853,0;-20,0;10800,0;10800,0;10720,0;10792,43;CEMENTOS ARGOS
HCOLSEL;12258,0;0.58;612900000,0;50000,0;-72,0;12258,0;12258,0;12258,0;12258,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CELSIA;4025,0;0.25;474965470,0;118302,0;-10,0;4035,0;4035,0;3980,0;4014,86;CELSIA
CNEC;10020,0;0.2;377318600,0;37439,0;-20,0;10240,0;10260,0;9980,0;10078,22;CANACOL ENERGY LTD
MINEROS;1920,0;1.05;368375535,0;192787,0;20,0;1895,0;1925,0;1895,0;1910,79;MINEROS
ETB;589,0;0.17;339419007,0;576665,0;-1,0;589,0;591,0;585,0;588,59;ETB
GRUPOAVAL;1175,0;0.0;205292640,0;172839,0;0,0;1190,0;1195,0;1175,0;1187,77;GRUPO AVAL ACCIONES Y VALORES
PROMIGAS;5200,0;0.0;150030400,0;28852,0;0,0;5200,0;5200,0;5200,0;5200,0;PROMIGAS
GRUBOLIVAR;51000,0;0.0;91820000,0;1800,0;0,0;51000,0;51000,0;51000,0;51011,11;GRUPO BOLIVAR
FABRICATO;13,0;3.7;68974099,0;5282623,0;-0,5;13,2;13,2;13,0;13,06;FABRICATO
BVC;21,1;0.48;57284446,4;2749733,0;0,1;20,8;21,1;20,8;20,83;BOLSA DE VALORES DE COLOMBIA
OCCIDENTE;36800,0;0.0;19925100,0;543,0;0,0;36500,0;36800,0;36500,0;36694,48;BANCO DE OCCIDENTE
PAZRIO;8,4;5.0;10450632,0;1271329,0;0,4;8,4;8,4;8,4;8,22;ACER. PAZ DEL RIO
FAMILIA;2000,0;25.0;9208000,0;4604,0;400,0;2000,0;2000,0;2000,0;2000,0;PROD. FAMILIA
ELCONDOR;0,0;0.0;4158925,0;3657,0;0,0;0,0;0,0;0,0;1137,25;EL CONDOR
ENKA;0,0;0.0;1930500,0;165000,0;0,0;0,0;0,0;0,0;11,7;ENKA DE COLOMBIA
COLTEJER;0,0;0.0;969440,0;644,0;0,0;0,0;0,0;0,0;1505,34;COLTEJER
PFVILLAS;0,0;0.0;50100,0;10,0;0,0;0,0;0,0;0,0;5010,0;BANCO AV VILLAS
