Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
EXITO;14500,0;0.28;74512446500,0;5171564,0;40,0;14600,0;14640,0;14400,0;14408,11;EXITO
CORFICOLCF;37400,0;0.43;14279957460,0;380398,0;-160,0;37560,0;37780,0;37400,0;37539,52;CORFICOLOMBIANA
PFDAVVNDA;29640,0;0.07;12432404120,0;420007,0;20,0;29100,0;29800,0;29100,0;29600,47;BANCO DAVIVIENDA
ECOPETROL;1345,0;2.28;12016594475,0;9053575,0;30,0;1315,0;1345,0;1300,0;1327,28;ECOPETROL
PFGRUPSURA;37640,0;0.86;8074755040,0;214680,0;320,0;37180,0;37780,0;37180,0;37612,98;GRUPO SURA
PFAVAL;1240,0;2.06;6935607050,0;5632096,0;25,0;1215,0;1240,0;1215,0;1231,44;GRUPO AVAL ACCIONES Y VALORES
CLH;11540,0;1.23;5495034680,0;480902,0;140,0;11600,0;11600,0;11400,0;11426,52;CEMEX LATAM HOLDINGS
PFBCOLOM;28300,0;0.71;4801874640,0;171111,0;200,0;27940,0;28300,0;27860,0;28062,92;BANCO BANCOLOMBIA
CNEC;10080,0;0.59;3881377080,0;379656,0;-60,0;10160,0;10520,0;10080,0;10223,41;CANACOL ENERGY LTD
NUTRESA;25300,0;0.24;2714109000,0;107512,0;-60,0;25380,0;25380,0;25200,0;25244,71;GRUPO NUTRESA
GRUPOARGOS;19000,0;1.82;2252516940,0;118760,0;340,0;18720,0;19000,0;18720,0;18966,97;GRUPO ARGOS
CEMARGOS;11880,0;0.85;2001454500,0;169555,0;100,0;11780,0;11880,0;11700,0;11804,16;CEMENTOS ARGOS
BCOLOMBIA;26120,0;0.08;1867808900,0;71603,0;-20,0;25780,0;26200,0;25700,0;26085,62;BANCO BANCOLOMBIA
GRUPOSURA;38280,0;0.53;1683565760,0;43994,0;200,0;38500,0;38500,0;38100,0;38268,08;GRUPO SURA
GRUBOLIVAR;53980,0;5.22;1607532700,0;32047,0;2680,0;52000,0;53980,0;50000,0;50161,72;GRUPO BOLIVAR
ISA;9930,0;0.3;1242445010,0;125328,0;30,0;9900,0;9940,0;9820,0;9913,55;ISA INTERCONEXION ELECTRICA
CELSIA;3990,0;1.72;1119308460,0;279255,0;-70,0;3980,0;4015,0;3980,0;4008,19;CELSIA
ICOLCAP;13703,0;0.03;616635000,0;45000,0;3,5;13703,0;13703,0;13703,0;13703,0;FONDO BURSATIL ISHARES COLCAP
PFAVH;2380,0;0.42;613419290,0;260084,0;10,0;2350,0;2380,0;2350,0;2358,54;AVIANCA HOLDINGS S.A.
BOGOTA;61200,0;0.16;369434000,0;6000,0;-100,0;62380,0;62380,0;61200,0;61572,33;BANCO DE BOGOTA
PFCEMARGOS;11000,0;2.23;330945200,0;30207,0;240,0;10760,0;11000,0;10760,0;10955,91;CEMENTOS ARGOS
PFGRUPOARG;17940,0;0.9;312011460,0;17496,0;160,0;17800,0;18000,0;17620,0;17833,3;GRUPO ARGOS
GRUPOAVAL;1235,0;2.07;238083825,0;193352,0;25,0;1225,0;1235,0;1225,0;1231,35;GRUPO AVAL ACCIONES Y VALORES
PFCORFICOL;31400,0;0.32;166194000,0;5292,0;-100,0;31400,0;31400,0;31400,0;31404,76;CORFICOLOMBIANA
CONCONCRET;1065,0;0.93;161281415,0;151121,0;-10,0;1070,0;1075,0;1065,0;1067,23;CONCONCRETO S.A
OCCIDENTE;35020,0;4.84;108142800,0;3084,0;-1780,0;35020,0;35020,0;35020,0;35065,76;BANCO DE OCCIDENTE
TERPEL;9100,0;0.55;36948230,0;4060,0;-50,0;9100,0;9100,0;9100,0;9100,55;ORGANIZACION TERPEL
ISAGEN;3830,0;1.29;35503715,0;9269,0;-50,0;3830,0;3830,0;3830,0;3830,37;ISAGEN
FABRICATO;13,6;1.45;14695254,5;1076797,0;-0,2;13,6;13,6;13,6;13,65;FABRICATO
EEB;1845,0;0.0;12140100,0;6580,0;0,0;1845,0;1845,0;1845,0;1845,0;GRUPO ENERGIA BOGOTA
ETB;0,0;0.0;10280296,0;17605,0;0,0;0,0;0,0;0,0;583,94;ETB
ENKA;0,0;0.0;4296292,0;370370,0;0,0;0,0;0,0;0,0;11,6;ENKA DE COLOMBIA
BVC;0,0;0.0;4294062,0;239922,0;0,0;0,0;0,0;0,0;17,9;BOLSA DE VALORES DE COLOMBIA
BBVACOL;0,0;0.0;57240,0;216,0;0,0;0,0;0,0;0,0;265,0;BBVA COLOMBIA
