Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;24460,0;0.41;26562899660,0;1072381,0;-100,0;24560,0;25000,0;24300,0;24770,02;BANCO BANCOLOMBIA
ECOPETROL;1050,0;1.45;21056326980,0;19873948,0;15,0;1040,0;1080,0;1035,0;1059,49;ECOPETROL
NUTRESA;23700,0;0.68;14219338480,0;598033,0;160,0;23700,0;24080,0;23440,0;23776,85;GRUPO NUTRESA
GRUPOSURA;35620,0;0.91;7493094240,0;209922,0;320,0;35300,0;35800,0;35300,0;35694,66;GRUPO SURA
ISAGEN;3955,0;0.13;6717970130,0;1695461,0;-5,0;3940,0;3970,0;3940,0;3962,33;ISAGEN
CLH;9380,0;0.21;5977995070,0;640795,0;20,0;9200,0;9400,0;9020,0;9329,03;CEMEX LATAM HOLDINGS
PFDAVVNDA;23480,0;2.98;4659838800,0;199272,0;680,0;23000,0;23500,0;23000,0;23384,31;BANCO DAVIVIENDA
GRUPOARGOS;17000,0;1.43;4344019100,0;256234,0;240,0;16760,0;17100,0;16760,0;16953,33;GRUPO ARGOS
PFAVAL;1060,0;0.47;3787063435,0;3571153,0;5,0;1060,0;1070,0;1055,0;1060,46;GRUPO AVAL ACCIONES Y VALORES
PFCEMARGOS;9290,0;1.31;3406968460,0;370418,0;120,0;9180,0;9290,0;9130,0;9197,63;CEMENTOS ARGOS
CEMARGOS;9730,0;0.93;2794023100,0;288100,0;90,0;9640,0;9760,0;9630,0;9698,1;CEMENTOS ARGOS
EXITO;13600,0;0.59;2727098420,0;199096,0;80,0;13800,0;13800,0;13600,0;13697,4;EXITO
BCOLOMBIA;23000,0;0.0;2635166420,0;113059,0;0,0;23200,0;23500,0;22920,0;23307,89;BANCO BANCOLOMBIA
CELSIA;3165,0;4.46;2570920965,0;834725,0;135,0;3060,0;3165,0;3055,0;3079,96;CELSIA
PFGRUPSURA;34980,0;1.1;2462620860,0;70431,0;380,0;34600,0;35020,0;34600,0;34965,01;GRUPO SURA
ISA;7600,0;0.26;1905142940,0;250549,0;20,0;7500,0;7650,0;7500,0;7603,87;ISA INTERCONEXION ELECTRICA
PFGRUPOARG;16120,0;0.37;1732149820,0;106408,0;-60,0;16180,0;16400,0;16120,0;16278,38;GRUPO ARGOS
ICOLCAP;11988,5;0.51;1348020622,5;111623,0;60,5;12040,5;12090,0;11988,5;12076,55;FONDO BURSATIL ISHARES COLCAP
BOGOTA;56600,0;0.71;1229854100,0;21819,0;400,0;56180,0;56600,0;56180,0;56366,2;BANCO DE BOGOTA
CNEC;6110,0;0.33;990722310,0;161302,0;20,0;6100,0;6280,0;6000,0;6142,03;CANACOL ENERGY LTD
CORFICOLCF;36900,0;0.27;959524460,0;26111,0;100,0;36920,0;36920,0;36620,0;36747,9;CORFICOLOMBIANA
PFAVH;1680,0;0.9;786571725,0;466619,0;15,0;1680,0;1700,0;1660,0;1685,68;AVIANCA HOLDINGS S.A.
ETB;545,0;1.11;582515732,0;1071876,0;6,0;535,0;545,0;535,0;543,45;ETB
DACORFICOL;36520,0;0.27;450722460,0;12290,0;-100,0;36780,0;36780,0;36520,0;36673,92;CORFICOLOMBIANA
PREC;1790,0;1.13;289171700,0;161661,0;20,0;1800,0;1820,0;1750,0;1788,75;PACIFIC EXPLOR AND PROD CORP
BBVACOL;260,0;0.0;279260540,0;1074079,0;0,0;260,0;260,0;260,0;260,0;BBVA COLOMBIA
EEB;1765,0;1.73;234363230,0;132932,0;30,0;1745,0;1765,0;1745,0;1763,03;GRUPO ENERGIA BOGOTA
FABRICATO;17,3;1.76;127218219,9;7329057,0;0,3;17,3;17,4;17,3;17,36;FABRICATO
BVC;17,0;0.59;69280076,9;4082996,0;0,1;16,9;17,0;16,9;16,97;BOLSA DE VALORES DE COLOMBIA
ENKA;10,3;0.0;60600000,0;6000000,0;0,0;10,0;10,3;10,0;10,1;ENKA DE COLOMBIA
PFCORFICOL;31000,0;1.24;31000000,0;1000,0;380,0;31000,0;31000,0;31000,0;31000,0;CORFICOLOMBIANA
OCCIDENTE;36000,0;2.7;26424000,0;734,0;-1000,0;36000,0;36000,0;36000,0;36000,0;BANCO DE OCCIDENTE
GRUPOAVAL;1045,0;0.0;25590525,0;24479,0;0,0;1050,0;1050,0;1045,0;1045,41;GRUPO AVAL ACCIONES Y VALORES
MINEROS;1995,0;1.01;16297710,0;8109,0;20,0;1995,0;1995,0;1995,0;2009,83;MINEROS
PFCARPAK;1790,0;0.0;14114150,0;7885,0;0,0;1790,0;1790,0;1790,0;1790,0;CARVAJAL EMPAQUES S.A.
VALSIMESA;1260,0;0.4;12558420,0;9967,0;5,0;1260,0;1260,0;1260,0;1260,0;VALORES SIMESA
CONCONCRET;0,0;0.0;3900985,0;3733,0;0,0;0,0;0,0;0,0;1045,0;CONCONCRETO S.A
TABLEMAC;0,0;0.0;3205676,9;326008,0;0,0;0,0;0,0;0,0;9,83;TABLEMAC
SDCORFIC;0,0;0.0;526800,0;15,0;0,0;0,0;0,0;0,0;35120,0;CORFICOLOMBIANA
VALOREM;0,0;0.0;430000,0;1000,0;0,0;0,0;0,0;0,0;430,0;VALOREM S.A.
COLTEJER;0,0;0.0;179450,0;97,0;0,0;0,0;0,0;0,0;1850,0;COLTEJER
