Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ISAGEN;3910,0;2.36;112448558130,0;28955493,0;90,0;3830,0;3920,0;3810,0;3883,5;ISAGEN
GRUPOSURA;32500,0;3.37;16026340960,0;499309,0;1060,0;31600,0;32580,0;31300,0;32097,04;GRUPO SURA
PFBCOLOM;22320,0;6.49;13359665640,0;618331,0;1360,0;20960,0;22320,0;20880,0;21606,01;BANCO BANCOLOMBIA
GRUPOARGOS;16180,0;2.53;8769176540,0;548964,0;400,0;15780,0;16180,0;15400,0;15974,05;GRUPO ARGOS
ECOPETROL;987,0;2.71;8479785161,0;8648680,0;26,0;962,0;995,0;962,0;980,47;ECOPETROL
PREC;2105,0;26.4;4723310790,0;2072099,0;-755,0;2980,0;3100,0;1990,0;2279,48;PACIFIC EXPLOR AND PROD CORP
CEMARGOS;9600,0;4.23;4263960590,0;449470,0;390,0;9350,0;9600,0;9320,0;9486,64;CEMENTOS ARGOS
PFDAVVNDA;22640,0;4.33;3488069780,0;158084,0;940,0;21680,0;22640,0;21420,0;22064,66;BANCO DAVIVIENDA
NUTRESA;22460,0;0.0;3347408000,0;148927,0;0,0;22480,0;22560,0;22460,0;22476,84;GRUPO NUTRESA
PFAVH;1520,0;1.33;2817991680,0;1899313,0;20,0;1485,0;1520,0;1470,0;1483,69;AVIANCA HOLDINGS S.A.
PFAVAL;1050,0;2.44;2701554450,0;2613473,0;25,0;1030,0;1050,0;1010,0;1033,7;GRUPO AVAL ACCIONES Y VALORES
ISA;7200,0;0.28;2345478630,0;325732,0;20,0;7080,0;7220,0;7080,0;7200,64;ISA INTERCONEXION ELECTRICA
CORFICOLCF;37200,0;3.28;1559978440,0;42198,0;1180,0;36760,0;37220,0;36760,0;36968,07;CORFICOLOMBIANA
PFGRUPOARG;15020,0;3.87;1536562440,0;102594,0;560,0;14400,0;15020,0;14380,0;14977,12;GRUPO ARGOS
PFCEMARGOS;9260,0;2.89;1479652430,0;160597,0;260,0;8900,0;9260,0;8900,0;9213,45;CEMENTOS ARGOS
PFGRUPSURA;31460,0;2.74;1284811460,0;41160,0;840,0;30800,0;31680,0;30620,0;31215,05;GRUPO SURA
BCOLOMBIA;20480,0;3.85;1272465080,0;62570,0;760,0;19800,0;20500,0;19800,0;20336,66;BANCO BANCOLOMBIA
EXITO;12780,0;1.27;1138260360,0;88813,0;160,0;12680,0;12960,0;12680,0;12816,37;EXITO
OCCIDENTE;38500,0;6.94;1085000000,0;30000,0;2500,0;36000,0;38500,0;36000,0;36166,67;BANCO DE OCCIDENTE
CELSIA;3035,0;1.51;1045888195,0;346001,0;45,0;2995,0;3140,0;2975,0;3022,79;CELSIA
CNEC;5130,0;1.38;686712580,0;134081,0;70,0;5060,0;5250,0;4920,0;5121,62;CANACOL ENERGY LTD
EEB;1740,0;0.87;633291830,0;366846,0;15,0;1730,0;1740,0;1725,0;1726,32;GRUPO ENERGIA BOGOTA
CLH;10380,0;1.96;553156620,0;53522,0;200,0;10180,0;10380,0;10180,0;10335,13;CEMEX LATAM HOLDINGS
ETB;542,0;0.18;492203909,0;908932,0;1,0;540,0;545,0;540,0;541,52;ETB
ICOLCAP;11300,0;1.44;460160050,0;41275,0;160,0;11143,0;11342,0;11143,0;11148,64;FONDO BURSATIL ISHARES COLCAP
ELCONDOR;1060,0;0.0;280290000,0;264500,0;0,0;1060,0;1060,0;1060,0;1059,7;EL CONDOR
BOGOTA;58000,0;1.4;205756400,0;3601,0;800,0;57200,0;58000,0;57000,0;57138,68;BANCO DE BOGOTA
FABRICATO;16,0;11.89;170307760,5;10795140,0;1,7;15,0;16,0;15,0;15,78;FABRICATO
CARTON;4600,0;0.0;79681200,0;17322,0;0,0;4600,0;4600,0;4600,0;4600,0;CARTON COLOMBIA
BVC;17,0;1.8;59758822,1;3581666,0;0,3;16,6;17,0;16,6;16,68;BOLSA DE VALORES DE COLOMBIA
DACORFICOL;36240,0;0.95;37404840,0;1034,0;340,0;35900,0;36240,0;35900,0;36174,89;CORFICOLOMBIANA
HCOLSEL;10156,5;1.54;25391250,0;2500,0;154,5;10156,5;10156,5;10156,5;10156,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CONCONCRET;1015,0;4.25;24604885,0;24248,0;-45,0;1015,0;1015,0;1015,0;1014,72;CONCONCRETO S.A
ENKA;10,3;1.9;21225000,0;2050000,0;-0,2;10,5;10,5;10,3;10,35;ENKA DE COLOMBIA
GRUPOAVAL;1010,0;1.51;11718760,0;11570,0;15,0;1010,0;1010,0;1010,0;1012,86;GRUPO AVAL ACCIONES Y VALORES
PFCARPAK;0,0;0.0;9924840,0;5984,0;0,0;0,0;0,0;0,0;1658,56;CARVAJAL EMPAQUES S.A.
PAZRIO;0,0;0.0;5450855,1;745714,0;0,0;0,0;0,0;0,0;7,31;ACER. PAZ DEL RIO
COLTEJER;0,0;0.0;1174200,0;618,0;0,0;0,0;0,0;0,0;1900,0;COLTEJER
SDCORFIC;0,0;0.0;33000,0;1,0;0,0;0,0;0,0;0,0;33000,0;CORFICOLOMBIANA
