Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;1365,0;1.44;12588477680,0;9185708,0;-20,0;1380,0;1380,0;1365,0;1370,44;ECOPETROL
CEMARGOS;11860,0;0.17;9535681580,0;808771,0;20,0;11740,0;11860,0;11740,0;11790,34;CEMENTOS ARGOS
EXITO;15040,0;1.31;8643972460,0;572929,0;-200,0;15180,0;15200,0;14960,0;15087,34;EXITO
PFBCOLOM;32680,0;0.37;6179525960,0;188395,0;-120,0;32840,0;33120,0;32680,0;32800,9;BANCO BANCOLOMBIA
ISA;13180,0;2.08;6173561960,0;467973,0;-280,0;13380,0;13440,0;13100,0;13192,13;ISA INTERCONEXION ELECTRICA
BCOLOMBIA;30420,0;1.17;5523675100,0;180141,0;-360,0;30780,0;30800,0;30420,0;30663,06;BANCO BANCOLOMBIA
NUTRESA;26880,0;0.45;4928200040,0;184067,0;120,0;26600,0;26880,0;26600,0;26773,95;GRUPO NUTRESA
PFAVAL;1315,0;0.75;3967781540,0;3012567,0;-10,0;1325,0;1325,0;1315,0;1317,08;GRUPO AVAL ACCIONES Y VALORES
PFCEMARGOS;10480,0;0.76;2952059160,0;280408,0;-80,0;10540,0;10540,0;10480,0;10527,73;CEMENTOS ARGOS
GRUPOSURA;41680,0;0.05;2673988860,0;64152,0;-20,0;41700,0;41740,0;41320,0;41682,08;GRUPO SURA
CLH;10700,0;0.0;2534823080,0;237124,0;0,0;10680,0;10700,0;10620,0;10689,86;CEMEX LATAM HOLDINGS
CNEC;10400,0;2.8;2291742400,0;218357,0;-300,0;10580,0;10620,0;10300,0;10495,39;CANACOL ENERGY LTD
PFGRUPSURA;40500,0;0.25;1803116000,0;44512,0;100,0;40400,0;40580,0;40380,0;40508,54;GRUPO SURA
GRUPOARGOS;21420,0;0.28;1780218760,0;83170,0;60,0;21400,0;21420,0;21240,0;21404,58;GRUPO ARGOS
CORFICOLCF;28900,0;1.05;1667654960,0;57892,0;300,0;28600,0;28980,0;28600,0;28806,31;CORFICOLOMBIANA
PFDAVVNDA;33600,0;0.06;992794680,0;29561,0;-20,0;33620,0;33620,0;32540,0;33584,61;BANCO DAVIVIENDA
BOGOTA;67460,0;1.23;986269020,0;14557,0;-840,0;67800,0;67800,0;67460,0;67752,22;BANCO DE BOGOTA
ICOLCAP;14850,0;0.61;944634901,0;63516,0;-91,5;14943,0;14943,0;14850,0;14872,39;FONDO BURSATIL ISHARES COLCAP
GRUBOLIVAR;53000,0;0.0;939902000,0;17734,0;0,0;53000,0;53000,0;53000,0;53000,0;GRUPO BOLIVAR
BVC;25,4;0.4;684866118,8;27013232,0;0,1;25,3;25,4;25,2;25,35;BOLSA DE VALORES DE COLOMBIA
HCOLSEL;13299,0;0.44;531960000,0;40000,0;-59,0;13299,0;13299,0;13299,0;13299,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CELSIA;4760,0;0.63;453119630,0;95422,0;30,0;4745,0;4760,0;4740,0;4748,59;CELSIA
PFGRUPOARG;19500,0;0.81;293373500,0;15037,0;-160,0;19540,0;19540,0;19500,0;19510,11;GRUPO ARGOS
CONCONCRET;1055,0;1.86;218412495,0;208197,0;-20,0;1060,0;1060,0;1030,0;1049,07;CONCONCRETO S.A
GRUPOAVAL;1310,0;0.38;214782360,0;163956,0;-5,0;1310,0;1310,0;1310,0;1310,0;GRUPO AVAL ACCIONES Y VALORES
EEB;1980,0;0.51;200731960,0;101508,0;10,0;1980,0;1980,0;1970,0;1977,5;GRUPO ENERGIA BOGOTA
PFAVH;2620,0;2.06;171909850,0;65514,0;-55,0;2620,0;2630,0;2620,0;2624,02;AVIANCA HOLDINGS S.A.
ELCONDOR;1125,0;0.44;99100000,0;88000,0;-5,0;1135,0;1135,0;1125,0;1126,14;EL CONDOR
PROMIGAS;6100,0;1.61;89877400,0;14734,0;-100,0;6100,0;6100,0;6100,0;6100,0;PROMIGAS
OCCIDENTE;38600,0;0.26;51338000,0;1330,0;100,0;38600,0;38600,0;38600,0;38600,0;BANCO DE OCCIDENTE
VALOREM;420,0;1.18;27166860,0;64683,0;-5,0;420,0;420,0;420,0;420,0;VALOREM S.A.
ETB;578,0;0.69;24481972,0;42406,0;-4,0;577,0;578,0;577,0;577,32;ETB
MINEROS;2575,0;0.39;21578500,0;8380,0;-10,0;2575,0;2575,0;2575,0;2575,0;MINEROS
PAZRIO;6,0;0.0;15252304,0;2500384,0;0,0;6,0;6,0;6,0;6,1;ACER. PAZ DEL RIO
