Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
GRUPOSURA;37340,0;1.41;173180178880,0;4680177,0;520,0;37040,0;37340,0;36840,0;37002,91;GRUPO SURA
PFGRUPSURA;36680,0;0.38;15099000360,0;413637,0;140,0;36360,0;36680,0;36140,0;36503,02;GRUPO SURA
ECOPETROL;1320,0;0.0;8440298550,0;6423917,0;0,0;1320,0;1335,0;1300,0;1313,89;ECOPETROL
CORFICOLCF;27600,0;3.77;4819433280,0;174333,0;-1080,0;28240,0;28240,0;27060,0;27644,99;CORFICOLOMBIANA
PFAVAL;1140,0;0.0;3183615595,0;2801087,0;0,0;1135,0;1140,0;1125,0;1136,56;GRUPO AVAL ACCIONES Y VALORES
PFBCOLOM;27640,0;0.22;3089433160,0;112020,0;60,0;27560,0;27640,0;27360,0;27579,3;BANCO BANCOLOMBIA
ISA;11340,0;0.18;2289640340,0;202935,0;20,0;11300,0;11340,0;11200,0;11282,63;ISA INTERCONEXION ELECTRICA
CEMARGOS;11880,0;1.71;2188083040,0;185353,0;200,0;11740,0;11880,0;11700,0;11804,95;CEMENTOS ARGOS
CLH;10680,0;1.14;1467274080,0;140686,0;120,0;10500,0;10680,0;10420,0;10429,42;CEMEX LATAM HOLDINGS
PFAVH;2650,0;0.19;1361030675,0;512329,0;-5,0;2605,0;2695,0;2605,0;2656,56;AVIANCA HOLDINGS S.A.
PFDAVVNDA;30380,0;0.66;996123900,0;32821,0;200,0;30180,0;30560,0;30100,0;30350,2;BANCO DAVIVIENDA
BCOLOMBIA;25300,0;0.4;970015800,0;38581,0;100,0;25200,0;25300,0;25040,0;25142,32;BANCO BANCOLOMBIA
PFCEMARGOS;10760,0;1.1;870330600,0;80724,0;-120,0;10720,0;10800,0;10720,0;10781,56;CEMENTOS ARGOS
GRUPOARGOS;19840,0;0.1;869175320,0;43884,0;-20,0;19760,0;19840,0;19660,0;19806,2;GRUPO ARGOS
EXITO;15480,0;0.52;860752600,0;55765,0;80,0;15340,0;15480,0;15340,0;15435,36;EXITO
CNEC;8600,0;1.26;710724190,0;83369,0;-110,0;8620,0;8620,0;8450,0;8525,04;CANACOL ENERGY LTD
CELSIA;4460,0;0.34;613170020,0;137753,0;-15,0;4475,0;4475,0;4390,0;4451,23;CELSIA
NUTRESA;23700,0;2.51;554741100,0;23598,0;580,0;23400,0;23700,0;23400,0;23507,97;GRUPO NUTRESA
CONCONCRET;1015,0;0.49;465601260,0;459584,0;-5,0;1015,0;1015,0;1005,0;1013,09;CONCONCRETO S.A
PFGRUPOARG;18760,0;0.21;452798480,0;24232,0;40,0;18680,0;18760,0;18640,0;18685,97;GRUPO ARGOS
GRUBOLIVAR;51500,0;1.72;206000000,0;4000,0;-900,0;51500,0;51500,0;51500,0;51500,0;GRUPO BOLIVAR
FABRICATO;13,1;0.0;191812217,4;14642154,0;0,0;13,1;13,1;13,1;13,1;FABRICATO
ETB;634,0;0.94;156907312,0;248218,0;-6,0;633,0;634,0;631,0;632,14;ETB
EEB;1820,0;0.0;138450000,0;76000,0;0,0;1825,0;1825,0;1820,0;1821,71;GRUPO ENERGIA BOGOTA
CARTON;5300,0;5.69;57760000,0;10900,0;-320,0;5300,0;5300,0;5300,0;5299,08;CARTON COLOMBIA
MINEROS;2320,0;0.0;47708080,0;20618,0;0,0;2320,0;2320,0;2305,0;2313,9;MINEROS
ENKA;10,6;0.95;33061400,0;3119000,0;0,1;10,6;10,6;10,6;10,6;ENKA DE COLOMBIA
BBVACOL;271,0;9.36;27100000,0;100000,0;-28,0;271,0;271,0;271,0;271,0;BBVA COLOMBIA
BOGOTA;57200,0;1.38;21399360,0;372,0;-800,0;57900,0;57900,0;57200,0;57525,16;BANCO DE BOGOTA
BVC;23,1;0.0;20328000,0;880000,0;0,0;23,1;23,1;23,1;23,1;BOLSA DE VALORES DE COLOMBIA
PFCORFICOL;23520,0;2.0;18275040,0;777,0;-480,0;23520,0;23520,0;23520,0;23520,0;CORFICOLOMBIANA
GRUPOAVAL;0,0;0.0;15056205,0;13499,0;0,0;0,0;0,0;0,0;1115,36;GRUPO AVAL ACCIONES Y VALORES
OCCIDENTE;37500,0;0.79;15000000,0;400,0;-300,0;37500,0;37500,0;37500,0;37500,0;BANCO DE OCCIDENTE
ICOLCAP;0,0;0.0;577877,0;43,0;0,0;0,0;0,0;0,0;13439,0;FONDO BURSATIL ISHARES COLCAP
