Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFGRUPSURA;38400,0;1.05;29308473400,0;766203,0;400,0;37800,0;38400,0;37800,0;38251,58;GRUPO SURA
GRUPOSURA;38940,0;0.61;26819141960,0;687807,0;-240,0;39000,0;39160,0;38940,0;38992,25;GRUPO SURA
CEMARGOS;11860,0;1.98;22916061400,0;1919883,0;-240,0;12180,0;12180,0;11860,0;11936,18;CEMENTOS ARGOS
PFAVAL;1220,0;1.61;22048494365,0;17868446,0;-20,0;1245,0;1255,0;1220,0;1233,93;GRUPO AVAL ACCIONES Y VALORES
PFBCOLOM;34200,0;2.4;20523461380,0;605690,0;800,0;33380,0;34200,0;33380,0;33884,43;BANCO BANCOLOMBIA
ECOPETROL;1365,0;1.87;16894797515,0;12416427,0;25,0;1350,0;1365,0;1350,0;1360,68;ECOPETROL
ISA;13520,0;1.74;15806620320,0;1163147,0;-240,0;13600,0;13760,0;13520,0;13589,53;ISA INTERCONEXION ELECTRICA
BCOLOMBIA;31980,0;3.5;15431354740,0;490224,0;1080,0;31000,0;31980,0;31000,0;31478,17;BANCO BANCOLOMBIA
EXITO;15640,0;0.39;11151839440,0;714071,0;60,0;0,0;15640,0;15500,0;15617,27;EXITO
GRUPOARGOS;21400,0;0.75;4799010760,0;224693,0;160,0;21240,0;21400,0;21240,0;21358,08;GRUPO ARGOS
NUTRESA;26000,0;0.84;4365908220,0;166382,0;-220,0;0,0;0,0;26000,0;26240,27;GRUPO NUTRESA
PFCEMARGOS;10780,0;0.75;3770962220,0;350256,0;80,0;0,0;10800,0;0,0;10766,3;CEMENTOS ARGOS
CORFICOLCF;27080,0;0.07;2803070720,0;103873,0;-20,0;0,0;27160,0;26800,0;26985,56;CORFICOLOMBIANA
PFGRUPOARG;19900,0;0.91;1941024460,0;97988,0;180,0;0,0;19900,0;0,0;19808,8;GRUPO ARGOS
PFDAVVNDA;33360,0;1.09;1901384900,0;57482,0;360,0;33000,0;33400,0;32600,0;33077,92;BANCO DAVIVIENDA
CELSIA;4650,0;0.43;1700844625,0;365951,0;20,0;0,0;4670,0;0,0;4647,74;CELSIA
CLH;11640,0;0.34;1363469640,0;117287,0;40,0;0,0;11640,0;11560,0;11625,07;CEMEX LATAM HOLDINGS
CNEC;9300,0;1.86;1216304660,0;132344,0;170,0;9170,0;9300,0;9130,0;9190,48;CANACOL ENERGY LTD
HCOLSEL;13223,0;0.4;1117724991,0;84500,0;52,5;0,0;0,0;13223,0;13227,51;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
PFAVH;2485,0;0.2;1098159645,0;441869,0;-5,0;0,0;0,0;2465,0;2485,26;AVIANCA HOLDINGS S.A.
BOGOTA;63000,0;0.0;1029677160,0;16346,0;0,0;0,0;0,0;62700,0;62992,61;BANCO DE BOGOTA
EEB;1995,0;0.5;923646515,0;463604,0;10,0;1990,0;1990,0;1990,0;1992,32;GRUPO ENERGIA BOGOTA
ICOLCAP;14792,0;0.46;852454426,0;57764,0;67,0;0,0;14792,0;0,0;14757,54;FONDO BURSATIL ISHARES COLCAP
MINEROS;2710,0;0.37;170630000,0;63000,0;10,0;2700,0;2710,0;2700,0;2708,41;MINEROS
GRUPOAVAL;1250,0;0.4;155766760,0;125028,0;5,0;1250,0;1250,0;1250,0;1245,86;GRUPO AVAL ACCIONES Y VALORES
EMPAQUES;0,0;0.0;153300000,0;10950,0;0,0;0,0;0,0;0,0;0,0;CIA DE EMPAQUES
ENKA;10,1;0.0;81310000,0;8100000,0;0,0;0,0;0,0;10,0;10,04;ENKA DE COLOMBIA
FABRICATO;14,4;0.69;76372971,5;5276067,0;-0,1;14,5;14,5;14,4;14,48;FABRICATO
PFCORFICOL;21200,0;0.09;67840000,0;3200,0;20,0;21200,0;21200,0;21200,0;21200,0;CORFICOLOMBIANA
BVC;25,0;0.0;50676200,0;2027048,0;0,0;25,0;25,0;25,0;25,0;BOLSA DE VALORES DE COLOMBIA
ELCONDOR;1080,0;0.0;29160000,0;27000,0;0,0;1080,0;1080,0;1080,0;1080,0;EL CONDOR
CARTON;5350,0;1.29;25840500,0;4830,0;-70,0;5350,0;5350,0;5350,0;5350,0;CARTON COLOMBIA
VALOREM;378,0;0.0;18921420,0;49990,0;0,0;378,0;378,0;378,0;378,5;VALOREM S.A.
ETB;612,0;0.49;18367228,0;30017,0;-3,0;612,0;612,0;612,0;611,89;ETB
CONCONCRET;0,0;0.0;13113224,0;13495,0;0,0;0,0;0,0;0,0;971,71;CONCONCRETO S.A
PROMIGAS;0,0;0.0;4789200,0;921,0;0,0;0,0;0,0;0,0;5200,0;PROMIGAS
VILLAS;0,0;0.0;156600,0;27,0;0,0;0,0;0,0;0,0;5800,0;BANCO AV VILLAS
