Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2695,0;-2,00;30944053880;11494244;-55,00;2750,0;2755,0;2650,0;2692,13;ECOPETROL;EQTY
PFBCOLOM;42340,0;-0,75;17790793740;419866;-320,00;42500,0;42700,0;42220,0;42372,55;BANCO BANCOLOMBIA;EQTY
ICOLCAP;15488,0;-1,04;6363616564;412083;-162,00;15483,5;15488,0;15404,5;15442,56;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;38920,0;-1,02;5927319860;151784;-400,00;39100,0;39280,0;38920,0;39051,02;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32200,0;-1,23;4421751380;136833;-400,00;32600,0;32780,0;32040,0;32314,95;GRUPO SURA;EQTY
ISA;18000,0;-0,55;3880892600;216542;-100,00;17400,0;18000,0;17340,0;17922,12;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1235,0;-1,59;3694703295;2971837;-20,00;1255,0;1260,0;1230,0;1243,24;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;7210,0;-2,30;3654218090;503124;-170,00;7380,0;7380,0;7210,0;7263,06;CEMENTOS ARGOS;EQTY
GRUPOARGOS;15780,0;-1,13;2967124000;186852;-180,00;15960,0;16040,0;15740,0;15879,54;GRUPO ARGOS;EQTY
EXITO;17480,0;-0,23;2145938620;123303;-40,00;17400,0;17480,0;17340,0;17403,78;EXITO;EQTY
HCOLSEL;13975,0;-1,54;2096250000;150000;-218,00;13975,0;13975,0;13975,0;13975,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;29800,0;-1,39;1705192000;56707;-420,00;30240,0;30580,0;29800,0;30070,22;GRUPO SURA;EQTY
GEB;2140,0;-0,23;1302222245;607662;-5,00;2150,0;2150,0;2135,0;2143,0;GRUPO ENERGIA BOGOTA;EQTY
CLH;4485,0;-0,33;1235735475;274722;-15,00;4500,0;4500,0;4475,0;4498,13;CEMEX LATAM HOLDINGS;EQTY
NUTRESA;25780,0;0,31;802880980;31114;80,00;25700,0;25880,0;25560,0;25804,49;GRUPO NUTRESA;EQTY
PFDAVVNDA;42000,0;0,72;800473520;19132;300,00;40820,0;42000,0;40820,0;41839,51;BANCO DAVIVIENDA;EQTY
MINEROS;3120,0;0,00;672149960;215758;0,00;3115,0;3120,0;3115,0;3115,3;MINEROS;EQTY
PFGRUPOARG;12920,0;-3,15;622432160;47814;-420,00;13200,0;13200,0;12920,0;13017,78;GRUPO ARGOS;EQTY
CORFICOLCF;26400,0;-0,38;564181240;21426;-100,00;26060,0;26460,0;26060,0;26331,62;CORFICOLOMBIANA;EQTY
PFAVH;1235,0;-1,20;550725780;447427;-15,00;1250,0;1250,0;1200,0;1230,87;AVIANCA HOLDINGS S.A.;EQTY
CNEC;11780,0;-2,32;293136640;24707;-280,00;11900,0;11900,0;11780,0;11864,52;CANACOL ENERGY LTD;EQTY
CELSIA;4355,0;-0,11;248812190;57405;-5,00;4300,0;4360,0;4300,0;4334,33;CELSIA;EQTY
BOGOTA;71480,0;0,79;203003020;2860;560,00;70000,0;71480,0;70000,0;70980,08;BANCO DE BOGOTA;EQTY
BVC;12400,0;-1,12;178323880;14327;-140,00;12500,0;12500,0;12400,0;12446,7;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;6340,0;-2,01;96555500;15110;-130,00;6330,0;6400,0;6330,0;6390,17;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1230,0;-1,60;40949240;33334;-20,00;1225,0;1250,0;1220,0;1228,45;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;22100,0;-1,34;30277000;1370;-300,00;22100,0;22100,0;22100,0;22100,0;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;64200,0;1,90;14830200;231;1200,00;64200,0;64200,0;64200,0;64200,0;GRUPO BOLIVAR;EQTY
CONCONCRET;0,0;0,00;11534441;22032;0,00;0,0;0,0;0,0;523,53;CONCONCRETO S.A;EQTY
PROMIGAS;7120,0;3,04;9968000;1400;210,00;7120,0;7120,0;7120,0;7120,0;PROMIGAS;EQTY
ETB;0,0;0,00;5145107;21073;0,00;0,0;0,0;0,0;244,16;ETB;EQTY
