Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;15924,0;-2,05;49860730663;3120385;-334,00;16135,0;16135,0;15921,5;15979,03;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;3370,0;-2,88;47590707785;13990797;-100,00;3500,0;3510,0;3370,0;3401,57;ECOPETROL;EQTY
PFBCOLOM;39940,0;-2,35;27525068500;681183;-960,00;41000,0;41140,0;39940,0;40407,74;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;35520,0;-2,15;8070464280;226035;-780,00;36280,0;36280,0;35500,0;35704,49;GRUPO SURA;EQTY
CEMARGOS;7820,0;-1,51;6451724800;818995;-120,00;7930,0;7950,0;7820,0;7877,61;CEMENTOS ARGOS;EQTY
GEB;2055,0;-0,96;6423672685;3129008;-20,00;2070,0;2070,0;2025,0;2052,94;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;25700,0;-2,95;4898418740;187280;-780,00;26400,0;26440,0;25300,0;26155,59;GRUPO NUTRESA;EQTY
PFAVAL;1225,0;0,41;4621835960;3780866;5,00;1225,0;1230,0;1205,0;1222,43;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;14500,0;-1,36;4568410480;312907;-200,00;14620,0;14760,0;14500,0;14599,9;EXITO;EQTY
ISA;16300,0;-2,63;4106597460;251391;-440,00;16600,0;16600,0;16200,0;16335,5;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;17700,0;-2,85;2879747700;160996;-520,00;18100,0;18120,0;17600,0;17887,08;GRUPO ARGOS;EQTY
CORFICOLCF;26100,0;-1,51;2619484220;99475;-400,00;26340,0;26340,0;26100,0;26333,09;CORFICOLOMBIANA;EQTY
BCOLOMBIA;38820,0;-2,71;2141303360;54646;-1080,00;39420,0;39500,0;38820,0;39185,0;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;33920,0;-2,86;2127574460;62418;-1000,00;34660,0;34920,0;33920,0;34085,91;GRUPO SURA;EQTY
PFDAVVNDA;37100,0;-0,80;2015404300;54241;-300,00;37400,0;37500,0;37000,0;37156,47;BANCO DAVIVIENDA;EQTY
HCOLSEL;14368,5;-1,59;1553270500;108000;-231,50;14396,0;14396,0;14368,5;14382,13;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;4480,0;-2,18;1382323490;308372;-100,00;4540,0;4540,0;4460,0;4482,65;CELSIA;EQTY
PFAVH;1620,0;1,89;1001207220;623006;30,00;1610,0;1630,0;1580,0;1607,06;AVIANCA HOLDINGS S.A.;EQTY
ETB;287,0;-2,05;876431109;3074950;-6,00;293,0;299,0;278,0;285,02;ETB;EQTY
PFGRUPOARG;14900,0;-2,36;833692580;55570;-360,00;15100,0;15260,0;14720,0;15002,57;GRUPO ARGOS;EQTY
CNEC;10760,0;2,48;679924060;64032;260,00;10400,0;10760,0;10400,0;10618,5;CANACOL ENERGY LTD;EQTY
BOGOTA;66880,0;-1,36;591124580;8924;-920,00;67000,0;67000,0;64800,0;66239,87;BANCO DE BOGOTA;EQTY
PFCEMARGOS;6510,0;-2,84;447934520;67506;-190,00;6700,0;6700,0;6510,0;6635,48;CEMENTOS ARGOS;EQTY
TERPEL;10000,0;-4,58;300068600;30000;-480,00;10040,0;10040,0;10000,0;10002,29;ORGANIZACION TERPEL;EQTY
MINEROS;2130,0;0,00;260745020;122196;0,00;2140,0;2140,0;2100,0;2133,83;MINEROS;EQTY
GRUPOAVAL;1220,0;0,00;246871145;203809;0,00;1230,0;1230,0;1130,0;1211,29;GRUPO AVAL ACCIONES Y VALORES;EQTY
CLH;4700,0;-1,05;203799780;43116;-50,00;4750,0;4750,0;4700,0;4726,78;CEMEX LATAM HOLDINGS;EQTY
CONCONCRET;420,0;-0,47;185925608;441763;-2,00;422,0;425,0;420,0;420,87;CONCONCRETO S.A;EQTY
PROMIGAS;5360,0;-0,37;127971440;23871;-20,00;5360,0;5360,0;5360,0;5360,96;PROMIGAS;EQTY
ELCONDOR;1195,0;-2,05;67436700;57795;-25,00;1155,0;1195,0;1150,0;1166,83;EL CONDOR;EQTY
BBVACOL;280,0;0,00;53733399;192987;0,00;277,0;280,0;277,0;278,43;BBVA COLOMBIA;EQTY
OCCIDENTE;38500,0;0,00;29452500;765;0,00;38500,0;38500,0;38500,0;38500,0;BANCO DE OCCIDENTE;EQTY
BVC;0,0;0,00;8737700;728;0,00;0,0;0,0;0,0;12002,34;BOLSA DE VALORES DE COLOMBIA;EQTY
PFBBVACOL;0,0;0,00;1166670;4321;0,00;0,0;0,0;0,0;270,0;BBVA COLOMBIA;EQTY
