Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2900,0;0,00;34851486635;12160021;0,00;2895,0;2900,0;2845,0;2866,07;ECOPETROL;EQTY
PFBCOLOM;34540,0;0,12;21605733800;626148;40,00;34040,0;34780,0;34040,0;34505,79;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32860,0;0,37;13404346420;409434;120,00;32740,0;32860,0;32620,0;32738,72;GRUPO SURA;EQTY
BCOLOMBIA;34140,0;-0,23;8871226180;260069;-80,00;34200,0;34300,0;33600,0;34111,05;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17600,0;1,15;8544336380;492061;200,00;17120,0;17600,0;17120,0;17364,38;GRUPO ARGOS;EQTY
ISA;14000,0;0,29;6761114260;484096;40,00;13960,0;14000,0;13820,0;13966,47;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;31300,0;-0,13;5695031940;182931;-40,00;30700,0;31340,0;30700,0;31132,13;GRUPO SURA;EQTY
CORFICOLCF;16600,0;0,61;5130787180;310629;100,00;16500,0;16660,0;16440,0;16517,41;CORFICOLOMBIANA;EQTY
CELSIA;4010,0;1,26;4996548950;1247912;50,00;3990,0;4010,0;3990,0;4003,93;CELSIA;EQTY
PFAVAL;1040,0;-1,42;3826103125;3670886;-15,00;1055,0;1055,0;1030,0;1042,28;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;14460,0;0,42;3235404220;232393;60,00;14400,0;14500,0;13840,0;13922,12;GRUPO ARGOS;EQTY
HCOLSEL;12837,0;0,29;3210050000;250000;37,00;12841,0;12841,0;12837,0;12840,2;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CEMARGOS;7460,0;4,48;2820169120;385160;320,00;7130,0;7460,0;7120,0;7322,07;CEMENTOS ARGOS;EQTY
PFDAVVNDA;34480,0;1,11;2136033920;62287;380,00;34020,0;34740,0;34020,0;34293,41;BANCO DAVIVIENDA;EQTY
EXITO;12900,0;0,00;2089356620;161998;0,00;12720,0;13000,0;12720,0;12897,42;EXITO;EQTY
CNEC;10600,0;3,52;1827561440;174123;360,00;10240,0;10600,0;10220,0;10495,81;CANACOL ENERGY LTD;EQTY
EEB;1825,0;0,27;1344649940;737777;5,00;1820,0;1830,0;1810,0;1822,57;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;14118,0;0,22;1127573009,5;79862;31,50;14119,0;14119,0;14118,0;14119,02;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;4660,0;1,75;918029975;195567;80,00;4675,0;4765,0;4660,0;4694,2;CEMEX LATAM HOLDINGS;EQTY
TERPEL;9500,0;1,06;855000000;90000;100,00;9500,0;9500,0;9500,0;9500,0;ORGANIZACION TERPEL;EQTY
NUTRESA;23900,0;0,08;590305320;24729;20,00;23860,0;23900,0;23860,0;23870,97;GRUPO NUTRESA;EQTY
BOGOTA;58460,0;-0,07;437597480;7536;-40,00;58500,0;58500,0;57520,0;58067,61;BANCO DE BOGOTA;EQTY
PFAVH;1770,0;-0,56;412434805;232610;-10,00;1780,0;1800,0;1730,0;1773,07;AVIANCA HOLDINGS S.A.;EQTY
PFCEMARGOS;5930,0;4,04;403887700;69478;230,00;5660,0;5930,0;5660,0;5813,17;CEMENTOS ARGOS;EQTY
ETB;256,0;0,39;161333848;633861;1,00;255,0;256,0;254,0;254,53;ETB;EQTY
GRUPOAVAL;1095,0;0,46;108511525;99804;5,00;1090,0;1095,0;1085,0;1087,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;0,0;0,00;48625320;4099;0,00;0,0;0,0;0,0;11862,73;BOLSA DE VALORES DE COLOMBIA;EQTY
ELCONDOR;1060,0;0,00;48571005;46217;0,00;1050,0;1060,0;1015,0;1050,93;EL CONDOR;EQTY
FABRICATO;6,0;0,00;25943512,48;4335044;0,00;6,0;6,0;6,0;5,98;FABRICATO;EQTY
MINEROS;1980,0;-1,98;9641610;4862;-40,00;1980,0;1980,0;1980,0;1983,05;MINEROS;EQTY
GASNATURAL;0,0;0,00;2960000;37;0,00;0,0;0,0;0,0;80000,0;VANTI S.A. ESP;EQTY
CONCONCRET;0,0;0,00;1333800;3800;0,00;0,0;0,0;0,0;351,0;CONCONCRETO S.A;EQTY
