Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3405,0;0,74;18533940815;5462559;25,00;3400,0;3405,0;3370,0;3392,9;ECOPETROL;EQTY
PFBCOLOM;42600,0;-0,70;14421345700;338167;-300,00;42640,0;42840,0;42420,0;42645,63;BANCO BANCOLOMBIA;EQTY
PFAVAL;1300,0;-0,76;11316099145;8677462;-10,00;1290,0;1315,0;1290,0;1304,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;14280,0;0,56;8637153040;609707;80,00;14080,0;14280,0;14080,0;14166,07;EXITO;EQTY
CELSIA;4640,0;0,87;7614993390;1654719;40,00;4600,0;4640,0;4595,0;4601,99;CELSIA;EQTY
GRUPOSURA;36740,0;0,55;6612520780;180185;200,00;36460,0;36780,0;36460,0;36698,51;GRUPO SURA;EQTY
ICOLCAP;16375,0;0,09;5775983246;351573;15,00;16400,0;16437,0;16373,0;16428,97;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;8130,0;1,12;5758465000;709940;90,00;8100,0;8150,0;8060,0;8111,2;CEMENTOS ARGOS;EQTY
GRUPOARGOS;18380,0;0,00;4857978120;263153;0,00;18360,0;18540,0;18160,0;18460,66;GRUPO ARGOS;EQTY
BCOLOMBIA;41400,0;0,05;4007584060;97021;20,00;40480,0;41420,0;40480,0;41306,36;BANCO BANCOLOMBIA;EQTY
ISA;16300,0;0,62;3853633940;236614;100,00;16200,0;16480,0;16040,0;16286,58;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2130,0;-0,47;1818925650;854715;-10,00;2115,0;2135,0;2115,0;2128,11;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;67000,0;0,15;1621575400;24381;100,00;66900,0;67000,0;66000,0;66509,8;BANCO DE BOGOTA;EQTY
NUTRESA;26160,0;-0,23;1287712800;49199;-60,00;26220,0;26220,0;26120,0;26173,56;GRUPO NUTRESA;EQTY
PFGRUPSURA;34880,0;1,40;1200913040;34540;480,00;33660,0;34880,0;33640,0;34768,76;GRUPO SURA;EQTY
PROMIGAS;5900,0;4,98;900026600;150126;280,00;5960,0;6000,0;5900,0;5995,14;PROMIGAS;EQTY
GRUPOAVAL;1300,0;0,00;855478800;656908;0,00;1280,0;1320,0;1280,0;1302,28;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;10600,0;2,71;752602080;72848;280,00;10380,0;10600,0;10240,0;10331,13;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;40200,0;0,60;577330860;14411;240,00;39980,0;40200,0;39980,0;40061,82;BANCO DAVIVIENDA;EQTY
PFAVH;1605,0;-2,13;533230815;329822;-35,00;1640,0;1645,0;1605,0;1616,72;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;25440,0;0,16;507199200;20005;40,00;25240,0;25440,0;25220,0;25353,62;CORFICOLOMBIANA;EQTY
PFGRUPOARG;15440,0;1,71;489642220;31754;260,00;15260,0;15500,0;15260,0;15419,86;GRUPO ARGOS;EQTY
PFCEMARGOS;7000,0;0,57;458237290;65720;40,00;6870,0;7000,0;6850,0;6972,57;CEMENTOS ARGOS;EQTY
CLH;4530,0;0,00;418223430;92321;0,00;4530,0;4540,0;4530,0;4530,1;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;51460,0;0,04;290749000;5650;20,00;51460,0;51460,0;51460,0;51460,0;GRUPO BOLIVAR;EQTY
TERPEL;10040,0;0,00;190197760;18944;0,00;10040,0;10040,0;10040,0;10040,0;ORGANIZACION TERPEL;EQTY
ELCONDOR;1245,0;0,00;178874650;143730;0,00;1245,0;1245,0;1245,0;1244,52;EL CONDOR;EQTY
ETB;273,0;2,63;25486651;93707;7,00;273,0;273,0;273,0;271,98;ETB;EQTY
CONCONCRET;465,0;5,68;22057450;47660;25,00;460,0;465,0;460,0;462,81;CONCONCRETO S.A;EQTY
BBVACOL;307,0;0,66;18420000;60000;2,00;307,0;307,0;307,0;307,0;BBVA COLOMBIA;EQTY
FABRICATO;0,0;0,00;13356850;2054900;0,00;0,0;0,0;0,0;6,5;FABRICATO;EQTY
MINEROS;2205,0;-0,23;11676500;5300;-5,00;2205,0;2205,0;2205,0;2203,11;MINEROS;EQTY
BVC;12100,0;0,67;11253000;930;80,00;12100,0;12100,0;12100,0;12100,0;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;14805,5;0,72;6573642;444;106,00;14805,5;14805,5;14805,5;14805,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFCORFICOL;0,0;0,00;4440000;200;0,00;0,0;0,0;0,0;22200,0;CORFICOLOMBIANA;EQTY
