Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;39340,0;-3,25;32309590140;818745;-1320,00;40200,0;40500,0;39300,0;39462,34;BANCO BANCOLOMBIA;EQTY
ICOLCAP;15480,0;-1,34;32225702985;2080200;-210,00;15490,0;15504,0;15480,0;15491,64;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;3020,0;-1,63;31573388455;10416626;-50,00;3050,0;3100,0;3015,0;3031,06;ECOPETROL;EQTY
PFAVAL;1210,0;-2,42;12689031980;10396334;-30,00;1240,0;1240,0;1210,0;1220,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;37840,0;-3,47;8483260740;223519;-1360,00;38520,0;38520,0;37820,0;37953,2;BANCO BANCOLOMBIA;EQTY
ISA;15500,0;-0,90;7157531340;459044;-140,00;15640,0;15900,0;15500,0;15592,26;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;34140,0;-2,12;6083108540;176747;-740,00;34900,0;34900,0;34140,0;34417,04;GRUPO SURA;EQTY
GRUPOARGOS;17300,0;-2,37;4526729480;259318;-420,00;17600,0;17700,0;17300,0;17456,29;GRUPO ARGOS;EQTY
PFGRUPSURA;31400,0;-3,03;2328297300;73138;-980,00;32040,0;32360,0;31400,0;31834,3;GRUPO SURA;EQTY
NUTRESA;26180,0;-1,13;2277397500;86826;-300,00;26220,0;26240,0;26180,0;26229,44;GRUPO NUTRESA;EQTY
CEMARGOS;7650,0;-2,55;1936084790;250997;-200,00;7800,0;7800,0;7650,0;7713,58;CEMENTOS ARGOS;EQTY
EXITO;14080,0;-3,43;1873762600;132555;-500,00;14340,0;14340,0;14040,0;14135,74;EXITO;EQTY
PFDAVVNDA;36720,0;-3,37;1603421640;42520;-1280,00;38020,0;38180,0;36720,0;37709,82;BANCO DAVIVIENDA;EQTY
HCOLSEL;13970,0;-0,96;1117212500;80000;-135,00;13990,0;13990,0;13946,0;13965,16;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2160,0;-0,92;1090220975;503941;-20,00;2190,0;2190,0;2145,0;2163,39;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;22800,0;-2,98;511206440;22157;-700,00;23100,0;23480,0;22800,0;23072,01;CORFICOLOMBIANA;EQTY
PFAVH;1390,0;-4,79;440935625;314836;-70,00;1400,0;1405,0;1390,0;1400,52;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;14200,0;-3,40;366939520;25577;-500,00;14440,0;14440,0;13920,0;14346,46;GRUPO ARGOS;EQTY
BOGOTA;66340,0;-0,99;323278880;4864;-660,00;66500,0;66500,0;66340,0;66463,59;BANCO DE BOGOTA;EQTY
CELSIA;4300,0;-1,49;307737110;70957;-65,00;4360,0;4360,0;4300,0;4336,95;CELSIA;EQTY
TERPEL;10700,0;0,00;246100000;23000;0,00;10700,0;10700,0;10700,0;10700,0;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;1200,0;-4,00;244831590;202757;-50,00;1230,0;1230,0;1200,0;1207,51;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;12140,0;-2,10;178263700;14567;-260,00;12320,0;12320,0;12140,0;12237,5;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;4480,0;-3,66;104789040;23098;-170,00;4580,0;4580,0;4480,0;4536,71;CEMEX LATAM HOLDINGS;EQTY
CNEC;10160,0;0,20;63430600;6247;20,00;10160,0;10160,0;10160,0;10153,77;CANACOL ENERGY LTD;EQTY
MINEROS;2355,0;-1,46;45981260;19512;-35,00;2350,0;2355,0;2350,0;2356,56;MINEROS;EQTY
BBVACOL;310,0;0,98;21700000;70000;3,00;310,0;310,0;310,0;310,0;BBVA COLOMBIA;EQTY
ELCONDOR;1270,0;0,00;17798530;14000;0,00;1270,0;1270,0;1270,0;1271,32;EL CONDOR;EQTY
CONCONCRET;520,0;-2,80;12319320;23691;-15,00;520,0;520,0;520,0;520,0;CONCONCRETO S.A;EQTY
ETB;0,0;0,00;4433160;18409;0,00;0,0;0,0;0,0;240,81;ETB;EQTY
GRUBOLIVAR;0,0;0,00;2523500;49;0,00;0,0;0,0;0,0;51500,0;GRUPO BOLIVAR;EQTY
VILLAS;0,0;0,00;5300;1;0,00;0,0;0,0;0,0;5300,0;BANCO AV VILLAS;EQTY
