Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;40900,0;-2,62;85945902360;2098655;-1100,00;40900,0;41740,0;40700,0;40952,85;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;39400,0;-2,04;37580785680;953207;-820,00;39740,0;39740,0;39240,0;39425,63;BANCO BANCOLOMBIA;EQTY
CEMARGOS;8070,0;-0,12;31597552620;3915310;-10,00;8080,0;8090,0;8060,0;8070,26;CEMENTOS ARGOS;EQTY
ECOPETROL;2985,0;-1,16;31477400690;10494549;-35,00;3045,0;3050,0;2985,0;2999,4;ECOPETROL;EQTY
NUTRESA;26800,0;0,68;22648346680;845389;180,00;26620,0;26820,0;26600,0;26790,44;GRUPO NUTRESA;EQTY
ISA;15820,0;-2,35;19201109340;1198783;-380,00;15940,0;16280,0;15820,0;16017,17;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;36000,0;0,00;15939756520;442842;0,00;36000,0;36220,0;35820,0;35994,23;GRUPO SURA;EQTY
GEB;2230,0;1,36;13570462255;6116981;30,00;2200,0;2230,0;2200,0;2218,49;GRUPO ENERGIA BOGOTA;EQTY
EXITO;14500,0;0,69;11312744840;782092;100,00;14400,0;14500,0;14200,0;14464,72;EXITO;EQTY
PFAVAL;1245,0;-2,73;11142652105;8899052;-35,00;1270,0;1270,0;1245,0;1252,12;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;40000,0;-0,25;9272042620;232437;-100,00;40000,0;40000,0;39240,0;39890,56;BANCO DAVIVIENDA;EQTY
CORFICOLCF;25160,0;-0,16;6172843960;248460;-40,00;25040,0;25160,0;24000,0;24844,42;CORFICOLOMBIANA;EQTY
GRUPOARGOS;18400,0;0,99;5493836420;299712;180,00;18200,0;18400,0;18000,0;18330,39;GRUPO ARGOS;EQTY
PFAVH;1470,0;-7,84;4853591080;3286446;-125,00;1555,0;1555,0;1460,0;1476,85;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPSURA;34860,0;-0,11;3375774700;96916;-40,00;34500,0;34900,0;34500,0;34831,96;GRUPO SURA;EQTY
BOGOTA;68880,0;-1,46;2571849980;37341;-1020,00;68640,0;68880,0;68240,0;68874,69;BANCO DE BOGOTA;EQTY
PFGRUPOARG;15400,0;-1,03;2128562800;138519;-160,00;15200,0;15540,0;15200,0;15366,58;GRUPO ARGOS;EQTY
CELSIA;4480,0;-3,03;1506360165;335854;-140,00;4590,0;4590,0;4450,0;4485,16;CELSIA;EQTY
PFCEMARGOS;6600,0;-2,22;898921960;134657;-150,00;6780,0;6860,0;6600,0;6675,64;CEMENTOS ARGOS;EQTY
ICOLCAP;15944,0;-2,04;825262981;51736;-332,00;16020,0;16020,0;15901,0;15951,43;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;4870,0;0,21;794039640;163212;10,00;4850,0;4870,0;4850,0;4865,08;CEMEX LATAM HOLDINGS;EQTY
OCCIDENTE;38620,0;0,05;772400000;20000;20,00;38620,0;38620,0;38620,0;38620,0;BANCO DE OCCIDENTE;EQTY
GRUPOAVAL;1240,0;-4,62;680578935;547877;-60,00;1265,0;1265,0;1240,0;1242,21;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;12500,0;1,63;555649800;44452;200,00;12500,0;12500,0;12500,0;12500,0;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;485,0;2,32;385217311;778544;11,00;480,0;510,0;480,0;494,79;CONCONCRETO S.A;EQTY
TERPEL;10680,0;4,50;275531700;26735;460,00;10220,0;10680,0;10220,0;10306,03;ORGANIZACION TERPEL;EQTY
CNEC;9520,0;-3,05;142010830;14854;-300,00;9820,0;9820,0;9520,0;9560,44;CANACOL ENERGY LTD;EQTY
FABRICATO;6,72;-0,44;93423945,04;13905282;-0,03;6,72;6,72;6,72;6,72;FABRICATO;EQTY
ETB;254,0;-1,93;28514024;112099;-5,00;256,0;256,0;254,0;254,36;ETB;EQTY
VILLAS;0,0;0,00;9555020;1682;0,00;0,0;0,0;0,0;5680,75;BANCO AV VILLAS;EQTY
MINEROS;0,0;0,00;3152800;1372;0,00;0,0;0,0;0,0;2297,96;MINEROS;EQTY
PROMIGAS;0,0;0,00;1300400;220;0,00;0,0;0,0;0,0;5910,91;PROMIGAS;EQTY
