Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;39720,0;0,56;47882759580;1221537;220,00;38940,0;39720,0;38940,0;39198,78;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2820,0;1,99;19062340485;6758198;55,00;2785,0;2835,0;2785,0;2820,62;ECOPETROL;EQTY
ICOLCAP;15090,0;0,43;16709728171;1108999;64,00;15026,0;15108,0;15026,0;15067,4;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;16500,0;1,85;15022275680;897160;300,00;16200,0;16960,0;16200,0;16744,25;ISA INTERCONEXION ELECTRICA;EQTY
ICOLRISK;13431,0;0,59;14269161555;1062405;79,00;13431,0;13431,0;13431,0;13431,0;FONDO BURSATIL ISHARES COLRISK;EQTY
PFAVAL;1170,0;-0,43;7466412415;6353941;-5,00;1190,0;1190,0;1170,0;1175,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;14300,0;1,42;7205680240;506924;200,00;14100,0;14340,0;14100,0;14214,52;EXITO;EQTY
GRUPOSURA;33380,0;0,36;5653045860;169810;120,00;33360,0;33460,0;32740,0;33290,42;GRUPO SURA;EQTY
BCOLOMBIA;38480,0;2,89;4988911980;134243;1080,00;37000,0;38480,0;36840,0;37163,29;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;30000,0;-0,99;2095252460;69874;-300,00;30360,0;30360,0;29760,0;29986,15;GRUPO SURA;EQTY
PFDAVVNDA;38200,0;0,10;1690992940;44318;40,00;37520,0;38400,0;37520,0;38155,89;BANCO DAVIVIENDA;EQTY
GEB;2145,0;1,18;1658376620;777382;25,00;2125,0;2145,0;2125,0;2133,28;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;23040,0;-1,29;1584352280;68210;-300,00;23340,0;23340,0;23000,0;23227,57;CORFICOLOMBIANA;EQTY
BOGOTA;65200,0;-1,21;1178810980;18029;-800,00;66000,0;66000,0;65000,0;65384,16;BANCO DE BOGOTA;EQTY
CEMARGOS;7360,0;0,96;1146350090;155888;70,00;7290,0;7370,0;7290,0;7353,68;CEMENTOS ARGOS;EQTY
CELSIA;4130,0;-2,59;1005398495;239725;-110,00;4240,0;4240,0;4105,0;4193,97;CELSIA;EQTY
NUTRESA;25020,0;0,56;744814460;29725;140,00;24880,0;25100,0;24880,0;25056,84;GRUPO NUTRESA;EQTY
GRUPOARGOS;17160,0;-0,92;742755240;43277;-160,00;17260,0;17320,0;17140,0;17162,82;GRUPO ARGOS;EQTY
PFAVH;1510,0;-3,21;735891490;487702;-50,00;1500,0;1550,0;1460,0;1508,9;AVIANCA HOLDINGS S.A.;EQTY
BVC;12120,0;-0,16;439345220;36207;-20,00;12140,0;12220,0;12120,0;12134,26;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;6370,0;4,43;388985670;63839;270,00;6010,0;6370,0;6010,0;6093,23;CEMENTOS ARGOS;EQTY
HCOLSEL;13665,0;0,83;273300000;20000;112,00;13665,0;13665,0;13665,0;13665,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CLH;4400,0;-4,35;171848845;38567;-200,00;4600,0;4600,0;4400,0;4455,85;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;14380,0;0,00;160021900;11147;0,00;14460,0;14460,0;13920,0;14355,6;GRUPO ARGOS;EQTY
GRUBOLIVAR;51980,0;0,15;155940000;3000;80,00;51980,0;51980,0;51980,0;51980,0;GRUPO BOLIVAR;EQTY
GRUPOAVAL;1170,0;0,86;103091270;88457;10,00;1160,0;1170,0;1160,0;1165,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;2380,0;1,71;43817500;18427;40,00;2380,0;2380,0;2380,0;2377,9;MINEROS;EQTY
CONCONCRET;499,0;3,53;43733804;88915;17,00;482,0;499,0;482,0;491,86;CONCONCRETO S.A;EQTY
BBVACOL;311,0;0,32;26663277;85107;1,00;316,0;316,0;311,0;313,29;BBVA COLOMBIA;EQTY
ELCONDOR;1250,0;-1,57;16999450;13830;-20,00;1215,0;1250,0;1215,0;1229,17;EL CONDOR;EQTY
PROMIGAS;6000,0;0,00;15828000;2638;0,00;6000,0;6000,0;6000,0;6000,0;PROMIGAS;EQTY
ETB;238,0;1,71;15337586;64487;4,00;238,0;238,0;238,0;237,84;ETB;EQTY
FABRICATO;6,0;0,00;10200000;1700000;0,00;6,0;6,0;6,0;6,0;FABRICATO;EQTY
PFCORFICOL;0,0;0,00;3320000;166;0,00;0,0;0,0;0,0;20000,0;CORFICOLOMBIANA;EQTY
