Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;16200,0;2,02;41149134640;2574070;320,00;15880,0;16200,0;15860,0;15986,02;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2765,0;-1,60;16458698545;5925930;-45,00;2770,0;2810,0;2745,0;2777,4;ECOPETROL;EQTY
PFBCOLOM;39500,0;0,10;16309089600;414559;40,00;39020,0;39520,0;38760,0;39340,82;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;37400,0;0,11;13651493560;367963;40,00;36980,0;37400,0;36800,0;37100,18;BANCO BANCOLOMBIA;EQTY
EXITO;14100,0;1,29;11289898820;806595;180,00;13900,0;14100,0;13900,0;13996,99;EXITO;EQTY
HCOLSEL;13553,0;-0,05;10847930000;800000;-7,00;13527,0;13575,0;13527,0;13559,91;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFAVAL;1175,0;-0,42;6012384595;5112770;-5,00;1170,0;1185,0;1165,0;1175,95;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;33260,0;-0,54;4601269000;138548;-180,00;33300,0;33380,0;33060,0;33210,65;GRUPO SURA;EQTY
GRUPOARGOS;17320,0;0,93;4063253100;235553;160,00;17080,0;17360,0;16920,0;17249,85;GRUPO ARGOS;EQTY
PFGRUPSURA;30300,0;-0,33;3143329640;103543;-100,00;30220,0;30480,0;30200,0;30357,72;GRUPO SURA;EQTY
PFDAVVNDA;38160,0;0,79;2758965780;72631;300,00;37800,0;38500,0;37700,0;37986,06;BANCO DAVIVIENDA;EQTY
NUTRESA;24880,0;-0,88;2484269340;99566;-220,00;24800,0;25100,0;24800,0;24950,98;GRUPO NUTRESA;EQTY
CORFICOLCF;23340,0;0,17;2434041180;104163;40,00;23300,0;23680,0;23240,0;23367,62;CORFICOLOMBIANA;EQTY
GEB;2120,0;0,24;2371814195;1121229;5,00;2110,0;2140,0;2105,0;2115,37;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;7290,0;0,55;2218805570;304816;40,00;7210,0;7300,0;7170,0;7279,16;CEMENTOS ARGOS;EQTY
PFAVH;1560,0;-5,45;942000360;602004;-90,00;1650,0;1650,0;1540,0;1564,77;AVIANCA HOLDINGS S.A.;EQTY
BOGOTA;66000,0;0,06;740264200;11218;40,00;65960,0;66000,0;65960,0;65988,96;BANCO DE BOGOTA;EQTY
BVC;12140,0;-0,16;636422360;52334;-20,00;12160,0;12180,0;12140,0;12160,78;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPOARG;14380,0;1,70;434868120;30524;240,00;14140,0;14380,0;13880,0;14246,76;GRUPO ARGOS;EQTY
CLH;4600,0;1,10;311736145;67980;50,00;4600,0;4600,0;4510,0;4585,7;CEMEX LATAM HOLDINGS;EQTY
CELSIA;4240,0;0,00;308190145;72915;0,00;4225,0;4250,0;4190,0;4226,7;CELSIA;EQTY
GRUBOLIVAR;51900,0;-0,15;207600000;4000;-80,00;51900,0;51900,0;51900,0;51900,0;GRUPO BOLIVAR;EQTY
ETB;234,0;-0,43;95037319;406798;-1,00;234,0;234,0;233,0;233,62;ETB;EQTY
GRUPOAVAL;1160,0;0,00;71504620;61467;0,00;1170,0;1170,0;1160,0;1163,3;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;6100,0;0,66;49041430;8212;40,00;5900,0;6100,0;5900,0;5971,92;CEMENTOS ARGOS;EQTY
PFCORFICOL;20000,0;0,00;37820000;1891;0,00;20000,0;20000,0;20000,0;20000,0;CORFICOLOMBIANA;EQTY
CONCONCRET;482,0;-2,03;32024030;66415;-10,00;482,0;482,0;482,0;482,18;CONCONCRETO S.A;EQTY
ICOLCAP;15026,0;0,03;18409987;1225;4,00;15026,0;15026,0;15026,0;15028,56;FONDO BURSATIL ISHARES COLCAP;EQTY
MINEROS;2340,0;-0,43;14976000;6400;-10,00;2340,0;2340,0;2340,0;2340,0;MINEROS;EQTY
CNEC;10160,0;0,00;14356080;1413;0,00;10160,0;10160,0;10160,0;10160,0;CANACOL ENERGY LTD;EQTY
CARTON;0,0;0,00;2955000;300;0,00;0,0;0,0;0,0;9850,0;CARTON COLOMBIA;EQTY
POPULAR;0,0;0,00;1199835;3809;0,00;0,0;0,0;0,0;315,0;BANCO POPULAR;EQTY
PAZRIO;0,0;0,00;990000;150000;0,00;0,0;0,0;0,0;6,6;ACER. PAZ DEL RIO;EQTY
