Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3020,0;1,34;65523077430;21757049;40,00;3000,0;3020,0;2975,0;3011,58;ECOPETROL;EQTY
PFBCOLOM;40900,0;-0,05;58229938040;1429069;-20,00;40540,0;40900,0;39960,0;40746,76;BANCO BANCOLOMBIA;EQTY
NUTRESA;25100,0;-0,08;57320908920;2307988;-20,00;25160,0;25360,0;23820,0;24835,88;GRUPO NUTRESA;EQTY
ISA;18980,0;0,53;27145047200;1430646;100,00;18880,0;19000,0;18780,0;18973,98;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;34440,0;2,74;24822724980;722658;920,00;33940,0;34440,0;33100,0;34349,2;GRUPO SURA;EQTY
BCOLOMBIA;38600,0;-0,62;21530083180;557974;-240,00;38880,0;38880,0;38000,0;38586,18;BANCO BANCOLOMBIA;EQTY
PFAVAL;1280,0;0,79;20174659980;15823946;10,00;1255,0;1280,0;1245,0;1274,94;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;17460,0;-0,80;12836479200;736075;-140,00;17440,0;17460,0;17120,0;17439,09;GRUPO ARGOS;EQTY
GEB;2135,0;-0,70;9978137970;4712437;-15,00;2140,0;2140,0;2100,0;2117,41;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;7540,0;0,67;9305668410;1236051;50,00;7500,0;7540,0;7460,0;7528,55;CEMENTOS ARGOS;EQTY
PFGRUPSURA;31780,0;1,40;8946760860;281665;440,00;31340,0;31780,0;31060,0;31763,84;GRUPO SURA;EQTY
PFDAVVNDA;39900,0;-1,48;6697652640;167885;-600,00;40380,0;40600,0;39520,0;39894,29;BANCO DAVIVIENDA;EQTY
BVC;12500,0;0,81;4216151660;338281;100,00;12300,0;12500,0;12120,0;12463,46;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;14440,0;-0,41;3507389360;242885;-60,00;14500,0;14500,0;14440,0;14440,54;EXITO;EQTY
GRUPOAVAL;1260,0;0,00;3078958945;2500101;0,00;1235,0;1260,0;1230,0;1231,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;14183,0;-0,68;1985620000;140000;-97,00;14183,0;14183,0;14183,0;14183,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CLH;4430,0;1,84;1589370210;359207;80,00;4355,0;4430,0;4350,0;4424,66;CEMEX LATAM HOLDINGS;EQTY
CORFICOLCF;25200,0;0,16;1418252200;56300;40,00;25000,0;25200,0;25000,0;25190,98;CORFICOLOMBIANA;EQTY
PROMIGAS;5990,0;-0,17;1301223770;216873;-10,00;6000,0;6000,0;5990,0;5999,93;PROMIGAS;EQTY
CNEC;10760,0;3,86;1161349720;109129;400,00;10380,0;10760,0;10380,0;10641,99;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;6280,0;2,61;683470190;108863;160,00;6130,0;6280,0;6130,0;6278,26;CEMENTOS ARGOS;EQTY
CELSIA;4270,0;0,12;597824805;139735;5,00;4285,0;4320,0;4265,0;4278,28;CELSIA;EQTY
MINEROS;2620,0;0,38;583727155;223507;10,00;2610,0;2635,0;2610,0;2611,67;MINEROS;EQTY
PFGRUPOARG;14000,0;-2,37;580993620;41486;-340,00;14000,0;14200,0;14000,0;14004,57;GRUPO ARGOS;EQTY
BOGOTA;68480,0;0,00;317404800;4635;0,00;68480,0;68480,0;68480,0;68480,0;BANCO DE BOGOTA;EQTY
BMC;1460,0;5,80;292000000;200000;80,00;1460,0;1460,0;1460,0;1460,0;BMC BOLSA MERCANTIL DE COL;EQTY
TERPEL;10800,0;0,93;270000000;25000;100,00;10800,0;10800,0;10800,0;10800,0;ORGANIZACION TERPEL;EQTY
PFAVH;1545,0;0,65;223262380;146359;10,00;1535,0;1545,0;1510,0;1525,44;AVIANCA HOLDINGS S.A.;EQTY
ELCONDOR;1265,0;0,00;68310000;54000;0,00;1265,0;1265,0;1265,0;1265,0;EL CONDOR;EQTY
ETB;245,0;-1,21;50800000;208000;-3,00;244,0;245,0;244,0;244,23;ETB;EQTY
ICOLCAP;15586,0;-0,78;41845889;2679;-123,00;15619,5;15620,0;15586,0;15619,97;FONDO BURSATIL ISHARES COLCAP;EQTY
PFCARPAK;5300,0;0,00;14999000;2830;0,00;5300,0;5300,0;5300,0;5300,0;CARVAJAL EMPAQUES S.A.;EQTY
COLTEJER;1650,0;62,56;7425000;4500;635,00;1650,0;1650,0;1650,0;1650,0;COLTEJER;EQTY
CONCONCRET;0,0;0,00;5490020;11310;0,00;0,0;0,0;0,0;485,41;CONCONCRETO S.A;EQTY
BBVACOL;0,0;0,00;2607660;7902;0,00;0,0;0,0;0,0;330,0;BBVA COLOMBIA;EQTY
PAZRIO;0,0;0,00;318294;53049;0,00;0,0;0,0;0,0;6,0;ACER. PAZ DEL RIO;EQTY
