Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;16160,0;-0,27;20356634103;1259107;-44,00;16172,0;16175,0;16150,0;16167,52;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;2980,0;-0,67;16726814680;5598935;-20,00;3000,0;3010,0;2980,0;2987,5;ECOPETROL;EQTY
HCOLSEL;14632,0;-0,80;15040603650;1020000;-118,00;14746,0;14746,0;14632,0;14745,69;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
EXITO;17520,0;-0,45;13058532060;745728;-80,00;17500,0;17600,0;17480,0;17511,12;EXITO;EQTY
ISA;19200,0;-3,03;12021676100;625271;-600,00;19500,0;19500,0;18840,0;19226,35;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;41160,0;-0,34;10001026880;242255;-140,00;41500,0;41500,0;41160,0;41283,06;BANCO BANCOLOMBIA;EQTY
CNEC;11780,0;0,86;9981524940;846469;100,00;11680,0;12000,0;11340,0;11791,96;CANACOL ENERGY LTD;EQTY
GRUPOSURA;34200,0;-1,21;5925072620;171846;-420,00;34900,0;34900,0;34200,0;34478,97;GRUPO SURA;EQTY
CEMARGOS;7670,0;-1,54;4389821770;567651;-120,00;7710,0;7800,0;7670,0;7733,31;CEMENTOS ARGOS;EQTY
BCOLOMBIA;39120,0;0,31;4077421400;104378;120,00;39500,0;39500,0;38820,0;39063,99;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17020,0;-2,18;3593069040;209433;-380,00;17440,0;17760,0;16940,0;17156,17;GRUPO ARGOS;EQTY
PFAVAL;1275,0;-0,78;1850488245;1447129;-10,00;1285,0;1290,0;1275,0;1278,73;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;32000,0;-0,93;1525755140;47601;-300,00;32200,0;32560,0;32000,0;32053,01;GRUPO SURA;EQTY
PFDAVVNDA;41500,0;0,29;1223462360;29511;120,00;41000,0;41500,0;41000,0;41457,84;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;14380,0;-3,75;1212190440;84592;-560,00;14120,0;14880,0;14120,0;14329,85;GRUPO ARGOS;EQTY
GEB;2135,0;-0,47;1040234405;486986;-10,00;2140,0;2140,0;2135,0;2136,07;GRUPO ENERGIA BOGOTA;EQTY
PROMIGAS;7100,0;0,00;568000000;80000;0,00;7100,0;7100,0;7100,0;7100,0;PROMIGAS;EQTY
NUTRESA;25180,0;-0,63;471605600;18686;-160,00;25600,0;25600,0;25160,0;25238,45;GRUPO NUTRESA;EQTY
PFCEMARGOS;6800,0;-0,58;460404370;68443;-40,00;6600,0;6800,0;6600,0;6726,83;CEMENTOS ARGOS;EQTY
MINEROS;3005,0;-0,17;392450465;130555;-5,00;2980,0;3010,0;2980,0;3006,02;MINEROS;EQTY
CLH;4450,0;0,00;370024240;83158;0,00;4450,0;4450,0;4450,0;4449,65;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;71300,0;-1,03;330257780;4625;-740,00;71500,0;71500,0;71300,0;71407,09;BANCO DE BOGOTA;EQTY
CORFICOLCF;26980,0;-0,07;320465640;11966;-20,00;26800,0;26980,0;26600,0;26781,35;CORFICOLOMBIANA;EQTY
CELSIA;4485,0;-0,22;301492360;67197;-10,00;4490,0;4490,0;4485,0;4486,69;CELSIA;EQTY
PFAVH;1585,0;2,59;289650905;183827;40,00;1570,0;1595,0;1565,0;1575,67;AVIANCA HOLDINGS S.A.;EQTY
GRUPOAVAL;1260,0;-1,56;185145960;146823;-20,00;1270,0;1270,0;1260,0;1261,01;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;12000,0;-0,99;85228680;7092;-120,00;12040,0;12040,0;12000,0;12017,58;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;10720,0;1,13;84921300;7896;120,00;11000,0;11000,0;10600,0;10754,98;ORGANIZACION TERPEL;EQTY
CONCONCRET;506,0;1,00;27598620;54693;5,00;506,0;506,0;506,0;504,61;CONCONCRETO S.A;EQTY
ETB;250,0;0,00;26430180;105264;0,00;251,0;251,0;250,0;251,08;ETB;EQTY
GRUBOLIVAR;64020,0;-1,48;22800600;355;-960,00;64020,0;64020,0;64020,0;64227,04;GRUPO BOLIVAR;EQTY
FABRICATO;0,0;0,00;12000000;2000000;0,00;0,0;0,0;0,0;6,0;FABRICATO;EQTY
PFCORFICOL;22500,0;-4,26;11250000;500;-1000,00;22500,0;22500,0;22500,0;22500,0;CORFICOLOMBIANA;EQTY
