Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3000,0;0,00;64370092315;21514444;0,00;3010,0;3030,0;2965,0;2991,95;ECOPETROL;EQTY
PFBCOLOM;43040,0;0,09;21358603900;495758;40,00;43000,0;43300,0;42820,0;43082,72;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17800,0;-1,00;11948408640;670841;-180,00;17980,0;17980,0;17640,0;17811,09;GRUPO ARGOS;EQTY
PFDAVVNDA;41180,0;-0,15;11650673320;283468;-60,00;41400,0;41920,0;40820,0;41100,49;BANCO DAVIVIENDA;EQTY
GRUPOSURA;34000,0;-0,29;6109792840;179764;-100,00;33860,0;34180,0;33840,0;33987,86;GRUPO SURA;EQTY
ISA;20000,0;-0,50;6037104160;302824;-100,00;19320,0;20000,0;19320,0;19936,02;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;7600,0;0,40;6019215570;794951;30,00;7570,0;7640,0;7530,0;7571,81;CEMENTOS ARGOS;EQTY
BCOLOMBIA;40000,0;0,25;4218191820;105700;100,00;39800,0;40000,0;39800,0;39907,21;BANCO BANCOLOMBIA;EQTY
PFAVAL;1290,0;0,39;3756904420;2903013;5,00;1290,0;1300,0;1280,0;1294,14;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;16121,0;0,32;3559919969;221017;51,00;16128,0;16158,5;16097,0;16107,0;FONDO BURSATIL ISHARES COLCAP;EQTY
CELSIA;4380,0;0,69;1977511035;458076;30,00;4265,0;4380,0;4260,0;4316,99;CELSIA;EQTY
CNEC;12040,0;0,17;1472321280;122234;20,00;12120,0;12120,0;11980,0;12045,1;CANACOL ENERGY LTD;EQTY
PROMIGAS;7480,0;0,27;1360149460;181690;20,00;7460,0;7500,0;7460,0;7486,1;PROMIGAS;EQTY
PFGRUPSURA;31360,0;-0,32;1302175580;41426;-100,00;31500,0;31600,0;31320,0;31433,78;GRUPO SURA;EQTY
BOGOTA;76000,0;0,00;1195542820;15791;0,00;75980,0;76100,0;74560,0;75710,39;BANCO DE BOGOTA;EQTY
GEB;2160,0;-0,92;1151044245;532868;-20,00;2160,0;2165,0;2150,0;2160,09;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;25280,0;-0,47;1121507020;44413;-120,00;25200,0;25400,0;25200,0;25251,77;GRUPO NUTRESA;EQTY
CORFICOLCF;26880,0;0,00;877392660;32592;0,00;26980,0;26980,0;26780,0;26920,49;CORFICOLOMBIANA;EQTY
PFAVH;1295,0;3,19;767177850;594691;40,00;1280,0;1300,0;1280,0;1290,04;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;3420,0;2,24;760154150;224666;75,00;3350,0;3420,0;3345,0;3383,49;MINEROS;EQTY
GRUPOAVAL;1290,0;1,18;391292870;304597;15,00;1270,0;1290,0;1270,0;1284,62;GRUPO AVAL ACCIONES Y VALORES;EQTY
CLH;4355,0;-1,02;297831460;67769;-45,00;4400,0;4430,0;4355,0;4394,8;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;13520,0;-1,02;254180980;18742;-140,00;13620,0;13780,0;13500,0;13562,11;GRUPO ARGOS;EQTY
CONCONCRET;510,0;0,99;232351589;456985;5,00;505,0;515,0;505,0;508,44;CONCONCRETO S.A;EQTY
PFCORFICOL;22960,0;1,06;207600360;9056;240,00;22740,0;22960,0;22740,0;22924,07;CORFICOLOMBIANA;EQTY
ETB;234,0;-0,85;125739781;551272;-2,00;228,0;234,0;225,0;228,09;ETB;EQTY
PFCEMARGOS;6110,0;-0,49;80131480;13136;-30,00;6110,0;6110,0;6100,0;6100,14;CEMENTOS ARGOS;EQTY
BVC;11580,0;-1,70;61278360;5250;-200,00;11700,0;11700,0;11580,0;11672,07;BOLSA DE VALORES DE COLOMBIA;EQTY
VALSIMESA;6000,0;-0,17;60000000;10000;-10,00;6000,0;6000,0;6000,0;6000,0;VALORES SIMESA;EQTY
TERPEL;0,0;0,00;10453900;977;0,00;0,0;0,0;0,0;10700,0;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;0,0;0,00;9316000;137;0,00;0,0;0,0;0,0;68000,0;GRUPO BOLIVAR;EQTY
ENKA;0,0;0,00;5635000;700000;0,00;0,0;0,0;0,0;8,05;ENKA DE COLOMBIA;EQTY
BBVACOL;0,0;0,00;2777104;8144;0,00;0,0;0,0;0,0;341,0;BBVA COLOMBIA;EQTY
PAZRIO;0,0;-;2604000;372000;-;0,0;0,0;0,0;7,0;ACER. PAZ DEL RIO;EQTY
VILLAS;0,0;0,00;485030;91;0,00;0,0;0,0;0,0;5330,0;BANCO AV VILLAS;EQTY
