Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2815,0;-2,09;24684580770;8684215;-60,00;2870,0;2890,0;2815,0;2842,47;ECOPETROL;EQTY
PFBCOLOM;39700,0;-0,15;23018928480;576324;-60,00;40000,0;40320,0;39520,0;39940,95;BANCO BANCOLOMBIA;EQTY
ICOLCAP;15320,0;0,36;14136967860;921460;54,50;15330,0;15348,0;15320,0;15341,92;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;17520,0;0,69;12312298420;692585;120,00;17500,0;18120,0;17500,0;17777,31;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;37800,0;-0,53;9798486460;257091;-200,00;38000,0;38560,0;37800,0;38112,91;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32700,0;-2,21;8180754440;247807;-740,00;33400,0;33520,0;32700,0;33012,6;GRUPO SURA;EQTY
GRUPOARGOS;16400,0;-3,64;6046490740;360845;-620,00;16900,0;17200,0;16400,0;16756,48;GRUPO ARGOS;EQTY
CEMARGOS;7240,0;-1,50;6035694450;820402;-110,00;7380,0;7530,0;7240,0;7357,0;CEMENTOS ARGOS;EQTY
PFAVAL;1165,0;-0,43;5231671770;4469515;-5,00;1170,0;1175,0;1165,0;1170,52;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;30100,0;-2,27;4597458200;151431;-700,00;30600,0;31000,0;30100,0;30360,09;GRUPO SURA;EQTY
HCOLSEL;13876,0;1,03;4189702000;302000;142,00;13859,0;13876,0;13859,0;13873,19;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
NUTRESA;26100,0;0,77;3087731740;119340;200,00;25800,0;26100,0;25800,0;25873,4;GRUPO NUTRESA;EQTY
GEB;2130,0;-0,47;2365794555;1106054;-10,00;2140,0;2140,0;2130,0;2138,95;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;40000,0;1,52;1400022920;35037;600,00;39700,0;40200,0;39560,0;39958,41;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;13800,0;-1,43;1187132360;85090;-200,00;14120,0;14120,0;13800,0;13951,49;GRUPO ARGOS;EQTY
CORFICOLCF;23060,0;0,17;1042790300;44944;40,00;23020,0;23300,0;22920,0;23201,99;CORFICOLOMBIANA;EQTY
PFAVH;1490,0;-1,32;608717985;394231;-20,00;1525,0;1560,0;1490,0;1544,06;AVIANCA HOLDINGS S.A.;EQTY
EXITO;14020,0;-0,43;563482480;40062;-60,00;14040,0;14140,0;14000,0;14065,26;EXITO;EQTY
CELSIA;4205,0;0,36;385033910;91345;15,00;4145,0;4240,0;4145,0;4215,16;CELSIA;EQTY
GRUBOLIVAR;51980,0;0,81;327285500;6299;420,00;52000,0;52000,0;51700,0;51958,33;GRUPO BOLIVAR;EQTY
BOGOTA;66380,0;1,10;279193000;4210;720,00;65500,0;66380,0;65500,0;66316,63;BANCO DE BOGOTA;EQTY
CLH;4525,0;0,00;160178515;35675;0,00;4420,0;4525,0;4420,0;4489,94;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;6250,0;5,40;150406900;24375;320,00;6020,0;6250,0;6020,0;6170,54;CEMENTOS ARGOS;EQTY
TERPEL;10700,0;0,00;146590000;13700;0,00;10700,0;10700,0;10700,0;10700,0;ORGANIZACION TERPEL;EQTY
MINEROS;2600,0;-1,14;130000000;50000;-30,00;2600,0;2600,0;2600,0;2600,0;MINEROS;EQTY
ETB;235,0;0,00;106863980;455308;0,00;233,0;235,0;233,0;234,71;ETB;EQTY
BVC;12360,0;-0,16;89611040;7244;-20,00;12380,0;12380,0;12360,0;12370,38;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;1170,0;0,00;79005210;67679;0,00;1150,0;1170,0;1150,0;1167,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;9950,0;0,51;39192920;3942;50,00;9950,0;9950,0;9950,0;9942,39;CANACOL ENERGY LTD;EQTY
CONCONCRET;480,0;-4,00;27264051;55900;-20,00;480,0;480,0;480,0;487,73;CONCONCRETO S.A;EQTY
ELCONDOR;0,0;0,00;13595320;11295;0,00;0,0;0,0;0,0;1203,66;EL CONDOR;EQTY
PROMIGAS;0,0;0,00;3000000;500;0,00;0,0;0,0;0,0;6000,0;PROMIGAS;EQTY
BBVACOL;0,0;0,00;577220;1862;0,00;0,0;0,0;0,0;310,0;BBVA COLOMBIA;EQTY
FABRICATO;0,0;0,00;150030;25005;0,00;0,0;0,0;0,0;6,0;FABRICATO;EQTY
