Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3470,0;1,17;32632471025;9346452;40,00;3460,0;3525,0;3450,0;3491,43;ECOPETROL;EQTY
PFBCOLOM;40900,0;0,74;22326523300;544082;300,00;40500,0;41500,0;40420,0;41035,22;BANCO BANCOLOMBIA;EQTY
CEMARGOS;7940,0;0,51;9866981290;1239996;40,00;7950,0;8000,0;7940,0;7957,27;CEMENTOS ARGOS;EQTY
BCOLOMBIA;39900,0;0,76;8960282720;224907;300,00;39600,0;40600,0;39320,0;39839,95;BANCO BANCOLOMBIA;EQTY
ISA;16740,0;4,10;7502314680;457737;660,00;16000,0;16740,0;16000,0;16390,01;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;36300,0;-0,55;6604273460;181176;-200,00;36780,0;36820,0;36300,0;36452,25;GRUPO SURA;EQTY
HCOLSEL;14600,0;0,97;6601228000;450000;140,00;14674,0;14674,0;14600,0;14669,4;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2075,0;0,00;6082581720;2941222;0,00;2070,0;2085,0;2055,0;2068,05;GRUPO ENERGIA BOGOTA;EQTY
CLH;4750,0;0,42;3790292090;807704;20,00;4715,0;4785,0;4650,0;4692,67;CEMEX LATAM HOLDINGS;EQTY
EXITO;14700,0;-0,14;3300198440;224483;-20,00;14740,0;14740,0;14660,0;14701,33;EXITO;EQTY
PFAVAL;1220,0;0,41;2914878905;2406729;5,00;1200,0;1230,0;1200,0;1211,14;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;18220,0;-0,44;2512726640;137142;-80,00;18320,0;18400,0;18220,0;18322,08;GRUPO ARGOS;EQTY
ETB;293,0;18,62;1629588307;5782053;46,00;252,0;300,0;252,0;281,84;ETB;EQTY
NUTRESA;26480,0;-0,08;1462977760;55458;-20,00;26600,0;26600,0;26040,0;26379,92;GRUPO NUTRESA;EQTY
PFGRUPSURA;34920,0;-0,23;1431181440;40653;-80,00;35000,0;35500,0;34920,0;35204,82;GRUPO SURA;EQTY
PFAVH;1590,0;-0,63;1299462265;822564;-10,00;1600,0;1600,0;1540,0;1579,77;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;26500,0;0,15;997245300;37751;40,00;26020,0;26600,0;26020,0;26416,39;CORFICOLOMBIANA;EQTY
PFDAVVNDA;37400,0;1,08;912280620;24257;400,00;37500,0;37740,0;37320,0;37608,96;BANCO DAVIVIENDA;EQTY
PFCEMARGOS;6700,0;0,60;874118910;131064;40,00;6670,0;6890,0;6660,0;6669,41;CEMENTOS ARGOS;EQTY
PFGRUPOARG;15260,0;-1,17;580955620;37981;-180,00;15380,0;15380,0;15260,0;15295,95;GRUPO ARGOS;EQTY
PFCORFICOL;22300,0;0,90;540853260;24367;200,00;22100,0;22300,0;22100,0;22196,14;CORFICOLOMBIANA;EQTY
BVC;12020,0;1,18;270162540;22538;140,00;11900,0;12020,0;11900,0;11986,98;BOLSA DE VALORES DE COLOMBIA;EQTY
ELCONDOR;1220,0;1,67;243000000;200000;20,00;1210,0;1220,0;1210,0;1215,0;EL CONDOR;EQTY
CELSIA;4580,0;0,99;221599165;48553;45,00;4500,0;4590,0;4500,0;4564,07;CELSIA;EQTY
MINEROS;2130,0;0,47;183237430;86614;10,00;2080,0;2130,0;2080,0;2115,56;MINEROS;EQTY
CONCONCRET;422,0;-4,09;166097637;387404;-18,00;440,0;440,0;422,0;428,75;CONCONCRETO S.A;EQTY
GRUBOLIVAR;51440,0;0,00;116305840;2261;0,00;51440,0;51440,0;51440,0;51440,0;GRUPO BOLIVAR;EQTY
PROMIGAS;5380,0;-0,19;107600000;20000;-10,00;5380,0;5380,0;5380,0;5380,0;PROMIGAS;EQTY
CNEC;10500,0;-0,76;104475000;9950;-80,00;10500,0;10500,0;10500,0;10500,0;CANACOL ENERGY LTD;EQTY
BOGOTA;67800,0;-0,12;95072100;1403;-80,00;67800,0;67800,0;67800,0;67763,44;BANCO DE BOGOTA;EQTY
ICOLCAP;16258,0;0,93;86074276,5;5296;150,50;16313,0;16313,0;16225,0;16252,7;FONDO BURSATIL ISHARES COLCAP;EQTY
TERPEL;10480,0;-0,19;39332000;3900;-20,00;9700,0;10480,0;9700,0;10085,13;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;1220,0;-0,41;22499240;18442;-5,00;1220,0;1220,0;1220,0;1220,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;280,0;1,08;14564200;52015;3,00;280,0;280,0;280,0;280,0;BBVA COLOMBIA;EQTY
PAZRIO;0,0;0,00;5544000;800000;0,00;0,0;0,0;0,0;6,93;ACER. PAZ DEL RIO;EQTY
FABRICATO;0,0;0,00;686720;92800;0,00;0,0;0,0;0,0;7,4;FABRICATO;EQTY
VILLAS;0,0;0,00;4100;1;0,00;0,0;0,0;0,0;4100,0;BANCO AV VILLAS;EQTY
