Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2995,0;0,00;19291866995;6419426;0,00;2990,0;3020,0;2985,0;3005,23;ECOPETROL;EQTY
PFBCOLOM;42200,0;-1,68;16377953840;385452;-720,00;42700,0;43020,0;42200,0;42490,26;BANCO BANCOLOMBIA;EQTY
ICOLCAP;16100,0;0,12;16249539333,5;1005623;20,00;16159,0;16159,0;16100,0;16158,68;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;14696,0;-0,40;14741577200;1001400;-59,00;14721,0;14721,0;14696,0;14720,97;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BCOLOMBIA;39360,0;-1,60;7253161260;182687;-640,00;39300,0;40100,0;39260,0;39702,67;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;41820,0;-1,97;4352603920;103353;-840,00;41000,0;42500,0;41000,0;42113,96;BANCO DAVIVIENDA;EQTY
GRUPOSURA;32840,0;-0,91;3834344340;116306;-300,00;33240,0;33280,0;32840,0;32967,73;GRUPO SURA;EQTY
ISA;18780,0;-1,16;3555602060;187847;-220,00;19080,0;19280,0;18780,0;18928,18;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;29000,0;-1,02;3396884820;116305;-300,00;29440,0;29620,0;29000,0;29206,7;GRUPO SURA;EQTY
PFAVAL;1285,0;-1,91;3123319260;2415761;-25,00;1295,0;1305,0;1285,0;1292,89;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;78500,0;-2,24;1802143660;22563;-1800,00;79900,0;80000,0;78500,0;79871,63;BANCO DE BOGOTA;EQTY
GRUPOARGOS;17660,0;1,03;1791537440;101609;180,00;17600,0;17680,0;17320,0;17631,68;GRUPO ARGOS;EQTY
CEMARGOS;7500,0;-0,13;1716080040;228826;-10,00;7510,0;7530,0;7450,0;7499,5;CEMENTOS ARGOS;EQTY
GEB;2215,0;0,00;1448829320;654023;0,00;2220,0;2220,0;2210,0;2215,26;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;25360,0;0,08;926527840;36575;20,00;25320,0;25400,0;25300,0;25332,27;GRUPO NUTRESA;EQTY
PFCEMARGOS;5920,0;-1,66;788118960;132959;-100,00;5880,0;5950,0;5880,0;5927,53;CEMENTOS ARGOS;EQTY
CLH;4420,0;-0,34;656619410;148248;-15,00;4430,0;4435,0;4420,0;4429,2;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;13120,0;-2,09;425004960;32421;-280,00;13080,0;13360,0;13060,0;13108,94;GRUPO ARGOS;EQTY
CELSIA;4340,0;1,05;423604820;97824;45,00;4295,0;4360,0;4295,0;4330,27;CELSIA;EQTY
CORFICOLCF;28200,0;0,71;331625480;11782;200,00;28200,0;28300,0;27940,0;28146,79;CORFICOLOMBIANA;EQTY
CNEC;11100,0;-1,77;315018740;28064;-200,00;11360,0;11360,0;11100,0;11225,01;CANACOL ENERGY LTD;EQTY
PROMIGAS;8060,0;0,37;216495430;26910;30,00;8040,0;8060,0;8040,0;8045,17;PROMIGAS;EQTY
PFAVH;1640,0;3,47;184093780;114294;55,00;1600,0;1640,0;1600,0;1610,7;AVIANCA HOLDINGS S.A.;EQTY
GRUPOAVAL;1300,0;0,39;92474605;71639;5,00;1275,0;1300,0;1275,0;1290,84;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;452,0;-0,66;81380092;178621;-3,00;457,0;457,0;452,0;455,6;CONCONCRETO S.A;EQTY
MINEROS;3440,0;-1,71;48075980;14000;-60,00;3410,0;3440,0;3410,0;3434,0;MINEROS;EQTY
BBVACOL;360,0;-2,70;41057280;114048;-10,00;360,0;360,0;360,0;360,0;BBVA COLOMBIA;EQTY
ETB;260,0;-1,14;38177880;146838;-3,00;260,0;260,0;260,0;260,0;ETB;EQTY
GRUBOLIVAR;75860,0;-0,18;12137600;160;-140,00;75860,0;75860,0;75860,0;75860,0;GRUPO BOLIVAR;EQTY
PFCORFICOL;24000,0;0,00;10080000;420;0,00;24000,0;24000,0;24000,0;24000,0;CORFICOLOMBIANA;EQTY
BVC;11120,0;-0,89;7817360;703;-100,00;11120,0;11120,0;11120,0;11120,0;BOLSA DE VALORES DE COLOMBIA;EQTY
PAZRIO;0,0;-;14060;2812;-;0,0;0,0;0,0;5,0;ACER. PAZ DEL RIO;EQTY
