Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ICOLCAP;13804,0;0.6;27432667000,0;1990900,0;83,0;13730,0;13804,0;13730,0;13779,03;FONDO BURSATIL ISHARES COLCAP
ISA;10540,0;0.57;22811079720,0;2167268,0;60,0;10420,0;10580,0;10420,0;10525,27;ISA INTERCONEXION ELECTRICA
ECOPETROL;1390,0;0.36;18397371815,0;13291369,0;-5,0;1395,0;1395,0;1380,0;1384,16;ECOPETROL
PFBCOLOM;27840,0;0.94;10746832520,0;387507,0;260,0;27500,0;27840,0;27360,0;27733,26;BANCO BANCOLOMBIA
EXITO;15540,0;0.13;9265314840,0;595269,0;20,0;15540,0;15640,0;15500,0;15564,92;EXITO
CORFICOLCF;34700,0;0.0;7307951340,0;209791,0;0,0;34760,0;34980,0;34700,0;34834,44;CORFICOLOMBIANA
BCOLOMBIA;25540,0;0.95;7192565540,0;282154,0;240,0;25480,0;25560,0;25300,0;25491,63;BANCO BANCOLOMBIA
PFAVH;2700,0;2.88;6754728760,0;2474919,0;-80,0;2730,0;2770,0;2680,0;2729,27;AVIANCA HOLDINGS S.A.
GRUPOSURA;39460,0;1.02;6345249500,0;161451,0;400,0;38820,0;39460,0;38820,0;39301,39;GRUPO SURA
PFDAVVNDA;31200,0;0.0;4755012280,0;152361,0;0,0;31000,0;31500,0;31000,0;31208,85;BANCO DAVIVIENDA
GRUPOARGOS;19800,0;1.54;4559391720,0;231168,0;300,0;19340,0;19800,0;19340,0;19723,28;GRUPO ARGOS
NUTRESA;24100,0;0.84;3903350900,0;163187,0;200,0;23820,0;24100,0;23800,0;23919,5;GRUPO NUTRESA
CEMARGOS;11780,0;0.86;3249940640,0;276041,0;100,0;11760,0;11800,0;11700,0;11773,4;CEMENTOS ARGOS
PFGRUPSURA;38800,0;1.04;2946803660,0;76414,0;400,0;38400,0;38800,0;38260,0;38563,66;GRUPO SURA
PFAVAL;1215,0;1.25;2808476575,0;2320737,0;15,0;1200,0;1215,0;1200,0;1210,17;GRUPO AVAL ACCIONES Y VALORES
PFGRUPOARG;18820,0;1.29;2408671380,0;127987,0;240,0;18860,0;18860,0;18700,0;18819,66;GRUPO ARGOS
CNEC;8480,0;2.17;2324087250,0;274440,0;180,0;8300,0;8590,0;8270,0;8468,47;CANACOL ENERGY LTD
CELSIA;4300,0;0.58;1147872495,0;264989,0;-25,0;4350,0;4360,0;4300,0;4331,77;CELSIA
MINEROS;2110,0;2.93;1106156000,0;526688,0;60,0;2095,0;2115,0;2095,0;2100,21;MINEROS
EEB;1825,0;0.83;907519500,0;499438,0;15,0;1810,0;1825,0;1810,0;1817,08;GRUPO ENERGIA BOGOTA
CLH;11500,0;0.88;787427160,0;68059,0;100,0;11500,0;11760,0;11460,0;11569,77;CEMEX LATAM HOLDINGS
BOGOTA;60120,0;1.09;611406060,0;10068,0;-660,0;60840,0;60840,0;60120,0;60727,66;BANCO DE BOGOTA
ELCONDOR;1125,0;0.44;610861250,0;542810,0;-5,0;1130,0;1130,0;1125,0;1125,37;EL CONDOR
PFCEMARGOS;10900,0;0.55;548981860,0;50379,0;60,0;10940,0;10940,0;10840,0;10897,04;CEMENTOS ARGOS
GRUPOAVAL;1210,0;0.83;222875305,0;185404,0;10,0;1200,0;1210,0;1200,0;1202,11;GRUPO AVAL ACCIONES Y VALORES
ETB;637,0;0.63;121840413,0;191059,0;4,0;635,0;640,0;634,0;637,71;ETB
PROTECCION;80000,0;20.0;115750000,0;1670,0;-20000,0;63000,0;80000,0;63000,0;69311,38;ADM DE FONDOS Y CES PROTECCION
CARTON;5200,0;0.0;101103600,0;19443,0;0,0;5200,0;5200,0;5200,0;5200,0;CARTON COLOMBIA
CONCONCRET;1135,0;0.44;91606160,0;80816,0;5,0;1135,0;1135,0;1130,0;1133,52;CONCONCRETO S.A
PFCARPAK;5100,0;0.0;72466300,0;14266,0;0,0;5040,0;5100,0;5040,0;5079,65;CARVAJAL EMPAQUES S.A.
BVC;22,0;0.0;55376173,6;2529182,0;0,0;21,9;22,0;21,9;21,89;BOLSA DE VALORES DE COLOMBIA
FABRICATO;13,3;1.48;39900000,0;3000000,0;-0,2;13,3;13,3;13,3;13,3;FABRICATO
TGLSC;35000,0;4.11;32200000,0;920,0;-1500,0;35000,0;35000,0;35000,0;35000,0;TECNOGLASS INC
ISAGEN;0,0;0.0;3621940,0;1148,0;0,0;0,0;0,0;0,0;3155,0;ISAGEN
VALOREM;0,0;0.0;185322,0;461,0;0,0;0,0;0,0;0,0;402,0;VALOREM S.A.
COLTEJER;0,0;0.0;37800,0;36,0;0,0;0,0;0,0;0,0;1050,0;COLTEJER
