Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;33920,0;0.89;11823509800,0;349515,0;300,0;33480,0;34040,0;33480,0;33828,33;BANCO BANCOLOMBIA
ECOPETROL;1385,0;0.36;10708221000,0;7747157,0;5,0;1375,0;1390,0;1375,0;1382,21;ECOPETROL
GRUPOARGOS;20800,0;0.95;7601250120,0;364815,0;-200,0;20960,0;21100,0;20780,0;20835,9;GRUPO ARGOS
EXITO;15320,0;0.39;6231338020,0;406192,0;-60,0;15440,0;15440,0;15300,0;15340,87;EXITO
PFAVH;2880,0;0.69;5761099775,0;2016676,0;-20,0;2880,0;2890,0;2835,0;2856,73;AVIANCA HOLDINGS S.A.
CEMARGOS;11740,0;1.01;4893917720,0;416013,0;-120,0;11900,0;11900,0;11720,0;11763,86;CEMENTOS ARGOS
BCOLOMBIA;32700,0;0.62;4308929120,0;131972,0;200,0;32500,0;32700,0;32500,0;32650,33;BANCO BANCOLOMBIA
PFGRUPOARG;19000,0;0.94;3665537000,0;192923,0;-180,0;19000,0;19000,0;19000,0;19000,0;GRUPO ARGOS
GRUPOSURA;41340,0;0.0;3614030620,0;87472,0;0,0;41340,0;41440,0;41200,0;41316,43;GRUPO SURA
PFDAVVNDA;33300,0;0.0;3598667460,0;108129,0;0,0;33080,0;33360,0;33080,0;33281,24;BANCO DAVIVIENDA
PFGRUPSURA;40100,0;1.33;3125813060,0;77824,0;-540,0;40400,0;40400,0;40100,0;40165,16;GRUPO SURA
PFAVAL;1320,0;0.38;2897246670,0;2188116,0;-5,0;1325,0;1330,0;1320,0;1324,08;GRUPO AVAL ACCIONES Y VALORES
NUTRESA;26820,0;0.22;2700214380,0;100507,0;-60,0;26860,0;27000,0;26820,0;26865,93;GRUPO NUTRESA
PFCEMARGOS;10240,0;0.0;2420721380,0;236527,0;0,0;10180,0;10300,0;10180,0;10234,44;CEMENTOS ARGOS
CLH;11600,0;1.02;2309237300,0;199022,0;-120,0;11720,0;11720,0;11420,0;11602,92;CEMEX LATAM HOLDINGS
CORFICOLCF;28760,0;0.55;2075584640,0;72089,0;-160,0;28880,0;28880,0;28760,0;28791,97;CORFICOLOMBIANA
CNEC;9820,0;2.58;1768782520,0;181362,0;-260,0;9900,0;10000,0;9470,0;9752,77;CANACOL ENERGY LTD
ISA;13580,0;0.29;1755970160,0;129127,0;-40,0;13640,0;13780,0;13520,0;13598,78;ISA INTERCONEXION ELECTRICA
BOGOTA;68500,0;0.61;919304300,0;13364,0;-420,0;68800,0;68800,0;68500,0;68789,61;BANCO DE BOGOTA
ICOLCAP;15045,5;0.07;677471375,0;45146,0;10,5;14995,5;15069,5;14995,0;15006,23;FONDO BURSATIL ISHARES COLCAP
CELSIA;4725,0;1.39;549138405,0;116269,0;65,0;4700,0;4735,0;4700,0;4723,0;CELSIA
EEB;1975,0;0.5;495797655,0;250232,0;-10,0;1980,0;1985,0;1975,0;1981,35;GRUPO ENERGIA BOGOTA
ELCONDOR;1085,0;0.46;321058805,0;295079,0;-5,0;1090,0;1090,0;1085,0;1088,04;EL CONDOR
PROMIGAS;7090,0;1.14;288958800,0;41259,0;80,0;7000,0;7090,0;7000,0;7003,53;PROMIGAS
GRUBOLIVAR;55520,0;3.78;266051840,0;4792,0;2020,0;55520,0;55520,0;55520,0;55520,0;GRUPO BOLIVAR
CONCONCRET;1015,0;0.98;196367820,0;192753,0;-10,0;1020,0;1020,0;1015,0;1018,75;CONCONCRETO S.A
ETB;514,0;3.2;174554663,0;334668,0;-17,0;526,0;529,0;514,0;521,58;ETB
MINEROS;2550,0;1.92;114829000,0;44910,0;-50,0;2580,0;2580,0;2545,0;2556,87;MINEROS
BBVACOL;273,0;2.25;47754976,0;172292,0;6,0;279,0;279,0;273,0;277,17;BBVA COLOMBIA
GRUPOAVAL;1320,0;0.76;45134305,0;34428,0;10,0;1310,0;1320,0;1310,0;1310,98;GRUPO AVAL ACCIONES Y VALORES
BVC;25,4;0.78;24384000,0;960000,0;-0,2;25,4;25,4;25,4;25,4;BOLSA DE VALORES DE COLOMBIA
CARTON;5350,0;0.0;13375000,0;2500,0;0,0;5350,0;5350,0;5350,0;5350,0;CARTON COLOMBIA
PFBBVACOL;265,0;1.15;10070000,0;38000,0;3,0;265,0;265,0;265,0;265,0;BBVA COLOMBIA
