Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
EXITO;15640,0;0.39;41018009480,0;2622727,0;60,0;15580,0;15660,0;15580,0;15639,45;EXITO
PFBCOLOM;30680,0;1.59;34895729220,0;1144417,0;480,0;30300,0;30680,0;30140,0;30492,15;BANCO BANCOLOMBIA
BCOLOMBIA;28000,0;1.08;26745272100,0;958786,0;300,0;27700,0;28060,0;27600,0;27894,93;BANCO BANCOLOMBIA
HCOLSEL;12848,0;1.06;19691420000,0;1530000,0;135,0;12834,0;12884,0;12834,0;12870,21;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
ECOPETROL;1380,0;0.36;16447211760,0;11939098,0;-5,0;1375,0;1385,0;1375,0;1377,59;ECOPETROL
PFCEMARGOS;11040,0;0.36;11272430880,0;1016258,0;40,0;11000,0;11180,0;10860,0;11092,1;CEMENTOS ARGOS
CORFICOLCF;29820,0;0.4;9500659860,0;315941,0;120,0;29960,0;30300,0;29820,0;30070,99;CORFICOLOMBIANA
PFDAVVNDA;31500,0;0.32;8521149460,0;270613,0;100,0;31020,0;31520,0;31020,0;31488,32;BANCO DAVIVIENDA
NUTRESA;25140,0;0.48;7938247700,0;315879,0;120,0;24980,0;25260,0;24980,0;25130,66;GRUPO NUTRESA
GRUPOSURA;39260,0;0.1;6736505320,0;171343,0;-40,0;39280,0;39480,0;39180,0;39315,91;GRUPO SURA
GRUPOARGOS;20760,0;0.19;6633517820,0;317791,0;-40,0;20620,0;21000,0;20620,0;20873,84;GRUPO ARGOS
PFAVAL;1180,0;0.42;6277929785,0;5293424,0;-5,0;1185,0;1190,0;1180,0;1185,99;GRUPO AVAL ACCIONES Y VALORES
ISA;11860,0;0.0;5757092780,0;482033,0;0,0;11680,0;12060,0;11680,0;11943,36;ISA INTERCONEXION ELECTRICA
PFGRUPSURA;38160,0;0.05;4685989240,0;122526,0;20,0;38360,0;38400,0;38060,0;38244,86;GRUPO SURA
CEMARGOS;12120,0;0.0;4678615640,0;382393,0;0,0;12180,0;12420,0;12100,0;12235,1;CEMENTOS ARGOS
PFGRUPOARG;19380,0;0.41;4400989140,0;224902,0;-80,0;19060,0;19700,0;19060,0;19568,47;GRUPO ARGOS
CLH;11300,0;1.99;4340699060,0;386358,0;220,0;11160,0;11340,0;11120,0;11234,91;CEMEX LATAM HOLDINGS
ICOLCAP;14268,0;0.3;2009955309,0;140869,0;42,0;14261,0;14271,5;14259,5;14268,26;FONDO BURSATIL ISHARES COLCAP
CELSIA;4445,0;1.0;1697272135,0;379293,0;-45,0;4485,0;4500,0;4435,0;4474,83;CELSIA
EEB;1920,0;0.52;1400046455,0;730212,0;10,0;1900,0;1920,0;1900,0;1917,32;GRUPO ENERGIA BOGOTA
CNEC;8650,0;0.0;1107160320,0;128694,0;0,0;8620,0;8650,0;8590,0;8603,05;CANACOL ENERGY LTD
PFAVH;2620,0;1.5;758130615,0;286473,0;-40,0;2645,0;2660,0;2620,0;2646,43;AVIANCA HOLDINGS S.A.
BOGOTA;60520,0;0.79;646513740,0;10581,0;-480,0;61200,0;61500,0;60500,0;61101,38;BANCO DE BOGOTA
CONCONCRET;985,0;0.0;627106897,0;639142,0;0,0;980,0;995,0;970,0;981,17;CONCONCRETO S.A
ICOLRISK;13712,0;3.77;274045000,0;20000,0;498,0;13692,5;13712,0;13692,5;13702,25;FONDO BURSATIL ISHARES COLRISK
ELCONDOR;1045,0;0.95;222566065,0;212678,0;-10,0;1055,0;1055,0;1045,0;1046,49;EL CONDOR
GRUPOAVAL;1180,0;0.43;213050000,0;180000,0;5,0;1185,0;1185,0;1180,0;1183,61;GRUPO AVAL ACCIONES Y VALORES
GRUBOLIVAR;51500,0;0.0;206000000,0;4000,0;0,0;51500,0;51500,0;51500,0;51500,0;GRUPO BOLIVAR
MINEROS;2695,0;1.1;194813325,0;72973,0;-30,0;2680,0;2720,0;2640,0;2669,66;MINEROS
ETB;638,0;0.31;136041159,0;212955,0;-2,0;638,0;640,0;638,0;638,83;ETB
FABRICATO;16,1;0.63;119056600,0;7418850,0;0,1;16,0;16,1;16,0;16,05;FABRICATO
PFCORFICOL;23380,0;2.36;31525140,0;1353,0;540,0;23200,0;23380,0;23200,0;23300,18;CORFICOLOMBIANA
BVC;24,6;2.38;28090074,3;1139682,0;-0,6;24,6;24,6;24,6;24,65;BOLSA DE VALORES DE COLOMBIA
CARTON;0,0;0.0;8075600,0;1522,0;0,0;0,0;0,0;0,0;5305,91;CARTON COLOMBIA
VILLAS;0,0;0.0;5670000,0;900,0;0,0;0,0;0,0;0,0;6300,0;BANCO AV VILLAS
VALSIMESA;0,0;0.0;190950,0;114,0;0,0;0,0;0,0;0,0;1675,0;VALORES SIMESA
