Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFDAVVNDA;33040,0;0.66;8015803120,0;242504,0;-220,0;33080,0;33280,0;33040,0;33054,31;BANCO DAVIVIENDA
EEB;1995,0;0.25;6040626605,0;3027724,0;-5,0;2000,0;2000,0;1995,0;1995,1;GRUPO ENERGIA BOGOTA
PFBCOLOM;33980,0;0.59;5560982600,0;163880,0;200,0;33920,0;34040,0;33640,0;33933,26;BANCO BANCOLOMBIA
ECOPETROL;1395,0;0.36;4572132070,0;3290073,0;-5,0;1395,0;1400,0;1380,0;1389,67;ECOPETROL
GRUPOARGOS;21120,0;0.0;4014046780,0;190110,0;0,0;21120,0;21160,0;21000,0;21114,34;GRUPO ARGOS
BCOLOMBIA;32700,0;0.12;3648711340,0;111672,0;-40,0;32800,0;32800,0;32400,0;32673,47;BANCO BANCOLOMBIA
GRUPOSURA;41120,0;0.59;3097409400,0;75410,0;240,0;40880,0;41160,0;40880,0;41074,25;GRUPO SURA
PFAVAL;1320,0;0.75;3095610400,0;2331819,0;-10,0;1325,0;1335,0;1320,0;1327,55;GRUPO AVAL ACCIONES Y VALORES
CLH;11760,0;1.91;1579279580,0;135475,0;220,0;11600,0;11760,0;11600,0;11657,35;CEMEX LATAM HOLDINGS
ISA;13660,0;0.15;1491150500,0;109193,0;-20,0;13660,0;13700,0;13640,0;13656,1;ISA INTERCONEXION ELECTRICA
EXITO;15480,0;0.13;1444926000,0;93296,0;20,0;15460,0;15500,0;15440,0;15487,55;EXITO
PROMIGAS;7250,0;0.69;1160000000,0;160000,0;50,0;7250,0;7250,0;7250,0;7250,0;PROMIGAS
BOGOTA;68540,0;0.64;922132340,0;13449,0;-440,0;68980,0;68980,0;68540,0;68565,12;BANCO DE BOGOTA
CORFICOLCF;28700,0;0.07;877919440,0;30588,0;20,0;28780,0;28780,0;28600,0;28701,43;CORFICOLOMBIANA
PFGRUPSURA;40200,0;0.05;790365940,0;19704,0;20,0;40000,0;40200,0;39920,0;40111,95;GRUPO SURA
ICOLCAP;15005,5;0.04;785228343,0;52189,0;5,5;15085,0;15085,5;15001,5;15045,86;FONDO BURSATIL ISHARES COLCAP
CEMARGOS;11740,0;0.34;783287620,0;66944,0;40,0;11800,0;11800,0;11620,0;11700,64;CEMENTOS ARGOS
NUTRESA;26740,0;0.37;639156920,0;23880,0;-100,0;26740,0;26880,0;26700,0;26765,37;GRUPO NUTRESA
PFCEMARGOS;10260,0;0.77;543851260,0;53259,0;-80,0;10260,0;10260,0;10160,0;10211,44;CEMENTOS ARGOS
OCCIDENTE;38500,0;0.0;410256000,0;10656,0;0,0;38500,0;38500,0;38500,0;38500,0;BANCO DE OCCIDENTE
PFGRUPOARG;19180,0;0.1;357399100,0;18843,0;-20,0;19200,0;19200,0;18880,0;18967,21;GRUPO ARGOS
PFAVH;2875,0;0.35;314607900,0;109979,0;-10,0;2855,0;2875,0;2855,0;2860,62;AVIANCA HOLDINGS S.A.
CELSIA;4685,0;0.0;226745190,0;48674,0;0,0;4620,0;4685,0;4620,0;4658,45;CELSIA
GRUPOAVAL;1315,0;0.0;155729865,0;118074,0;0,0;1315,0;1320,0;1315,0;1318,92;GRUPO AVAL ACCIONES Y VALORES
CONCONCRET;1015,0;0.49;74860480,0;74706,0;-5,0;1000,0;1015,0;995,0;1002,07;CONCONCRETO S.A
FABRICATO;11,8;2.61;64221639,5;5454473,0;0,3;11,8;11,8;11,8;11,77;FABRICATO
ETB;514,0;0.19;59560475,0;115568,0;-1,0;515,0;518,0;514,0;515,37;ETB
MINEROS;2555,0;0.0;38325000,0;15000,0;0,0;2555,0;2555,0;2555,0;2555,0;MINEROS
CARTON;5350,0;0.93;35748700,0;6682,0;-50,0;5350,0;5350,0;5350,0;5350,0;CARTON COLOMBIA
ELCONDOR;1080,0;0.0;34484400,0;31930,0;0,0;1080,0;1080,0;1080,0;1080,0;EL CONDOR
BVC;24,9;1.19;33258363,2;1327316,0;-0,3;25,1;25,1;24,9;25,06;BOLSA DE VALORES DE COLOMBIA
CNEC;9760,0;0.41;28979630,0;2972,0;-40,0;9760,0;9760,0;9760,0;9750,88;CANACOL ENERGY LTD
TERPEL;13800,0;1.47;19950000,0;1500,0;200,0;12800,0;13800,0;12800,0;13300,0;ORGANIZACION TERPEL
PFCORFICOL;23420,0;0.0;17682640,0;755,0;0,0;23420,0;23420,0;23420,0;23420,72;CORFICOLOMBIANA
GRUBOLIVAR;54500,0;0.91;16404500,0;301,0;-500,0;54500,0;54500,0;54500,0;54500,0;GRUPO BOLIVAR
PFCARPAK;0,0;0.0;4997900,0;943,0;0,0;0,0;0,0;0,0;5300,0;CARVAJAL EMPAQUES S.A.
PAZRIO;0,0;0.0;2850000,0;500000,0;0,0;0,0;0,0;0,0;5,7;ACER. PAZ DEL RIO
VALOREM;0,0;0.0;1681768,0;4172,0;0,0;0,0;0,0;0,0;403,11;VALOREM S.A.
