Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;1750,0;0.85;28974251940,0;16555579,0;-15,0;1755,0;1765,0;1730,0;1750,12;ECOPETROL
PFBCOLOM;28620,0;0.42;16985970600,0;598283,0;120,0;28300,0;28740,0;28080,0;28391,2;BANCO BANCOLOMBIA
GRUPOSURA;38000,0;0.8;13003586600,0;343601,0;300,0;37500,0;38180,0;37500,0;37845,02;GRUPO SURA
HCOLSEL;13117,0;0.0;10333425000,0;790000,0;0,0;13056,0;13117,0;13056,0;13080,28;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
PFGRUPSURA;36900,0;2.22;9248255020,0;252150,0;800,0;36500,0;37140,0;36240,0;36677,59;GRUPO SURA
PFDAVVNDA;31160,0;0.32;7785469340,0;249047,0;-100,0;31260,0;31600,0;30440,0;31261,04;BANCO DAVIVIENDA
EXITO;16300,0;0.25;7008436920,0;434303,0;40,0;16200,0;16340,0;16080,0;16137,21;EXITO
ISA;13200,0;0.6;4755052440,0;359642,0;-80,0;13240,0;13300,0;13120,0;13221,63;ISA INTERCONEXION ELECTRICA
BCOLOMBIA;27880,0;0.29;4573710740,0;164900,0;-80,0;27700,0;28100,0;27560,0;27736,27;BANCO BANCOLOMBIA
GRUPOARGOS;20320,0;1.7;3955529480,0;195100,0;340,0;20100,0;20400,0;20100,0;20274,37;GRUPO ARGOS
NUTRESA;27000,0;0.37;3898652200,0;144379,0;-100,0;27000,0;27060,0;26960,0;27002,9;GRUPO NUTRESA
PFCEMARGOS;9510,0;1.17;3161285900,0;332999,0;110,0;9400,0;9600,0;9400,0;9493,38;CEMENTOS ARGOS
PFAVAL;1270,0;0.4;2392659470,0;1881496,0;5,0;1265,0;1280,0;1265,0;1271,68;GRUPO AVAL ACCIONES Y VALORES
CEMARGOS;11060,0;1.1;2085356060,0;187982,0;120,0;10920,0;11500,0;10920,0;11093,38;CEMENTOS ARGOS
CORFICOLCF;28420,0;0.07;1456981880,0;51357,0;20,0;28160,0;28480,0;28160,0;28369,68;CORFICOLOMBIANA
CLH;11020,0;0.55;1314053900,0;119038,0;60,0;10980,0;11100,0;10980,0;11038,94;CEMEX LATAM HOLDINGS
EEB;2055,0;0.24;1029214570,0;502391,0;-5,0;2055,0;2060,0;2045,0;2048,63;GRUPO ENERGIA BOGOTA
PFAVH;2730,0;1.87;786490055,0;290512,0;50,0;2640,0;2730,0;2640,0;2707,25;AVIANCA HOLDINGS S.A.
ICOLCAP;14559,0;0.52;771622866,5;53632,0;75,5;14400,0;14559,0;14360,0;14387,36;FONDO BURSATIL ISHARES COLCAP
CNEC;10100,0;1.2;722706640,0;73714,0;120,0;9900,0;10100,0;9650,0;9804,2;CANACOL ENERGY LTD
CELSIA;4585,0;0.77;706350880,0;154222,0;35,0;4550,0;4670,0;4550,0;4580,09;CELSIA
CARTON;5580,0;2.96;602519000,0;108570,0;-170,0;5550,0;5580,0;5500,0;5549,59;CARTON COLOMBIA
CONCONCRET;987,0;0.51;465544592,0;472656,0;5,0;984,0;987,0;984,0;984,95;CONCONCRETO S.A
PFGRUPOARG;18420,0;0.99;448858280,0;24312,0;180,0;18460,0;18500,0;18420,0;18462,42;GRUPO ARGOS
MINEROS;2505,0;1.38;210926395,0;83760,0;-35,0;2540,0;2550,0;2500,0;2518,22;MINEROS
ELCONDOR;1080,0;1.82;158022470,0;145420,0;-20,0;1100,0;1100,0;1080,0;1086,66;EL CONDOR
ETB;500,0;0.81;52296297,0;106213,0;4,0;490,0;500,0;490,0;492,37;ETB
BVC;25,7;0.0;48376066,4;1893396,0;0,0;25,5;25,7;25,5;25,55;BOLSA DE VALORES DE COLOMBIA
GRUPOAVAL;1275,0;0.79;44642810,0;35150,0;10,0;1270,0;1275,0;1265,0;1270,07;GRUPO AVAL ACCIONES Y VALORES
FABRICATO;10,2;0.0;27653323,9;2720264,0;0,0;10,1;10,2;10,1;10,17;FABRICATO
OCCIDENTE;38520,0;0.0;19260000,0;500,0;0,0;38520,0;38520,0;38520,0;38520,0;BANCO DE OCCIDENTE
VALOREM;450,0;2.27;16041484,0;35251,0;10,0;450,0;450,0;450,0;455,06;VALOREM S.A.
PFBBVACOL;251,0;5.28;12750000,0;50800,0;-14,0;251,0;251,0;251,0;250,98;BBVA COLOMBIA
BBVACOL;0,0;0.0;11427208,0;43122,0;0,0;0,0;0,0;0,0;265,0;BBVA COLOMBIA
PROMIGAS;7900,0;3.27;8150070,0;1032,0;250,0;7900,0;7900,0;7900,0;7897,35;PROMIGAS
BOGOTA;0,0;0.0;527520,0;8,0;0,0;0,0;0,0;0,0;65940,0;BANCO DE BOGOTA
