Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ICOLCAP;13734,0;0.89;34057990000,0;2485000,0;120,5;13692,0;13734,0;13685,0;13705,43;FONDO BURSATIL ISHARES COLCAP
PFDAVVNDA;30100,0;0.33;25111096260,0;836447,0;100,0;30000,0;30300,0;29720,0;30021,14;BANCO DAVIVIENDA
PFBCOLOM;28500,0;0.0;24328176300,0;855580,0;0,0;28460,0;28500,0;28340,0;28434,72;BANCO BANCOLOMBIA
BCOLOMBIA;25920,0;0.0;24041913400,0;928132,0;0,0;25920,0;25960,0;25860,0;25903,55;BANCO BANCOLOMBIA
EXITO;15300,0;0.66;21922835780,0;1433284,0;100,0;15120,0;15340,0;15120,0;15295,53;EXITO
PFAVAL;1155,0;0.86;9775899525,0;8443208,0;-10,0;1160,0;1170,0;1145,0;1157,84;GRUPO AVAL ACCIONES Y VALORES
ECOPETROL;1320,0;0.0;9531011320,0;7215440,0;0,0;1315,0;1330,0;1310,0;1320,92;ECOPETROL
GRUPOSURA;39280,0;1.08;9474454860,0;241772,0;420,0;38900,0;39300,0;38800,0;39187,56;GRUPO SURA
PFGRUPSURA;38540,0;1.0;7277266600,0;189587,0;380,0;38100,0;38540,0;38040,0;38384,84;GRUPO SURA
GRUPOARGOS;20160,0;1.0;6214063720,0;309797,0;200,0;19620,0;20160,0;19620,0;20058,5;GRUPO ARGOS
ISA;11660,0;0.69;6123734520,0;525072,0;80,0;11580,0;11740,0;11580,0;11662,66;ISA INTERCONEXION ELECTRICA
CORFICOLCF;28180,0;0.28;4954782540,0;175502,0;80,0;28200,0;28440,0;28080,0;28232,06;CORFICOLOMBIANA
CLH;10580,0;1.34;4526663560,0;430004,0;140,0;10440,0;10600,0;10400,0;10527,03;CEMEX LATAM HOLDINGS
CEMARGOS;11960,0;0.67;3876787140,0;325200,0;80,0;11900,0;11960,0;11840,0;11921,24;CEMENTOS ARGOS
PFGRUPOARG;19200,0;2.02;2591774520,0;135816,0;380,0;19000,0;19200,0;18940,0;19082,98;GRUPO ARGOS
NUTRESA;23980,0;1.52;2572305540,0;107131,0;360,0;23980,0;24160,0;23940,0;24010,84;GRUPO NUTRESA
CELSIA;4310,0;0.0;1890767590,0;438592,0;0,0;4310,0;4325,0;4300,0;4310,99;CELSIA
EEB;1830,0;1.1;1486294585,0;818252,0;20,0;1810,0;1835,0;1810,0;1816,43;GRUPO ENERGIA BOGOTA
CNEC;8220,0;1.48;1277421370,0;156594,0;120,0;8090,0;8220,0;8070,0;8157,54;CANACOL ENERGY LTD
BOGOTA;59000,0;2.15;1116043700,0;19056,0;1240,0;57840,0;59000,0;57840,0;58566,52;BANCO DE BOGOTA
PFCEMARGOS;10800,0;0.74;1061549720,0;97313,0;-80,0;10800,0;10960,0;10800,0;10908,61;CEMENTOS ARGOS
PFAVH;2815,0;0.72;864451975,0;308489,0;20,0;2795,0;2815,0;2790,0;2802,21;AVIANCA HOLDINGS S.A.
BVC;23,0;0.44;658482246,3;28776261,0;0,1;22,8;23,0;22,8;22,88;BOLSA DE VALORES DE COLOMBIA
CONCONCRET;980,0;2.08;503635946,0;523509,0;20,0;965,0;980,0;960,0;962,04;CONCONCRETO S.A
ETB;652,0;0.31;405107918,0;623113,0;2,0;650,0;653,0;650,0;650,14;ETB
GRUPOAVAL;1140,0;0.44;403898945,0;349216,0;5,0;1150,0;1160,0;1135,0;1156,59;GRUPO AVAL ACCIONES Y VALORES
GRUBOLIVAR;54780,0;4.58;219819200,0;4252,0;2400,0;54900,0;54900,0;51500,0;51697,84;GRUPO BOLIVAR
ELCONDOR;1110,0;5.71;144281835,0;131801,0;60,0;1050,0;1110,0;1050,0;1094,69;EL CONDOR
TERPEL;11780,0;0.17;134681180,0;11764,0;-20,0;11900,0;11900,0;11360,0;11448,59;ORGANIZACION TERPEL
MINEROS;2395,0;0.42;92545175,0;39211,0;10,0;2390,0;2395,0;2330,0;2360,18;MINEROS
PROMIGAS;5200,0;0.0;60907600,0;11713,0;0,0;5200,0;5200,0;5200,0;5200,0;PROMIGAS
PROTECCION;90000,0;5.88;28350000,0;315,0;5000,0;90000,0;90000,0;90000,0;90000,0;ADM DE FONDOS Y CES PROTECCION
FABRICATO;14,5;1.36;24536000,0;1680000,0;-0,2;14,7;14,7;14,5;14,6;FABRICATO
VALOREM;0,0;0.0;537603,0;1481,0;0,0;0,0;0,0;0,0;363,0;VALOREM S.A.
