Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
EXITO;15280,0;0.13;18169345360,0;1183606,0;-20,0;15340,0;15380,0;15280,0;15350,84;EXITO
PFDAVVNDA;30000,0;0.33;14708262580,0;488604,0;-100,0;29900,0;30240,0;29900,0;30102,62;BANCO DAVIVIENDA
PFBCOLOM;28460,0;0.14;10304650100,0;362608,0;-40,0;28300,0;28500,0;28280,0;28418,15;BANCO BANCOLOMBIA
ECOPETROL;1315,0;0.38;5725491520,0;4342717,0;-5,0;1320,0;1325,0;1315,0;1318,41;ECOPETROL
BCOLOMBIA;25900,0;0.08;5205730220,0;200952,0;-20,0;25920,0;25920,0;25740,0;25905,34;BANCO BANCOLOMBIA
ICOLCAP;13676,0;0.42;4102800000,0;300000,0;-58,0;13676,0;13676,0;13676,0;13676,0;FONDO BURSATIL ISHARES COLCAP
CORFICOLCF;27840,0;1.21;3904068340,0;139704,0;-340,0;28380,0;28380,0;27720,0;27945,29;CORFICOLOMBIANA
PFGRUPSURA;38280,0;0.67;3047854920,0;79664,0;-260,0;38380,0;38580,0;38060,0;38258,87;GRUPO SURA
GRUPOSURA;39040,0;0.61;2540353860,0;64987,0;-240,0;39280,0;39280,0;38940,0;39090,19;GRUPO SURA
GRUPOARGOS;20000,0;0.79;2004991420,0;100202,0;-160,0;20020,0;20100,0;19920,0;20009,5;GRUPO ARGOS
ISA;11560,0;0.86;1772870300,0;153386,0;-100,0;11680,0;11700,0;11500,0;11558,23;ISA INTERCONEXION ELECTRICA
CEMARGOS;11820,0;1.17;1449846200,0;122714,0;-140,0;11960,0;11960,0;11760,0;11814,84;CEMENTOS ARGOS
CLH;10620,0;0.38;1400871580,0;131914,0;40,0;10700,0;10700,0;10580,0;10619,58;CEMEX LATAM HOLDINGS
NUTRESA;24060,0;0.33;1311808560,0;54678,0;80,0;23900,0;24080,0;23900,0;23991,52;GRUPO NUTRESA
PFAVH;2830,0;0.53;1008864315,0;357470,0;15,0;2820,0;2835,0;2800,0;2822,23;AVIANCA HOLDINGS S.A.
PFAVAL;1160,0;0.43;983943830,0;850606,0;5,0;1155,0;1160,0;1150,0;1156,76;GRUPO AVAL ACCIONES Y VALORES
CNEC;8250,0;0.36;961602730,0;117687,0;30,0;8160,0;8250,0;8090,0;8170,85;CANACOL ENERGY LTD
TERPEL;12000,0;1.87;821262400,0;71411,0;220,0;11380,0;12000,0;11380,0;11500,5;ORGANIZACION TERPEL
MINEROS;2400,0;0.21;788164610,0;326861,0;5,0;2395,0;2450,0;2380,0;2411,31;MINEROS
BVC;23,1;0.43;762721214,1;33073774,0;0,1;23,0;23,3;23,0;23,06;BOLSA DE VALORES DE COLOMBIA
PFGRUPOARG;19160,0;0.21;698757660,0;36613,0;-40,0;18920,0;19160,0;18920,0;19084,96;GRUPO ARGOS
PFCEMARGOS;10920,0;1.11;629101560,0;58062,0;120,0;10800,0;10920,0;10800,0;10835,0;CEMENTOS ARGOS
EEB;1815,0;0.82;583133350,0;320680,0;-15,0;1820,0;1820,0;1815,0;1818,43;GRUPO ENERGIA BOGOTA
GRUBOLIVAR;52500,0;4.16;525000000,0;10000,0;-2280,0;52500,0;52500,0;52500,0;52500,0;GRUPO BOLIVAR
BOGOTA;59480,0;0.81;315247880,0;5331,0;480,0;59000,0;59480,0;58840,0;59134,85;BANCO DE BOGOTA
CONCONCRET;994,0;1.43;224384961,0;225291,0;14,0;985,0;998,0;985,0;995,98;CONCONCRETO S.A
CELSIA;4315,0;0.12;178976435,0;41482,0;5,0;4310,0;4320,0;4300,0;4314,56;CELSIA
ETB;645,0;1.07;88420196,0;137858,0;-7,0;645,0;645,0;635,0;641,39;ETB
PFCORFICOL;21300,0;0.47;47541600,0;2232,0;100,0;21300,0;21300,0;21300,0;21300,0;CORFICOLOMBIANA
FABRICATO;14,4;0.69;44631376,1;3091980,0;-0,1;14,5;14,5;14,4;14,43;FABRICATO
GRUPOAVAL;1160,0;1.75;44056975,0;38114,0;20,0;1155,0;1160,0;1155,0;1155,93;GRUPO AVAL ACCIONES Y VALORES
ENKA;10,2;0.0;42721670,5;4192205,0;0,0;10,2;10,2;10,2;10,19;ENKA DE COLOMBIA
POPULAR;476,0;1.28;30012752,0;63052,0;6,0;476,0;476,0;476,0;476,0;BANCO POPULAR
ISAGEN;0,0;0.0;17733240,0;4767,0;0,0;0,0;0,0;0,0;3720,0;ISAGEN
PROMIGAS;5200,0;0.0;10816000,0;2080,0;0,0;5200,0;5200,0;5200,0;5200,0;PROMIGAS
CARTON;5300,0;0.0;6704500,0;1265,0;0,0;5300,0;5300,0;5300,0;5300,0;CARTON COLOMBIA
BBVACOL;0,0;0.0;3122176,0;12196,0;0,0;0,0;0,0;0,0;256,0;BBVA COLOMBIA
VALOREM;0,0;0.0;2864800,0;7752,0;0,0;0,0;0,0;0,0;369,56;VALOREM S.A.
COLTEJER;0,0;0.0;17760,0;16,0;0,0;0,0;0,0;0,0;1110,0;COLTEJER
