Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;29480,0;1.52;16657118840,0;566469,0;440,0;29320,0;29580,0;29180,0;29405,17;BANCO BANCOLOMBIA
ECOPETROL;3750,0;0.4;13079172500,0;3498112,0;15,0;3735,0;3750,0;3730,0;3738,92;ECOPETROL
PREC;51600,0;0.19;11007634220,0;213727,0;100,0;51700,0;51980,0;51300,0;51503,25;PACIFIC EXPLOR AND PROD CORP
CORFICOLCF;33120,0;0.36;9956438860,0;301424,0;120,0;33000,0;33120,0;33000,0;33031,34;CORFICOLOMBIANA
EXITO;24060,0;1.09;5999904700,0;252033,0;260,0;23800,0;24060,0;23740,0;23806,03;EXITO
INVERARGOS;18580,0;1.98;5497587500,0;300519,0;360,0;18220,0;18580,0;18220,0;18293,64;GRUPO ARGOS
NUTRESA;22240,0;0.18;5106552340,0;229476,0;40,0;22200,0;22380,0;22180,0;22253,1;GRUPO NUTRESA
CEMARGOS;11100,0;0.73;4855142380,0;438292,0;80,0;11020,0;11160,0;11020,0;11077,42;CEMENTOS ARGOS
PFDAVVNDA;21960,0;1.1;3324220300,0;151605,0;240,0;21720,0;22100,0;21720,0;21926,85;BANCO DAVIVIENDA
CNEC;1915,0;0.52;3153105155,0;1650754,0;10,0;1930,0;1930,0;1900,0;1910,1;CANACOL ENERGY LTD
FABRICATO;73,5;0.0;2048271988,5;27916215,0;0,0;73,5;74,0;72,5;73,37;FABRICATO
ISAGEN;2345,0;1.08;1711340125,0;733481,0;25,0;2320,0;2350,0;2310,0;2333,18;ISAGEN
PFAVAL;1285,0;0.39;1660145445,0;1298077,0;5,0;1280,0;1285,0;1270,0;1278,93;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;28940,0;0.21;1630957520,0;56353,0;-60,0;28980,0;29000,0;28900,0;28941,8;BANCO BANCOLOMBIA
GRUPOSURA;35980,0;0.06;1319420960,0;36660,0;-20,0;36000,0;36020,0;35760,0;35990,75;GRUPO SURA
ISA;12260,0;0.16;1106217880,0;90179,0;20,0;12240,0;12300,0;12240,0;12266,91;ISA INTERCONEXION ELECTRICA
ETB;559,0;3.52;1087432925,0;1972025,0;19,0;549,0;560,0;543,0;551,43;ETB
GRUPOAVAL;1290,0;0.39;1045898735,0;813878,0;5,0;1285,0;1290,0;1280,0;1285,08;GRUPO AVAL ACCIONES Y VALORES
ENKA;12,1;0.0;797283599,4;65275570,0;0,0;12,2;12,3;12,1;12,21;ENKA DE COLOMBIA
PFAVTA;4690,0;0.0;659885355,0;140666,0;0,0;4695,0;4700,0;4685,0;4691,15;AVIANCA HOLDINGS S.A.
EEB;1445,0;1.7;463121280,0;316770,0;-25,0;1470,0;1470,0;1445,0;1462,01;GRUPO ENERGIA BOGOTA
INTERBOLSA;2650,0;0.0;376761660,0;145761,0;0,0;2570,0;2650,0;2570,0;2584,79;INTERBOLSA S.A.
BVC;40,3;0.0;287348845,5;7143346,0;0,0;40,3;40,3;40,2;40,23;BOLSA DE VALORES DE COLOMBIA
BOGOTA;51980,0;0.0;245397580,0;4721,0;0,0;51980,0;51980,0;51980,0;51980,0;BANCO DE BOGOTA
CONCONCRET;1585,0;0.31;243839670,0;155094,0;-5,0;1585,0;1585,0;1550,0;1572,21;CONCONCRETO S.A
ICOLCAP;16700,0;0.36;183148900,0;10967,0;60,0;16700,0;16700,0;16700,0;16700,0;FONDO BURSATIL ISHARES COLCAP
PFHELMBANK;324,0;0.31;169488977,0;522710,0;-1,0;325,0;325,0;324,0;324,25;HELM BANK S.A.
TABLEMAC;11,5;1.71;140981373,4;12229030,0;-0,2;11,8;11,8;11,5;11,53;TABLEMAC
SIE;11280,0;0.7;135641560,0;12000,0;-80,0;11320,0;11320,0;11280,0;11303,46;SOCIEDAD INVERSIONES ENERGIA
PROENERGIA;8000,0;5.88;122241040,0;15704,0;-500,0;8000,0;8000,0;8000,0;7784,07;PROENERGIA INTERNACIONAL S.A.
PROMIGAS;29000,0;0.0;52200000,0;1800,0;0,0;29000,0;29000,0;29000,0;29000,0;PROMIGAS
COLINVERS;0,0;0.0;36490240,0;7606,0;0,0;0,0;0,0;0,0;4797,56;CELSIA
BIOMAX;0,0;0.0;24172810,0;15538,0;0,0;0,0;0,0;0,0;1555,72;BIOMAX BIOCOMBUSTIBLES S.A.
MINEROS;5870,0;0.0;14892190,0;2537,0;0,0;5870,0;5870,0;5870,0;5870,0;MINEROS
VALOREM;0,0;0.0;11694221,0;36659,0;0,0;0,0;0,0;0,0;319,0;VALOREM S.A.
CARTON;0,0;0.0;10500000,0;1500,0;0,0;0,0;0,0;0,0;7000,0;CARTON COLOMBIA
SDCORFIC;0,0;0.0;3705540,0;115,0;0,0;0,0;0,0;0,0;32222,09;CORFICOLOMBIANA
BMC;0,0;0.0;2685000,0;1000,0;0,0;0,0;0,0;0,0;2685,0;BMC BOLSA MERCANTIL DE COL
ODINSA;0,0;0.0;1269000,0;150,0;0,0;0,0;0,0;0,0;8460,0;ODINSA
COLTEJER;0,0;0.0;4,44;4,0;0,0;0,0;0,0;0,0;1,11;COLTEJER
