Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;39900,0;2.68;46357438260,0;1152514,0;-1100,0;41000,0;41180,0;39600,0;40222,89;PACIFIC EXPLOR AND PROD CORP
ECOPETROL;3965,0;2.45;18534555620,0;4720933,0;95,0;3920,0;3965,0;3880,0;3926,04;ECOPETROL
COLINVERS;4300,0;6.11;16023474450,0;3696697,0;-280,0;4565,0;4655,0;4200,0;4334,54;CELSIA
GRUPOSURA;33960,0;1.37;11390765780,0;336733,0;460,0;33720,0;34500,0;33300,0;33827,29;GRUPO SURA
PMGC;39400,0;3.76;10451752620,0;268455,0;-1540,0;40020,0;40360,0;37800,0;38932,98;PETROMINERALES LTD
GRUPOAVAL;1240,0;10.22;10352574205,0;8522600,0;115,0;1145,0;1240,0;1130,0;1214,72;GRUPO AVAL ACCIONES Y VALORES
NUTRESA;23000,0;1.77;8889563900,0;388386,0;400,0;22700,0;23000,0;22640,0;22888,48;GRUPO NUTRESA
PFAVAL;1225,0;9.38;7771017850,0;6471105,0;105,0;1130,0;1230,0;1130,0;1200,88;GRUPO AVAL ACCIONES Y VALORES
EXITO;22840,0;0.26;7595917140,0;331451,0;-60,0;22900,0;23020,0;22700,0;22917,16;EXITO
PROMIGAS;26980,0;0.07;7128623260,0;264287,0;-20,0;26900,0;26980,0;26900,0;26973,04;PROMIGAS
CNEC;1215,0;1.25;6534687120,0;5384868,0;15,0;1250,0;1250,0;1195,0;1213,53;CANACOL ENERGY LTD
PFBCOLOM;27380,0;0.66;6200559400,0;226641,0;180,0;26900,0;27540,0;26900,0;27358,51;BANCO BANCOLOMBIA
BCOLOMBIA;26900,0;0.98;3744879180,0;138279,0;260,0;27020,0;27260,0;26900,0;27082,05;BANCO BANCOLOMBIA
PFAVTA;4780,0;4.48;2472307680,0;526658,0;205,0;4600,0;4780,0;4595,0;4694,33;AVIANCA HOLDINGS S.A.
INVERARGOS;17520,0;0.11;2098834880,0;119759,0;20,0;17520,0;17800,0;17480,0;17525,49;GRUPO ARGOS
CORFICOLCF;34300,0;1.06;1926131560,0;56524,0;360,0;34000,0;34300,0;33900,0;34076,35;CORFICOLOMBIANA
FABRICATO;71,5;1.38;1507812111,5;20884412,0;-1,0;72,5;72,5;71,5;72,2;FABRICATO
ISA;12000,0;1.18;1248964660,0;105184,0;140,0;11900,0;12000,0;11820,0;11874,09;ISA INTERCONEXION ELECTRICA
BVC;35,5;2.6;1014520842,0;28876339,0;0,9;34,6;36,0;34,6;35,13;BOLSA DE VALORES DE COLOMBIA
PFDAVVNDA;20300,0;1.0;989939140,0;48937,0;200,0;20300,0;20300,0;20200,0;20228,85;BANCO DAVIVIENDA
ISAGEN;2240,0;0.9;987431790,0;442829,0;20,0;2220,0;2240,0;2220,0;2229,83;ISAGEN
CONCONCRET;1510,0;3.07;658788385,0;444308,0;45,0;1485,0;1510,0;1485,0;1482,73;CONCONCRETO S.A
ETB;595,0;0.83;565269590,0;942580,0;-5,0;605,0;606,0;590,0;599,7;ETB
BOGOTA;49980,0;0.52;451814320,0;9094,0;260,0;49500,0;49980,0;49300,0;49682,68;BANCO DE BOGOTA
CEMARGOS;10960,0;2.62;438235640,0;40388,0;280,0;10720,0;10980,0;10720,0;10850,64;CEMENTOS ARGOS
COLTEJER;1,07;4.9;269930222,98;259000000,0;0,05;1,05;1,07;1,01;1,04;COLTEJER
TABLEMAC;9,85;0.51;178190698,75;18102758,0;0,05;9,85;9,85;9,82;9,84;TABLEMAC
PFCORFICOL;32300,0;0.94;147654400,0;4632,0;300,0;31800,0;32300,0;31700,0;31877,03;CORFICOLOMBIANA
BIOMAX;1460,0;2.34;88618000,0;60480,0;-35,0;1460,0;1460,0;1460,0;1465,24;BIOMAX BIOCOMBUSTIBLES S.A.
PFHELMBANK;304,0;0.33;67198200,0;221476,0;-1,0;304,0;304,0;304,0;303,41;HELM BANK S.A.
EEB;1335,0;0.37;36312000,0;27200,0;-5,0;1335,0;1335,0;1335,0;1335,0;GRUPO ENERGIA BOGOTA
INTERBOLSA;0,0;0.0;36267990,0;16000,0;0,0;0,0;0,0;0,0;2266,75;INTERBOLSA S.A.
ICOLCAP;16000,0;0.41;19120000,0;1195,0;65,0;16000,0;16000,0;16000,0;16000,0;FONDO BURSATIL ISHARES COLCAP
SOCBOLIVAR;50920,0;0.0;12730000,0;250,0;0,0;50920,0;50920,0;50920,0;50920,0;GRUPO BOLIVAR
BBVACOL;0,0;0.0;7986375,0;35495,0;0,0;0,0;0,0;0,0;225,0;BBVA COLOMBIA
VALOREM;0,0;0.0;5279976,0;16923,0;0,0;0,0;0,0;0,0;312,0;VALOREM S.A.
ODINSA;0,0;0.0;5255500,0;613,0;0,0;0,0;0,0;0,0;8573,41;ODINSA
PAZRIO;0,0;0.0;4708053,7;130417,0;0,0;0,0;0,0;0,0;36,1;ACER. PAZ DEL RIO
ENKA;0,0;0.0;3731396,5;355583,0;0,0;0,0;0,0;0,0;10,49;ENKA DE COLOMBIA
BMC;0,0;0.0;2525000,0;1000,0;0,0;0,0;0,0;0,0;2525,0;BMC BOLSA MERCANTIL DE COL
SANTANDER;0,0;0.0;241500,0;161,0;0,0;0,0;0,0;0,0;1500,0;BCO. CORPBANCA
