Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;50400,0;2.33;47709222160,0;936829,0;-1200,0;51000,0;51500,0;50400,0;50926,29;PACIFIC EXPLOR AND PROD CORP
ECOPETROL;3720,0;0.8;17734918380,0;4749948,0;-30,0;3740,0;3745,0;3720,0;3733,71;ECOPETROL
EXITO;24100,0;0.17;14149271840,0;585320,0;40,0;24100,0;24440,0;24100,0;24173,57;EXITO
GRUPOSURA;35700,0;0.78;10483454280,0;292737,0;-280,0;35980,0;35980,0;35700,0;35811,85;GRUPO SURA
ISA;12180,0;0.65;6404589120,0;524570,0;-80,0;12260,0;12400,0;12140,0;12209,22;ISA INTERCONEXION ELECTRICA
PFBCOLOM;29000,0;1.63;5435353960,0;186742,0;-480,0;29280,0;29300,0;29000,0;29106,22;BANCO BANCOLOMBIA
FABRICATO;71,5;2.72;5329727155,0;74285569,0;-2,0;73,0;73,0;70,0;71,75;FABRICATO
NUTRESA;22200,0;0.18;4828633840,0;217337,0;-40,0;22220,0;22300,0;22140,0;22217,27;GRUPO NUTRESA
ISAGEN;2355,0;0.43;3977370045,0;1684258,0;10,0;2325,0;2380,0;2325,0;2361,5;ISAGEN
PFDAVVNDA;22380,0;1.91;3082910240,0;140166,0;420,0;21960,0;22380,0;21780,0;21994,71;BANCO DAVIVIENDA
CNEC;1890,0;1.31;3030024295,0;1601025,0;-25,0;1925,0;1925,0;1880,0;1892,55;CANACOL ENERGY LTD
PFAVAL;1270,0;1.17;2747642940,0;2154632,0;-15,0;1275,0;1280,0;1270,0;1275,23;GRUPO AVAL ACCIONES Y VALORES
INVERARGOS;18560,0;0.11;2729711940,0;147220,0;-20,0;18660,0;18660,0;18460,0;18541,72;GRUPO ARGOS
CORFICOLCF;33220,0;0.3;2175127120,0;65786,0;100,0;33120,0;33220,0;33000,0;33063,68;CORFICOLOMBIANA
CEMARGOS;11060,0;0.36;1643655480,0;147691,0;-40,0;11100,0;11180,0;11060,0;11129,02;CEMENTOS ARGOS
GRUPOAVAL;1285,0;0.39;1559663100,0;1216160,0;-5,0;1270,0;1285,0;1270,0;1282,45;GRUPO AVAL ACCIONES Y VALORES
ETB;550,0;1.61;1093804985,0;1963771,0;-9,0;559,0;560,0;550,0;556,99;ETB
COLINVERS;4880,0;3.61;1072729495,0;219740,0;170,0;4800,0;4900,0;4800,0;4881,81;CELSIA
BCOLOMBIA;28780,0;0.55;1017380020,0;35402,0;-160,0;28940,0;28940,0;28540,0;28737,92;BANCO BANCOLOMBIA
PFAVTA;4580,0;2.35;977675740,0;210500,0;-110,0;4670,0;4680,0;4580,0;4644,54;AVIANCA HOLDINGS S.A.
ENKA;12,2;0.83;518536720,0;42885552,0;0,1;12,2;12,2;12,0;12,09;ENKA DE COLOMBIA
SIE;11000,0;2.48;496611140,0;44918,0;-280,0;11140,0;11140,0;11000,0;11055,95;SOCIEDAD INVERSIONES ENERGIA
MINEROS;5870,0;0.0;492730260,0;83822,0;0,0;5950,0;5950,0;5870,0;5878,29;MINEROS
PFHELMBANK;330,0;1.85;379893281,0;1140067,0;6,0;324,0;340,0;324,0;333,22;HELM BANK S.A.
INTERBOLSA;2620,0;1.13;271309055,0;104200,0;-30,0;2600,0;2620,0;2570,0;2603,73;INTERBOLSA S.A.
EEB;1450,0;0.35;268904345,0;185141,0;5,0;1450,0;1460,0;1450,0;1452,43;GRUPO ENERGIA BOGOTA
PFCORFICOL;31600,0;1.28;259303200,0;8221,0;400,0;31500,0;31600,0;31500,0;31541,56;CORFICOLOMBIANA
ICOLCAP;16620,0;0.48;206701600,0;12411,0;-80,0;16720,0;16720,0;16620,0;16654,71;FONDO BURSATIL ISHARES COLCAP
TABLEMAC;11,5;0.0;180202796,8;15714952,0;0,0;11,4;11,5;11,4;11,47;TABLEMAC
BVC;41,0;1.74;146635144,9;3602989,0;0,7;39,6;41,0;39,6;40,7;BOLSA DE VALORES DE COLOMBIA
BOGOTA;51820,0;0.31;97311960,0;1878,0;-160,0;51800,0;51820,0;51800,0;51816,81;BANCO DE BOGOTA
ODINSA;8460,0;0.47;48772240,0;5769,0;-40,0;8450,0;8460,0;8450,0;8454,19;ODINSA
CONCONCRET;0,0;0.0;32637420,0;21006,0;0,0;0,0;0,0;0,0;1553,72;CONCONCRETO S.A
BIOMAX;1575,0;0.32;31767750,0;20170,0;-5,0;1575,0;1575,0;1575,0;1575,0;BIOMAX BIOCOMBUSTIBLES S.A.
BBVACOL;242,0;0.0;19531336,0;80708,0;0,0;242,0;242,0;242,0;242,0;BBVA COLOMBIA
PROMIGAS;0,0;0.0;10127980,0;349,0;0,0;0,0;0,0;0,0;29020,0;PROMIGAS
COLTEJER;0,0;0.0;4799999,64;4324324,0;0,0;0,0;0,0;0,0;1,11;COLTEJER
BMC;0,0;0.0;2680000,0;1000,0;0,0;0,0;0,0;0,0;2680,0;BMC BOLSA MERCANTIL DE COL
SDCORFIC;0,0;0.0;1679600,0;52,0;0,0;0,0;0,0;0,0;32300,0;CORFICOLOMBIANA
SDPFCORF;0,0;0.0;930000,0;31,0;0,0;0,0;0,0;0,0;30000,0;CORFICOLOMBIANA
