Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;22860,0;1.04;31638529180,0;1375600,0;-240,0;23400,0;23420,0;22740,0;22999,8;BANCO BANCOLOMBIA
PFDAVVNDA;20940,0;1.45;19693394580,0;940943,0;300,0;20660,0;21200,0;20660,0;20929,42;BANCO DAVIVIENDA
GRUPOSURA;32980,0;0.37;19459031780,0;589229,0;120,0;33040,0;33460,0;32880,0;33024,57;GRUPO SURA
ECOPETROL;1310,0;0.76;13658441685,0;10353832,0;-10,0;1325,0;1340,0;1305,0;1319,17;ECOPETROL
EXITO;10600,0;5.86;13180189640,0;1195989,0;-660,0;11260,0;11400,0;10600,0;11020,33;EXITO
GRUPOARGOS;15760,0;0.25;8574398380,0;544347,0;-40,0;15700,0;15800,0;15580,0;15751,71;GRUPO ARGOS
BVC;16,3;1.81;8535268821,2;517408117,0;-0,3;16,5;16,5;16,3;16,5;BOLSA DE VALORES DE COLOMBIA
PROMIGAS;5160,0;0.77;5221920000,0;1012000,0;-40,0;5160,0;5160,0;5160,0;5160,0;PROMIGAS
PFGRUPSURA;32480,0;0.0;5013914800,0;154444,0;0,0;32480,0;32800,0;32220,0;32464,29;GRUPO SURA
PFAVAL;1095,0;1.35;4937892275,0;4449988,0;-15,0;1135,0;1135,0;1095,0;1109,64;GRUPO AVAL ACCIONES Y VALORES
ISAGEN;2805,0;1.26;4618944420,0;1647929,0;35,0;2770,0;2840,0;2760,0;2802,88;ISAGEN
NUTRESA;20000,0;0.99;4363378580,0;217034,0;-200,0;20200,0;20500,0;20000,0;20104,59;GRUPO NUTRESA
PFAVH;1650,0;7.14;2578212340,0;1607928,0;110,0;1550,0;1650,0;1550,0;1603,44;AVIANCA HOLDINGS S.A.
TERPEL;10540,0;4.18;2108000000,0;200000,0;-460,0;10540,0;10540,0;10540,0;10540,0;ORGANIZACION TERPEL
CLH;9170,0;0.77;1950424230,0;211938,0;70,0;9390,0;9390,0;9150,0;9202,81;CEMEX LATAM HOLDINGS
CORFICOLCF;36520,0;0.61;1873310060,0;51351,0;220,0;36500,0;36520,0;36200,0;36480,5;CORFICOLOMBIANA
ICOLCAP;11430,0;0.91;1735428330,0;151831,0;-105,0;11430,0;11430,0;11430,0;11430,0;FONDO BURSATIL ISHARES COLCAP
ISA;6660,0;1.22;1481895440,0;223123,0;80,0;6580,0;6750,0;6480,0;6641,61;ISA INTERCONEXION ELECTRICA
DACORFICOL;36300,0;0.11;1325131140,0;36505,0;40,0;36260,0;36320,0;36260,0;36299,99;CORFICOLOMBIANA
CNEC;6830,0;1.73;1306936420,0;191125,0;-120,0;6940,0;6940,0;6820,0;6838,12;CANACOL ENERGY LTD
PFCEMARGOS;8800,0;0.9;1285999110,0;145490,0;-80,0;8880,0;8880,0;8800,0;8839,09;CEMENTOS ARGOS
CEMARGOS;9220,0;0.44;1173615760,0;127363,0;40,0;9180,0;9220,0;9180,0;9214,73;CEMENTOS ARGOS
BCOLOMBIA;21380,0;1.11;1007616060,0;46825,0;-240,0;21680,0;21680,0;21300,0;21518,76;BANCO BANCOLOMBIA
PREC;4530,0;2.37;346705190,0;75612,0;-110,0;4640,0;4640,0;4530,0;4585,32;PACIFIC EXPLOR AND PROD CORP
BOGOTA;58500,0;0.0;288639000,0;4934,0;0,0;58500,0;58500,0;58500,0;58500,0;BANCO DE BOGOTA
CELSIA;2500,0;3.85;268592600,0;106831,0;-100,0;2600,0;2600,0;2425,0;2514,18;CELSIA
GRUPOAVAL;1105,0;1.34;162476810,0;147191,0;-15,0;1015,0;1115,0;1015,0;1103,85;GRUPO AVAL ACCIONES Y VALORES
ETB;600,0;0.0;154293750,0;257258,0;0,0;598,0;602,0;598,0;599,76;ETB
CARTON;4500,0;1.1;135500000,0;30000,0;-50,0;4550,0;4550,0;4500,0;4516,67;CARTON COLOMBIA
PFCARPAK;1695,0;4.95;95889180,0;59638,0;80,0;1600,0;1695,0;1600,0;1607,85;CARVAJAL EMPAQUES S.A.
PFGRUPOARG;14900,0;1.32;52449800,0;3518,0;-200,0;14980,0;14980,0;14900,0;14908,98;GRUPO ARGOS
EEB;1725,0;0.0;25580290,0;14724,0;0,0;1750,0;1750,0;1725,0;1737,32;GRUPO ENERGIA BOGOTA
ELCONDOR;1100,0;0.0;24750000,0;22500,0;0,0;1100,0;1100,0;1100,0;1100,0;EL CONDOR
CONCONCRET;1165,0;1.3;19150825,0;16483,0;15,0;1165,0;1165,0;1165,0;1161,85;CONCONCRETO S.A
MINEROS;1900,0;0.0;19000000,0;10000,0;0,0;1900,0;1900,0;1900,0;1900,0;MINEROS
SOCBOLIVAR;58160,0;1.32;14540000,0;250,0;760,0;58160,0;58160,0;58160,0;58160,0;GRUPO BOLIVAR
SDCORFIC;34000,0;0.0;9146000,0;269,0;0,0;34000,0;34000,0;34000,0;34000,0;CORFICOLOMBIANA
ODINSA;0,0;0.0;1597500,0;213,0;0,0;0,0;0,0;0,0;7500,0;ODINSA
COLTEJER;0,0;0.0;3000,0;3,0;0,0;0,0;0,0;0,0;1000,0;COLTEJER
