Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;1710,0;0.88;13164439080,0;7779817,0;15,0;1695,0;1710,0;1675,0;1692,13;ECOPETROL
PFBCOLOM;27600,0;1.77;12833130500,0;466173,0;480,0;27420,0;27640,0;27400,0;27528,69;BANCO BANCOLOMBIA
PFCEMARGOS;8790,0;1.57;9743332400,0;1105706,0;-140,0;8930,0;8930,0;8750,0;8811,87;CEMENTOS ARGOS
CLH;12860,0;1.58;9281069440,0;726989,0;200,0;12660,0;12860,0;12660,0;12766,45;CEMEX LATAM HOLDINGS
CEMARGOS;9200,0;1.6;9135967070,0;985843,0;-150,0;9360,0;9360,0;9130,0;9267,16;CEMENTOS ARGOS
PFGRUPSURA;35840,0;1.53;7754330640,0;217032,0;540,0;35800,0;35840,0;35240,0;35728,97;GRUPO SURA
GRUPOSURA;36340,0;1.11;5185037920,0;143616,0;400,0;36300,0;36340,0;35800,0;36103,48;GRUPO SURA
ICOLCAP;13470,0;0.57;4849500000,0;360000,0;-77,0;13475,0;13475,0;13463,0;13470,83;FONDO BURSATIL ISHARES COLCAP
GRUPOARGOS;17200,0;0.58;3948370740,0;231560,0;100,0;17080,0;17200,0;16940,0;17051,18;GRUPO ARGOS
PFAVAL;1270,0;1.6;3894603855,0;3089692,0;20,0;1260,0;1270,0;1250,0;1260,52;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;26460,0;1.53;2644311380,0;100635,0;400,0;26180,0;26460,0;26120,0;26276,26;BANCO BANCOLOMBIA
NUTRESA;22660,0;0.26;1898954480,0;83366,0;-60,0;22760,0;22800,0;22660,0;22778,52;GRUPO NUTRESA
PREC;10620,0;4.15;1653682220,0;152650,0;-460,0;10740,0;10940,0;10620,0;10833,16;PACIFIC EXPLOR AND PROD CORP
ISAGEN;2725,0;0.55;1625213655,0;600063,0;-15,0;2710,0;2735,0;2700,0;2708,41;ISAGEN
PFDAVVNDA;26180,0;1.47;1579820260,0;60833,0;380,0;25820,0;26180,0;25800,0;25969,79;BANCO DAVIVIENDA
ISA;7360,0;1.21;1362894670,0;184548,0;-90,0;7430,0;7510,0;7360,0;7385,04;ISA INTERCONEXION ELECTRICA
EXITO;22180,0;0.82;1191745680,0;53948,0;180,0;22000,0;22200,0;22000,0;22090,64;EXITO
CORFICOLCF;36260,0;0.22;813728240,0;22399,0;-80,0;36400,0;36400,0;36260,0;36328,78;CORFICOLOMBIANA
PFGRUPOARG;16680,0;1.07;777266280,0;46598,0;-180,0;16840,0;16840,0;16560,0;16680,25;GRUPO ARGOS
EEB;1600,0;0.63;696880190,0;437384,0;10,0;1600,0;1600,0;1585,0;1593,29;GRUPO ENERGIA BOGOTA
CNEC;5700,0;1.04;645047760,0;111440,0;-60,0;5860,0;5870,0;5700,0;5788,3;CANACOL ENERGY LTD
CELSIA;4325,0;0.57;595027770,0;137936,0;-25,0;4350,0;4350,0;4300,0;4313,8;CELSIA
ELCONDOR;1350,0;8.0;540000000,0;400000,0;100,0;1350,0;1350,0;1350,0;1350,0;EL CONDOR
BOGOTA;59920,0;0.03;517252400,0;8632,0;-20,0;59920,0;59940,0;59920,0;59922,66;BANCO DE BOGOTA
PFAVH;3390,0;0.29;380300700,0;111784,0;-10,0;3405,0;3410,0;3390,0;3402,1;AVIANCA HOLDINGS S.A.
ETB;517,0;1.77;363145598,0;714844,0;9,0;505,0;517,0;505,0;508,01;ETB
SOCBOLIVAR;55500,0;0.0;260850000,0;4700,0;0,0;55500,0;55500,0;55500,0;55500,0;GRUPO BOLIVAR
BVC;17,4;0.57;226856015,2;13097657,0;-0,1;17,4;17,4;17,2;17,32;BOLSA DE VALORES DE COLOMBIA
GRUPOAVAL;1260,0;0.8;220472805,0;175704,0;10,0;1250,0;1260,0;1245,0;1254,8;GRUPO AVAL ACCIONES Y VALORES
MINEROS;1445,0;0.34;47178260,0;32668,0;-5,0;1445,0;1445,0;1445,0;1444,17;MINEROS
ODINSA;8980,0;5.07;39808340,0;4433,0;-480,0;8980,0;8980,0;8980,0;8980,0;ODINSA
CONCONCRET;1125,0;0.0;30838500,0;27412,0;0,0;1125,0;1125,0;1125,0;1125,0;CONCONCRETO S.A
TERPEL;15300,0;2.0;22942000,0;1500,0;300,0;15300,0;15300,0;15300,0;15294,67;ORGANIZACION TERPEL
BBVACOL;0,0;0.0;18639932,0;58109,0;0,0;0,0;0,0;0,0;320,78;BBVA COLOMBIA
VILLAS;9000,0;3.45;15300000,0;1700,0;300,0;9000,0;9000,0;9000,0;9000,0;BANCO AV VILLAS
VALOREM;0,0;0.0;14385565,0;35750,0;0,0;0,0;0,0;0,0;402,39;VALOREM S.A.
FABRICATO;0,0;0.0;6200000,0;400000,0;0,0;0,0;0,0;0,0;15,5;FABRICATO
PAZRIO;0,0;0.0;1199748,7;118787,0;0,0;0,0;0,0;0,0;10,1;ACER. PAZ DEL RIO
TABLEMAC;0,0;0.0;988603,2;137306,0;0,0;0,0;0,0;0,0;7,2;TABLEMAC
COLTEJER;0,0;0.0;228000,0;120,0;0,0;0,0;0,0;0,0;1900,0;COLTEJER
