Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
EXITO;11040,0;0.18;21955032500,0;1981477,0;20,0;11100,0;11240,0;10860,0;11080,13;EXITO
PFBCOLOM;21500,0;3.59;20463172000,0;948099,0;-800,0;22300,0;22360,0;21100,0;21583,37;BANCO BANCOLOMBIA
PFDAVVNDA;20300,0;3.15;14031136040,0;684154,0;-660,0;20740,0;20960,0;20200,0;20508,74;BANCO DAVIVIENDA
ECOPETROL;1260,0;1.95;8634949285,0;6780246,0;-25,0;1285,0;1305,0;1250,0;1273,55;ECOPETROL
ISAGEN;2700,0;2.53;8415400550,0;3079240,0;-70,0;2790,0;2795,0;2700,0;2732,95;ISAGEN
GRUPOSURA;31540,0;3.25;5063210660,0;158876,0;-1060,0;32400,0;32600,0;31540,0;31868,95;GRUPO SURA
PFAVAL;1095,0;0.9;3799507150,0;3457320,0;-10,0;1110,0;1110,0;1085,0;1098,97;GRUPO AVAL ACCIONES Y VALORES
ICOLCAP;11121,0;0.37;3358109050,0;302951,0;-41,0;11129,0;11129,0;11062,0;11084,66;FONDO BURSATIL ISHARES COLCAP
CEMARGOS;9040,0;1.74;2642053000,0;291452,0;-160,0;9080,0;9200,0;8990,0;9065,14;CEMENTOS ARGOS
CLH;9370,0;2.07;2583075570,0;278674,0;190,0;9300,0;9390,0;9000,0;9269,17;CEMEX LATAM HOLDINGS
GRUPOARGOS;14900,0;1.32;1968158380,0;130592,0;-200,0;15200,0;15200,0;14500,0;15071,05;GRUPO ARGOS
NUTRESA;20400,0;0.2;1856602780,0;91305,0;40,0;20000,0;20500,0;20000,0;20334,08;GRUPO NUTRESA
CORFICOLCF;36600,0;2.14;1679752160,0;45640,0;-800,0;37400,0;37400,0;36600,0;36804,39;CORFICOLOMBIANA
PFCEMARGOS;8700,0;2.25;1520584750,0;172342,0;-200,0;8800,0;8920,0;8700,0;8823,07;CEMENTOS ARGOS
DACORFICOL;36100,0;1.9;1487095800,0;40784,0;-700,0;36800,0;36800,0;36100,0;36462,73;CORFICOLOMBIANA
PFAVH;1725,0;0.29;1355492965,0;788217,0;5,0;1740,0;1740,0;1705,0;1719,7;AVIANCA HOLDINGS S.A.
ISA;6600,0;0.75;1285476040,0;194305,0;-50,0;6640,0;6690,0;6600,0;6615,76;ISA INTERCONEXION ELECTRICA
EEB;1655,0;0.6;1278660445,0;772096,0;-10,0;1665,0;1665,0;1625,0;1656,09;GRUPO ENERGIA BOGOTA
PFGRUPSURA;31160,0;1.39;1092363860,0;35092,0;-440,0;31340,0;31360,0;31000,0;31128,57;GRUPO SURA
CNEC;6930,0;2.26;667651960,0;93507,0;-160,0;7000,0;7240,0;6930,0;7140,13;CANACOL ENERGY LTD
PREC;3850,0;3.51;574025630,0;144504,0;-140,0;4035,0;4100,0;3850,0;3972,39;PACIFIC EXPLOR AND PROD CORP
BCOLOMBIA;20580,0;1.53;516116420,0;25373,0;-320,0;21000,0;21000,0;20020,0;20341,17;BANCO BANCOLOMBIA
PFGRUPOARG;14700,0;1.52;372441640,0;25569,0;220,0;14880,0;14880,0;14460,0;14566,14;GRUPO ARGOS
BOGOTA;57100,0;0.7;274930540,0;4813,0;-400,0;57200,0;57200,0;57100,0;57122,49;BANCO DE BOGOTA
ETB;496,0;1.2;235621062,0;477110,0;-6,0;504,0;504,0;486,0;493,85;ETB
ENKA;10,5;3.67;210000000,0;20000000,0;-0,4;10,5;10,5;10,5;10,5;ENKA DE COLOMBIA
TERPEL;10480,0;0.38;209600000,0;20000,0;-40,0;10480,0;10480,0;10480,0;10480,0;ORGANIZACION TERPEL
PFCARPAK;1610,0;0.0;154925470,0;96227,0;0,0;1610,0;1610,0;1610,0;1610,0;CARVAJAL EMPAQUES S.A.
PFBBVACOL;310,0;1.64;108508250,0;350033,0;5,0;310,0;310,0;310,0;309,99;BBVA COLOMBIA
CELSIA;2600,0;0.0;104205135,0;41037,0;0,0;2525,0;2600,0;2520,0;2539,3;CELSIA
BVC;16,7;1.83;103804229,5;6272017,0;0,3;16,5;16,7;16,4;16,55;BOLSA DE VALORES DE COLOMBIA
GRUPOAVAL;1080,0;0.0;45620115,0;42532,0;0,0;1080,0;1080,0;1055,0;1072,61;GRUPO AVAL ACCIONES Y VALORES
ODINSA;8100,0;0.0;43047000,0;5300,0;0,0;8100,0;8100,0;8100,0;8122,08;ODINSA
DAPFCORFIC;30000,0;5.72;41310000,0;1377,0;-1820,0;30000,0;30000,0;30000,0;30000,0;CORFICOLOMBIANA
CONCONCRET;1110,0;0.45;37876215,0;34074,0;-5,0;1115,0;1115,0;1110,0;1111,59;CONCONCRETO S.A
MINEROS;1850,0;2.78;33677850,0;18261,0;50,0;1850,0;1850,0;1850,0;1844,25;MINEROS
SDCORFIC;38000,0;0.0;28678660,0;755,0;0,0;38000,0;38000,0;38000,0;37984,98;CORFICOLOMBIANA
TABLEMAC;9,0;0.0;10416177,0;1157353,0;0,0;9,0;9,0;9,0;9,0;TABLEMAC
FABRICATO;13,0;3.17;8768526,0;674502,0;0,4;13,0;13,0;13,0;13,0;FABRICATO
ELCONDOR;1120,0;0.9;8088640,0;7222,0;10,0;1120,0;1120,0;1120,0;1120,0;EL CONDOR
SOCBOLIVAR;0,0;0.0;4756000,0;82,0;0,0;0,0;0,0;0,0;58000,0;GRUPO BOLIVAR
SDPFCORF;0,0;0.0;3690000,0;123,0;0,0;0,0;0,0;0,0;30000,0;CORFICOLOMBIANA
OCCIDENTE;0,0;0.0;1548000,0;40,0;0,0;0,0;0,0;0,0;38700,0;BANCO DE OCCIDENTE
PAZRIO;0,0;0.0;1400000,0;200000,0;0,0;0,0;0,0;0,0;7,0;ACER. PAZ DEL RIO
VILLAS;0,0;0.0;756000,0;126,0;0,0;0,0;0,0;0,0;6000,0;BANCO AV VILLAS
