Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
GRUPOARGOS;18160,0;1.34;43862744740,0;2415146,0;240.00;17940,0;18260,0;17940,0;18161,53;GRUPO ARGOS
PFCEMARGOS;9250,0;0.54;24437512320,0;2629901,0;50.00;9200,0;9350,0;9030,0;9292,18;CEMENTOS ARGOS
PFBCOLOM;26140,0;1.58;17956351920,0;683928,0;-420.00;26320,0;26500,0;26080,0;26254,74;BANCO BANCOLOMBIA
ECOPETROL;1440,0;1.05;16116790920,0;11170243,0;15.00;1410,0;1460,0;1410,0;1442,83;ECOPETROL
PFGRUPOARG;17200,0;0.12;9665312060,0;558206,0;20.00;17340,0;17400,0;17200,0;17314,96;GRUPO ARGOS
ICOLCAP;12741,0;0.43;5835268117,0;458060,0;55.00;12700,0;12768,5;12683,0;12739,09;FONDO BURSATIL ISHARES COLCAP
ISAGEN;3120,0;0.32;5034071715,0;1610852,0;10.00;3100,0;3150,0;3100,0;3125,1;ISAGEN
PFAVAL;1200,0;2.04;3719034370,0;3093206,0;-25.00;1210,0;1215,0;1190,0;1202,32;GRUPO AVAL ACCIONES Y VALORES
PFAVH;2185,0;1.86;3610387400,0;1649770,0;40.00;2185,0;2215,0;2155,0;2188,42;AVIANCA HOLDINGS S.A.
EXITO;16160,0;1.0;3355772460,0;209857,0;160.00;16080,0;16160,0;15920,0;15990,76;EXITO
CNEC;6750,0;5.97;3266140010,0;494692,0;380.00;6390,0;6840,0;6390,0;6602,37;CANACOL ENERGY LTD
PREC;8350,0;5.16;3152605320,0;374849,0;410.00;8000,0;8850,0;8000,0;8410,33;PACIFIC EXPLOR AND PROD CORP
PFDAVVNDA;24980,0;0.87;2883983600,0;114934,0;-220.00;25500,0;25500,0;24720,0;25092,52;BANCO DAVIVIENDA
GRUPOSURA;35980,0;0.5;2799924180,0;78227,0;180.00;35780,0;35980,0;35520,0;35792,3;GRUPO SURA
BCOLOMBIA;24880,0;1.19;2478265040,0;99648,0;-300.00;25000,0;25000,0;24680,0;24870,19;BANCO BANCOLOMBIA
CEMARGOS;9870,0;2.81;2386503200,0;247639,0;270.00;9600,0;9870,0;9540,0;9637,02;CEMENTOS ARGOS
CLH;12480,0;1.58;1934739380,0;155791,0;-200.00;12400,0;12500,0;12380,0;12418,81;CEMEX LATAM HOLDINGS
PFGRUPSURA;35240,0;1.29;1844294260,0;52364,0;-460.00;35100,0;35400,0;35100,0;35220,65;GRUPO SURA
ISA;7210,0;0.28;1672472690,0;233089,0;20.00;7200,0;7210,0;7100,0;7175,25;ISA INTERCONEXION ELECTRICA
NUTRESA;21200,0;0.38;1627833680,0;76229,0;-80.00;21360,0;21400,0;21200,0;21354,52;GRUPO NUTRESA
CORFICOLCF;37840,0;0.42;1210891800,0;31974,0;-160.00;37980,0;37980,0;37800,0;37871,14;CORFICOLOMBIANA
BOGOTA;58500,0;0.85;1035414880,0;17592,0;-500.00;59000,0;59400,0;58140,0;58857,14;BANCO DE BOGOTA
CELSIA;3930,0;0.77;697550940,0;178902,0;30.00;3900,0;3930,0;3845,0;3899,07;CELSIA
ETB;580,0;1.22;431171273,0;750203,0;7.00;575,0;580,0;573,0;574,74;ETB
EEB;1750,0;0.29;409775975,0;235736,0;5.00;1725,0;1750,0;1725,0;1738,28;GRUPO ENERGIA BOGOTA
BVC;16,3;1.88;171183167,7;10542000,0;0.30;16,1;16,4;16,1;16,24;BOLSA DE VALORES DE COLOMBIA
FABRICATO;15,9;8.16;158052909,2;10067359,0;1.20;15,5;15,9;15,5;15,7;FABRICATO
GRUPOAVAL;1195,0;0.42;98107800,0;81840,0;-5.00;1205,0;1205,0;1195,0;1198,78;GRUPO AVAL ACCIONES Y VALORES
ELCONDOR;1150,0;0.0;47794000,0;41560,0;0.00;1150,0;1150,0;1150,0;1150,0;EL CONDOR
ENKA;11,2;0.0;41803636,8;3723539,0;0.00;11,2;11,3;11,2;11,23;ENKA DE COLOMBIA
MINEROS;1950,0;0.0;37654500,0;19310,0;0.00;1950,0;1950,0;1950,0;1950,0;MINEROS
VALOREM;460,0;0.0;35740080,0;80640,0;0.00;422,0;460,0;422,0;443,21;VALOREM S.A.
OCCIDENTE;35500,0;0.0;32731000,0;922,0;0.00;35500,0;35500,0;35500,0;35500,0;BANCO DE OCCIDENTE
PAZRIO;9,0;0.0;18000000,0;2000000,0;0.00;9,0;9,0;9,0;9,0;ACER. PAZ DEL RIO
BBVACOL;0,0;0.0;7239458,0;23278,0;0.00;0,0;0,0;0,0;311,0;BBVA COLOMBIA
BIOMAX;1775,0;0.0;5387125,0;3035,0;0.00;1775,0;1775,0;1775,0;1775,0;BIOMAX BIOCOMBUSTIBLES S.A.
PFCARPAK;1700,0;9.68;5100000,0;3000,0;150.00;1700,0;1700,0;1700,0;1700,0;CARVAJAL EMPAQUES S.A.
CONCONCRET;0,0;0.0;3999780,0;3292,0;0.00;0,0;0,0;0,0;1215,0;CONCONCRETO S.A
PFVILLAS;0,0;0.0;3089450,0;485,0;-;0,0;0,0;0,0;6370,0;BANCO AV VILLAS
TERPEL;0,0;0.0;2969000,0;235,0;0.00;0,0;0,0;0,0;12634,04;ORGANIZACION TERPEL
VALSIMESA;0,0;0.0;438750,0;351,0;0.00;0,0;0,0;0,0;1250,0;VALORES SIMESA
TABLEMAC;0,0;0.0;6363,5;979,0;0.00;0,0;0,0;0,0;6,5;TABLEMAC
