Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;5400,0;0.92;62674018620,0;11527720,0;-50,0;5440,0;5480,0;5400,0;5436,81;ECOPETROL
PREC;50500,0;2.51;53953097560,0;1049914,0;-1300,0;51900,0;52300,0;50500,0;51388,11;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;28880,0;0.07;19978678880,0;692146,0;-20,0;28860,0;28960,0;28780,0;28864,83;BANCO BANCOLOMBIA
PMGC;32000,0;1.39;16776173220,0;516818,0;440,0;31900,0;33000,0;31900,0;32460,5;PETROMINERALES LTD
GRUPOSURA;31320,0;0.51;13380875360,0;427008,0;-160,0;31480,0;31480,0;31240,0;31336,36;GRUPO SURA
BCOLOMBIA;27980,0;0.0;11190329420,0;399716,0;0,0;27980,0;28020,0;27900,0;27995,7;BANCO BANCOLOMBIA
EXITO;25080,0;0.72;6534724900,0;260988,0;180,0;24900,0;25140,0;24880,0;25038,41;EXITO
ISA;11220,0;0.36;5200873920,0;465768,0;-40,0;11260,0;11260,0;11080,0;11166,23;ISA INTERCONEXION ELECTRICA
CNEC;1685,0;2.03;4449530985,0;2625043,0;-35,0;1700,0;1705,0;1685,0;1695,03;CANACOL ENERGY LTD
PFAVAL;1310,0;0.76;4439599435,0;3371951,0;-10,0;1315,0;1325,0;1310,0;1316,63;GRUPO AVAL ACCIONES Y VALORES
INVERARGOS;16980,0;0.35;4268304380,0;251911,0;60,0;16900,0;17080,0;16900,0;16943,7;GRUPO ARGOS
PFGRUPSURA;33500,0;0.0;4214497900,0;126462,0;0,0;33180,0;33500,0;33180,0;33326,2;GRUPO SURA
TABLEMAC;10,8;0.0;3580715827,6;321382834,0;0,0;11,0;11,3;10,8;11,14;TABLEMAC
CEMARGOS;11100,0;0.91;3427470240,0;310056,0;100,0;11000,0;11100,0;11000,0;11054,36;CEMENTOS ARGOS
EEB;1025,0;0.49;2323716645,0;2267054,0;5,0;1020,0;1035,0;1015,0;1024,99;GRUPO ENERGIA BOGOTA
ISAGEN;2265,0;0.88;2301959995,0;1006936,0;-20,0;2285,0;2300,0;2265,0;2286,1;ISAGEN
ICOLCAP;17420,0;0.17;2195918448,0;125764,0;-30,0;17480,0;17480,0;17420,0;17460,63;FONDO BURSATIL ISHARES COLCAP
GRUPOAVAL;1305,0;0.76;1576724935,0;1208867,0;-10,0;1310,0;1310,0;1300,0;1304,3;GRUPO AVAL ACCIONES Y VALORES
NUTRESA;21320,0;0.84;1552952300,0;72374,0;-180,0;21500,0;21500,0;21320,0;21457,32;GRUPO NUTRESA
CORFICOLCF;33880,0;1.68;1155558560,0;34145,0;-580,0;34000,0;34040,0;33120,0;33842,69;CORFICOLOMBIANA
PFAVTA;4110,0;1.44;992150615,0;240094,0;-60,0;4145,0;4145,0;4110,0;4132,34;AVIANCA HOLDINGS S.A.
PFDAVVNDA;19900,0;0.51;765288120,0;38456,0;100,0;19820,0;19960,0;19820,0;19900,36;BANCO DAVIVIENDA
BOGOTA;50800,0;0.39;748414620,0;14718,0;-200,0;51000,0;51000,0;50800,0;50850,29;BANCO DE BOGOTA
FABRICATO;89,5;0.0;505763461,0;5646674,0;0,0;89,5;90,0;89,5;89,57;FABRICATO
PFHELMBANK;358,0;1.7;330774296,0;925466,0;6,0;356,0;360,0;352,0;357,41;HELM BANK S.A.
BVC;34,5;0.88;250200277,3;7303053,0;0,3;34,2;34,5;34,2;34,26;BOLSA DE VALORES DE COLOMBIA
ODINSA;9980,0;2.04;237442570,0;23917,0;200,0;9990,0;10000,0;9780,0;9927,77;ODINSA
INTERBOLSA;2410,0;0.63;168495470,0;70411,0;15,0;2400,0;2410,0;2400,0;2393,03;INTERBOLSA S.A.
COLINVERS;4500,0;0.0;151769855,0;34243,0;0,0;4405,0;4500,0;4405,0;4432,14;CELSIA
ETB;453,0;0.67;150317629,0;335192,0;3,0;453,0;453,0;453,0;448,45;ETB
MINEROS;4905,0;0.1;132850165,0;27031,0;-5,0;4945,0;4945,0;4905,0;4914,73;MINEROS
ENKA;9,51;0.11;95831067,5;10129294,0;0,01;9,4;9,51;9,4;9,46;ENKA DE COLOMBIA
PAZRIO;33,6;0.88;87351006,0;2591194,0;-0,3;33,6;33,6;33,6;33,71;ACER. PAZ DEL RIO
CONCONCRET;1290,0;0.77;76048080,0;58952,0;-10,0;1290,0;1290,0;1290,0;1290,0;CONCONCRETO S.A
BBVACOL;270,0;7.57;45174240,0;167312,0;19,0;270,0;270,0;270,0;270,0;BBVA COLOMBIA
SIE;10700,0;1.33;13482000,0;1260,0;140,0;10700,0;10700,0;10700,0;10700,0;SOCIEDAD INVERSIONES ENERGIA
POPULAR;0,0;0.0;9999840,0;20833,0;0,0;0,0;0,0;0,0;480,0;BANCO POPULAR
COLTEJER;0,0;0.0;9630040,92;13857352,0;0,0;0,0;0,0;0,0;0,69;COLTEJER
VALSIMESA;0,0;0.0;7725655,0;5033,0;0,0;0,0;0,0;0,0;1535,0;VALORES SIMESA
VALOREM;0,0;0.0;7184006,0;21296,0;0,0;0,0;0,0;0,0;337,34;VALOREM S.A.
BMC;0,0;0.0;2475000,0;1000,0;0,0;0,0;0,0;0,0;2475,0;BMC BOLSA MERCANTIL DE COL
VILLAS;0,0;0.0;372000,0;62,0;0,0;0,0;0,0;0,0;6000,0;BANCO AV VILLAS
PFBBVACOL;0,0;0.0;370000,0;2000,0;0,0;0,0;0,0;0,0;185,0;BBVA COLOMBIA
