Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4985,0;0.61;88246545505,0;17622206,0;30,0;4945,0;5050,0;4945,0;5007,69;ECOPETROL
PREC;52600,0;0.61;73490261740,0;1390468,0;320,0;52300,0;53300,0;52300,0;52852,9;PACIFIC EXPLOR AND PROD CORP
ICOLCAP;17230,0;0.12;38789669600,0;2242172,0;-20,0;17300,0;17305,0;17226,0;17300,04;FONDO BURSATIL ISHARES COLCAP
PMGC;42240,0;3.78;33577570620,0;803421,0;1540,0;41440,0;42500,0;41100,0;41793,24;PETROMINERALES LTD
PFGRUPSURA;33780,0;0.35;30806457500,0;911621,0;-120,0;33900,0;33900,0;33620,0;33793,05;GRUPO SURA
GRUPOSURA;31800,0;0.93;27858710260,0;873134,0;-300,0;32100,0;32280,0;31800,0;31906,57;GRUPO SURA
PFBCOLOM;28600,0;0.42;9589664820,0;336156,0;120,0;28480,0;28600,0;28440,0;28527,42;BANCO BANCOLOMBIA
CNEC;1840,0;0.54;6721767755,0;3622226,0;-10,0;1865,0;1885,0;1835,0;1855,7;CANACOL ENERGY LTD
PFAVAL;1240,0;0.0;6423116240,0;5164797,0;0,0;1240,0;1250,0;1240,0;1243,63;GRUPO AVAL ACCIONES Y VALORES
EXITO;25000,0;0.0;6282188620,0;251388,0;0,0;25000,0;25020,0;24900,0;24990,01;EXITO
CORFICOLCF;33940,0;0.12;4427668140,0;131007,0;-40,0;33880,0;33940,0;33740,0;33797,19;CORFICOLOMBIANA
ISA;11200,0;0.18;3647504780,0;326932,0;20,0;11200,0;11200,0;11120,0;11156,77;ISA INTERCONEXION ELECTRICA
NUTRESA;22400,0;2.1;3492155880,0;155371,0;-480,0;22760,0;22800,0;22100,0;22476,24;GRUPO NUTRESA
EEB;1075,0;0.0;3236830350,0;3021121,0;0,0;1065,0;1075,0;1065,0;1071,4;GRUPO ENERGIA BOGOTA
TABLEMAC;10,3;0.0;2837807724,2;270710489,0;0,0;10,4;10,6;10,3;10,48;TABLEMAC
BOGOTA;50500,0;0.71;2784098760,0;54812,0;-360,0;50860,0;51480,0;50080,0;50793,6;BANCO DE BOGOTA
GRUPOAVAL;1235,0;0.82;2757635400,0;2240849,0;10,0;1230,0;1235,0;1230,0;1230,62;GRUPO AVAL ACCIONES Y VALORES
PFDAVVNDA;20240,0;0.3;2756977520,0;136030,0;-60,0;20260,0;20340,0;20200,0;20267,42;BANCO DAVIVIENDA
BVC;33,6;2.13;2370046556,5;70697119,0;0,7;33,5;33,7;33,1;33,52;BOLSA DE VALORES DE COLOMBIA
FABRICATO;90,0;0.55;2336643580,5;25939800,0;-0,5;90,0;90,5;90,0;90,08;FABRICATO
CONCONCRET;1200,0;1.64;2257866990,0;1877634,0;-20,0;1200,0;1225,0;1185,0;1202,51;CONCONCRETO S.A
INVERARGOS;16600,0;1.54;2167417940,0;129757,0;-260,0;16720,0;16780,0;16600,0;16703,67;GRUPO ARGOS
PFAVTA;4265,0;1.27;2055043505,0;478688,0;-55,0;4205,0;4325,0;4200,0;4293,08;AVIANCA HOLDINGS S.A.
CEMARGOS;10920,0;1.09;1496190420,0;136512,0;-120,0;10980,0;11080,0;10880,0;10960,14;CEMENTOS ARGOS
ISAGEN;2300,0;0.0;1273366300,0;555082,0;0,0;2300,0;2300,0;2285,0;2294,01;ISAGEN
BCOLOMBIA;28000,0;0.57;1116280420,0;39874,0;-160,0;28000,0;28080,0;27920,0;27995,2;BANCO BANCOLOMBIA
ODINSA;9800,0;3.16;1092742700,0;114049,0;300,0;9800,0;9800,0;9500,0;9581,34;ODINSA
COLTEJER;0,75;1.32;952909015,75;1247976553,0;-0,01;0,78;0,79;0,74;0,76;COLTEJER
COLINVERS;4520,0;0.33;937088280,0;206578,0;-15,0;4545,0;4545,0;4520,0;4536,24;CELSIA
ETB;500,0;1.21;560873492,0;1116851,0;6,0;514,0;514,0;500,0;502,19;ETB
MINEROS;5400,0;0.93;366761080,0;68248,0;50,0;5300,0;5400,0;5300,0;5373,95;MINEROS
INTERBOLSA;2435,0;0.41;241363000,0;98920,0;-10,0;2445,0;2445,0;2435,0;2439,98;INTERBOLSA S.A.
PFHELMBANK;351,0;3.24;228919278,0;658126,0;11,0;340,0;352,0;340,0;347,84;HELM BANK S.A.
CARTON;6500,0;0.0;211250000,0;32500,0;0,0;6500,0;6500,0;6500,0;6500,0;CARTON COLOMBIA
VALOREM;402,0;1.26;186308734,0;469211,0;5,0;390,0;402,0;390,0;397,07;VALOREM S.A.
BIOMAX;1580,0;1.94;95765540,0;60972,0;30,0;1570,0;1580,0;1560,0;1570,65;BIOMAX BIOCOMBUSTIBLES S.A.
PFCORFICOL;32500,0;1.16;82572060,0;2541,0;-380,0;32500,0;32500,0;32500,0;32495,89;CORFICOLOMBIANA
PAZRIO;24,9;0.4;59760000,0;2400000,0;-0,1;24,9;24,9;24,9;24,9;ACER. PAZ DEL RIO
PROENERGIA;9180,0;0.0;47093400,0;5130,0;0,0;9180,0;9180,0;9180,0;9180,0;PROENERGIA INTERNACIONAL S.A.
ENKA;9,11;1.11;41396634,05;4560000,0;0,1;9,11;9,11;9,11;9,08;ENKA DE COLOMBIA
SIE;11620,0;1.04;19754000,0;1700,0;120,0;11620,0;11620,0;11620,0;11620,0;SOCIEDAD INVERSIONES ENERGIA
OCCIDENTE;30040,0;1.51;15620800,0;520,0;-460,0;30040,0;30040,0;30040,0;30040,0;BANCO DE OCCIDENTE
SDCORFIC;0,0;0.0;6382600,0;191,0;0,0;0,0;0,0;0,0;33416,75;CORFICOLOMBIANA
BMC;0,0;0.0;2475000,0;1000,0;0,0;0,0;0,0;0,0;2475,0;BMC BOLSA MERCANTIL DE COL
POPULAR;0,0;0.0;2250000,0;4500,0;0,0;0,0;0,0;0,0;500,0;BANCO POPULAR
SDPFCORF;0,0;0.0;837200,0;26,0;0,0;0,0;0,0;0,0;32200,0;CORFICOLOMBIANA
VILLAS;0,0;0.0;174000,0;29,0;0,0;0,0;0,0;0,0;6000,0;BANCO AV VILLAS
BBVACOL;0,0;0.0;53130,0;231,0;0,0;0,0;0,0;0,0;230,0;BBVA COLOMBIA
