Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;5680,0;0.71;53675783300,0;9459147,0;40,0;5650,0;5700,0;5650,0;5674,48;ECOPETROL
PREC;50700,0;0.0;31304111880,0;614410,0;0,0;51000,0;51260,0;50520,0;50949,87;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;29280,0;0.07;20734721420,0;707528,0;-20,0;29360,0;29380,0;29260,0;29305,87;BANCO BANCOLOMBIA
BVC;34,5;1.77;13190977123,6;385212888,0;0,6;34,0;34,6;34,0;34,24;BOLSA DE VALORES DE COLOMBIA
BCOLOMBIA;28400,0;0.21;10320363540,0;364371,0;60,0;28340,0;28420,0;28220,0;28323,78;BANCO BANCOLOMBIA
INVERARGOS;17240,0;0.58;9649335300,0;557582,0;100,0;17140,0;17440,0;17140,0;17305,68;GRUPO ARGOS
PFHELMBANK;570,0;1.38;9270017825,0;15901135,0;-8,0;580,0;595,0;570,0;582,98;HELM BANK S.A.
CEMARGOS;11540,0;0.87;9242750940,0;799308,0;100,0;11460,0;11700,0;11440,0;11563,44;CEMENTOS ARGOS
PFDAVVNDA;20100,0;0.6;7511646060,0;372689,0;120,0;19980,0;20240,0;19980,0;20155,27;BANCO DAVIVIENDA
ISAGEN;2340,0;1.3;7379284160,0;3131159,0;30,0;2315,0;2380,0;2315,0;2356,73;ISAGEN
NUTRESA;21480,0;0.28;6847918760,0;318164,0;60,0;21300,0;21660,0;21300,0;21523,24;GRUPO NUTRESA
GRUPOSURA;31120,0;0.26;5845441100,0;187791,0;-80,0;31160,0;31200,0;31000,0;31127,38;GRUPO SURA
FABRICATO;90,0;0.56;5752085347,0;63641820,0;0,5;90,0;90,5;90,0;90,38;FABRICATO
EXITO;27300,0;0.73;5152961900,0;188701,0;-200,0;27480,0;27700,0;26920,0;27307,55;EXITO
PMGC;32460,0;1.5;4878205340,0;150219,0;480,0;32300,0;32600,0;32280,0;32473,96;PETROMINERALES LTD
ISA;11100,0;0.36;3520903000,0;316044,0;40,0;11060,0;11220,0;11060,0;11140,55;ISA INTERCONEXION ELECTRICA
CNEC;1420,0;1.39;3390452010,0;2371179,0;-20,0;1445,0;1455,0;1420,0;1429,86;CANACOL ENERGY LTD
PFAVAL;1275,0;0.0;2640461580,0;2073605,0;0,0;1270,0;1280,0;1265,0;1273,37;GRUPO AVAL ACCIONES Y VALORES
ICOLCAP;17703,0;0.47;2299633420,0;130000,0;83,0;17700,0;17720,0;17660,0;17689,49;FONDO BURSATIL ISHARES COLCAP
ELCONDOR;1350,0;1.82;2059413120,0;1515004,0;-25,0;1365,0;1370,0;1350,0;1359,35;EL CONDOR
PFGRUPSURA;32800,0;0.12;1670344060,0;50930,0;40,0;32880,0;32880,0;32740,0;32796,86;GRUPO SURA
TABLEMAC;10,5;1.94;920313262,0;87007742,0;0,2;10,6;10,7;10,5;10,58;TABLEMAC
EEB;990,0;0.41;865522160,0;875344,0;4,0;988,0;995,0;982,0;988,78;GRUPO ENERGIA BOGOTA
CORFICOLCF;33380,0;0.0;657370640,0;19705,0;0,0;33280,0;33400,0;33280,0;33360,6;CORFICOLOMBIANA
BOGOTA;50400,0;0.2;599334520,0;11859,0;100,0;50400,0;50680,0;50400,0;50538,37;BANCO DE BOGOTA
CONCONCRET;1310,0;0.38;490931475,0;374266,0;-5,0;1310,0;1310,0;1310,0;1311,72;CONCONCRETO S.A
GRUPOAVAL;1265,0;1.2;343228630,0;271614,0;15,0;1265,0;1265,0;1265,0;1263,66;GRUPO AVAL ACCIONES Y VALORES
BBVACOL;270,0;0.0;324000000,0;1200000,0;0,0;270,0;270,0;270,0;270,0;BBVA COLOMBIA
PFAVTA;3930,0;0.76;274252810,0;70138,0;-30,0;3930,0;3930,0;3930,0;3910,19;AVIANCA HOLDINGS S.A.
MINEROS;4805,0;1.84;216731205,0;44965,0;-90,0;4825,0;4880,0;4800,0;4820,0;MINEROS
ETB;440,0;0.46;205996982,0;468129,0;2,0;440,0;440,0;440,0;440,04;ETB
COLINVERS;4260,0;0.81;117804960,0;27546,0;-35,0;4300,0;4300,0;4260,0;4276,66;CELSIA
INTERBOLSA;2380,0;0.42;103643000,0;43600,0;10,0;2375,0;2380,0;2375,0;2377,13;INTERBOLSA S.A.
PROTECCION;59000,0;0.0;59000000,0;1000,0;0,0;59000,0;59000,0;59000,0;59000,0;ADM DE FONDOS Y CES PROTECCION
BIOMAX;1430,0;1.06;51182920,0;35795,0;15,0;1430,0;1430,0;1430,0;1429,89;BIOMAX BIOCOMBUSTIBLES S.A.
VALOREM;313,0;2.19;29659290,0;94728,0;-7,0;313,0;313,0;313,0;313,1;VALOREM S.A.
ENKA;0,0;0.0;13517684,0;1500576,0;0,0;0,0;0,0;0,0;9,01;ENKA DE COLOMBIA
OCCIDENTE;0,0;0.0;10780000,0;350,0;0,0;0,0;0,0;0,0;30800,0;BANCO DE OCCIDENTE
COLTEJER;0,0;99.99;6240400,0;916,0;-6899,31;0,0;0,0;0,0;6812,66;COLTEJER
BMC;0,0;0.0;1980000,0;800,0;0,0;0,0;0,0;0,0;2475,0;BMC BOLSA MERCANTIL DE COL
ODINSA;0,0;0.0;1461000,0;150,0;0,0;0,0;0,0;0,0;9740,0;ODINSA
