Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;5450,0;0.91;62673273100,0;11404570,0;-50,0;5560,0;5590,0;5430,0;5495,45;ECOPETROL
PFBCOLOM;29220,0;2.81;60386195960,0;2092000,0;800,0;28600,0;29240,0;28580,0;28865,29;BANCO BANCOLOMBIA
PREC;43060,0;2.71;28838441580,0;658383,0;-1200,0;44300,0;44760,0;43060,0;43801,92;PACIFIC EXPLOR AND PROD CORP
PFDAVVNDA;22600,0;0.44;16118032520,0;712932,0;100,0;22500,0;22680,0;22500,0;22608,09;BANCO DAVIVIENDA
GRUPOSURA;35760,0;1.19;15992759240,0;449469,0;420,0;35400,0;35760,0;35400,0;35582,51;GRUPO SURA
CEMARGOS;8760,0;7.1;12487170710,0;1389012,0;-670,0;9450,0;9450,0;8760,0;8989,97;CEMENTOS ARGOS
PFGRUPSURA;37700,0;0.16;8857926240,0;235469,0;60,0;37600,0;37800,0;37300,0;37618,03;GRUPO SURA
NUTRESA;24500,0;1.21;7993747240,0;322767,0;-300,0;24860,0;25180,0;24360,0;24766,31;GRUPO NUTRESA
BCOLOMBIA;28660,0;1.63;5855133940,0;206702,0;460,0;28200,0;28660,0;28040,0;28326,45;BANCO BANCOLOMBIA
CORFICOLCF;34800,0;0.0;5742831400,0;164743,0;0,0;34800,0;35000,0;34800,0;34859,33;CORFICOLOMBIANA
EXITO;34920,0;2.11;5358421300,0;155357,0;720,0;34300,0;35000,0;33900,0;34491,02;EXITO
INVERARGOS;20940,0;0.29;4788092120,0;230812,0;60,0;20900,0;21000,0;20460,0;20744,55;GRUPO ARGOS
CNEC;675,0;0.0;4154717491,0;6055169,0;0,0;675,0;704,0;675,0;686,27;CANACOL ENERGY LTD
PFINVARGOS;20400,0;1.35;3427422900,0;167971,0;-280,0;20800,0;20800,0;20100,0;20404,85;GRUPO ARGOS
PFCORFICOL;31920,0;0.06;3197894720,0;100216,0;20,0;31900,0;31920,0;31900,0;31910,02;CORFICOLOMBIANA
ISA;9920,0;0.2;2858371300,0;288811,0;-20,0;9860,0;9920,0;9850,0;9897,03;ISA INTERCONEXION ELECTRICA
PFAVAL;1295,0;0.39;2777359080,0;2148077,0;5,0;1295,0;1300,0;1290,0;1292,95;GRUPO AVAL ACCIONES Y VALORES
ICOLCAP;18150,0;0.88;2297200806,0;125923,0;-160,5;18275,0;18290,0;18150,0;18242,9;FONDO BURSATIL ISHARES COLCAP
EEB;1310,0;1.87;1770547050,0;1343322,0;-25,0;1340,0;1345,0;1305,0;1318,04;GRUPO ENERGIA BOGOTA
BVC;32,2;3.01;1697027879,1;52476224,0;-1,0;32,9;32,9;32,0;32,34;BOLSA DE VALORES DE COLOMBIA
ISAGEN;2570,0;0.78;1632341955,0;638173,0;20,0;2560,0;2570,0;2540,0;2557,84;ISAGEN
