Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4550,0;1.19;64717148110,0;14137572,0;-55.00;4570,0;4645,0;4510,0;4577,67;ECOPETROL
PREC;42400,0;0.47;58177583800,0;1362597,0;200.00;42200,0;43120,0;42200,0;42696,1;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;26180,0;0.0;33673257860,0;1286950,0;0.00;26300,0;26300,0;26100,0;26165,16;BANCO BANCOLOMBIA
PMGC;36880,0;4.48;13861002300,0;379450,0;1580.00;35660,0;37100,0;35660,0;36529,19;PETROMINERALES LTD
FABRICATO;89,0;1.71;8613325373,5;97060185,0;1.50;88,5;89,5;88,0;88,74;FABRICATO
ICOLCAP;16080,0;0.5;6083324410,0;377698,0;80.00;16200,0;16200,0;16080,0;16106,32;FONDO BURSATIL ISHARES COLCAP
PFAVTA;3700,0;7.25;4313183125,0;1207571,0;250.00;3430,0;3700,0;3425,0;3571,78;AVIANCA HOLDINGS S.A.
PFAVAL;1195,0;0.42;3761940750,0;3159050,0;-5.00;1200,0;1205,0;1185,0;1190,85;GRUPO AVAL ACCIONES Y VALORES
PFDAVVNDA;20780,0;0.48;3681136100,0;178275,0;100.00;20400,0;20780,0;20400,0;20648,64;BANCO DAVIVIENDA
EXITO;25460,0;0.39;3471625400,0;136086,0;-100.00;25600,0;25600,0;25420,0;25510,53;EXITO
COLINVERS;4350,0;3.08;3008600370,0;702154,0;130.00;4220,0;4350,0;4220,0;4284,82;CELSIA
CEMARGOS;10800,0;0.37;2892864140,0;267873,0;-40.00;10840,0;10840,0;10700,0;10799,39;CEMENTOS ARGOS
INVERARGOS;16800,0;0.36;2803952240,0;166752,0;-60.00;16860,0;16860,0;16720,0;16815,1;GRUPO ARGOS
PFGRUPSURA;32400,0;0.55;2627828900,0;80751,0;-180.00;32600,0;32640,0;32400,0;32542,37;GRUPO SURA
CNEC;1650,0;2.17;2271297010,0;1375651,0;35.00;1650,0;1660,0;1640,0;1651,07;CANACOL ENERGY LTD
GRUPOSURA;30900,0;1.78;2081897400,0;67152,0;-560.00;31180,0;31400,0;30900,0;31002,76;GRUPO SURA
EEB;1065,0;0.47;1516257290,0;1429216,0;-5.00;1060,0;1070,0;1055,0;1060,9;GRUPO ENERGIA BOGOTA
ISA;11020,0;0.54;1498544500,0;136295,0;-60.00;11060,0;11060,0;10900,0;10994,86;ISA INTERCONEXION ELECTRICA
BCOLOMBIA;26000,0;0.0;1400273140,0;54065,0;0.00;25860,0;26000,0;25820,0;25899,81;BANCO BANCOLOMBIA
CORFICOLCF;34380,0;0.29;1226733220,0;35785,0;-100.00;34400,0;34400,0;34200,0;34280,65;CORFICOLOMBIANA
TABLEMAC;10,5;1.94;1103799224,4;105101530,0;0.20;10,5;10,6;10,4;10,5;TABLEMAC
NUTRESA;20820,0;0.86;1062163640,0;50735,0;-180.00;21000,0;21000,0;20820,0;20935,52;GRUPO NUTRESA
ISAGEN;2090,0;0.48;814908875,0;391021,0;-10.00;2090,0;2090,0;2080,0;2084,05;ISAGEN
VALOREM;275,0;3.77;707475658,0;2577987,0;10.00;274,0;275,0;274,0;274,43;VALOREM S.A.
GRUPOAVAL;1180,0;1.67;420610355,0;354353,0;-20.00;1185,0;1195,0;1180,0;1186,98;GRUPO AVAL ACCIONES Y VALORES
MINEROS;4790,0;0.31;374784600,0;78672,0;-15.00;4800,0;4800,0;4700,0;4763,89;MINEROS
ETB;490,0;1.01;290307188,0;591965,0;-5.00;492,0;492,0;490,0;490,41;ETB
BVC;26,6;1.53;252696336,3;9573577,0;0.40;26,2;26,6;26,2;26,4;BOLSA DE VALORES DE COLOMBIA
CONCONCRET;1385,0;2.59;232365840,0;170051,0;35.00;1360,0;1385,0;1350,0;1366,45;CONCONCRETO S.A
BIOMAX;1530,0;3.38;150128275,0;100000,0;50.00;1490,0;1530,0;1490,0;1501,28;BIOMAX BIOCOMBUSTIBLES S.A.
PFHELMBANK;297,0;1.0;149682360,0;497914,0;-3.00;302,0;302,0;297,0;300,62;HELM BANK S.A.
DHPFBCOLOM;0,0;0.0;125950796,5;5415686,0;-;0,0;0,0;0,0;23,26;BANCO BANCOLOMBIA
INTERBOLSA;2325,0;1.09;122335900,0;52776,0;25.00;2340,0;2350,0;2300,0;2318,02;INTERBOLSA S.A.
SANTANDER;4800,0;0.21;76646400,0;15968,0;-10.00;4800,0;4800,0;4800,0;4800,0;BCO. CORPBANCA
BOGOTA;48300,0;1.71;62897460,0;1301,0;-840.00;47940,0;48780,0;47940,0;48345,47;BANCO DE BOGOTA
PROMIGAS;26200,0;0.0;52400000,0;2000,0;0.00;26200,0;26200,0;26200,0;26200,0;PROMIGAS
SIE;10820,0;1.31;52034480,0;4794,0;140.00;10820,0;10820,0;10820,0;10854,08;SOCIEDAD INVERSIONES ENERGIA
ENKA;8,58;1.38;40166877,36;4678126,0;-0.12;8,58;8,58;8,58;8,59;ENKA DE COLOMBIA
COLTEJER;0,0;0.0;17932902,92;22519392,0;0.00;0,0;0,0;0,0;0,8;COLTEJER
PFCORFICOL;33480,0;3.59;17867300,0;534,0;1160.00;33480,0;33480,0;33480,0;33459,36;CORFICOLOMBIANA
PAZRIO;0,0;0.0;6000000,0;200000,0;0.00;0,0;0,0;0,0;30,0;ACER. PAZ DEL RIO
SDCORFIC;0,0;0.0;5180100,0;155,0;0.00;0,0;0,0;0,0;33420,0;CORFICOLOMBIANA
BMC;0,0;0.0;2475000,0;1000,0;0.00;0,0;0,0;0,0;2475,0;BMC BOLSA MERCANTIL DE COL
ODINSA;0,0;0.0;1311000,0;150,0;0.00;0,0;0,0;0,0;8740,0;ODINSA
