Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;5150,0;1.34;20179954770,0;3913876,0;-70,0;5180,0;5200,0;5130,0;5156,0;ECOPETROL
PFBCOLOM;28400,0;0.98;9392930460,0;332034,0;-280,0;28520,0;28520,0;27620,0;28289,06;BANCO BANCOLOMBIA
PFGRUPSURA;34720,0;3.56;8414427600,0;239511,0;-1280,0;35540,0;35800,0;34720,0;35131,7;GRUPO SURA
PREC;40440,0;5.07;8073031400,0;195949,0;-2160,0;42500,0;42500,0;40440,0;41199,66;PACIFIC EXPLOR AND PROD CORP
GRUPOSURA;33140,0;3.94;7519145340,0;224484,0;-1360,0;34000,0;34000,0;33140,0;33495,24;GRUPO SURA
NUTRESA;22740,0;3.56;6875582780,0;299735,0;-840,0;23000,0;23500,0;22700,0;22938,87;GRUPO NUTRESA
EXITO;33000,0;2.54;6670379360,0;202178,0;-860,0;33500,0;33500,0;32900,0;32992,61;EXITO
CEMARGOS;8550,0;1.72;5677277100,0;661893,0;-150,0;8650,0;8650,0;8500,0;8577,33;CEMENTOS ARGOS
INVERARGOS;19100,0;2.55;5266814700,0;278456,0;-500,0;19000,0;19120,0;18800,0;18914,35;GRUPO ARGOS
BCOLOMBIA;27540,0;0.29;4044798940,0;148660,0;-80,0;27600,0;27600,0;26200,0;27208,39;BANCO BANCOLOMBIA
BVC;28,6;3.05;3946699551,9;136510874,0;-0,9;29,0;29,3;28,6;28,91;BOLSA DE VALORES DE COLOMBIA
PFDAVVNDA;22000,0;0.0;3570148180,0;162698,0;0,0;22000,0;22100,0;21840,0;21943,41;BANCO DAVIVIENDA
ISA;9100,0;2.15;3564007860,0;394010,0;-200,0;9030,0;9100,0;9000,0;9045,48;ISA INTERCONEXION ELECTRICA
ICOLCAP;17005,0;2.27;2546786040,0;148500,0;-395,0;17340,0;17340,0;17000,0;17150,07;FONDO BURSATIL ISHARES COLCAP
PMGC;14500,0;1.36;2428667800,0;166216,0;-200,0;14560,0;15000,0;14380,0;14611,52;PETROMINERALES LTD
PFAVTA;4060,0;5.03;2344333545,0;556292,0;-215,0;4300,0;4325,0;4050,0;4214,21;AVIANCA HOLDINGS S.A.
ISAGEN;2450,0;2.0;1879746675,0;776022,0;-50,0;2480,0;2480,0;2400,0;2422,29;ISAGEN
CELSIA;5000,0;3.85;1838678180,0;366397,0;-200,0;5050,0;5100,0;4990,0;5018,27;CELSIA
CORFICOLCF;33020,0;2.31;1680398320,0;50892,0;-780,0;33020,0;33300,0;33000,0;33018,91;CORFICOLOMBIANA
PFAVAL;1210,0;2.81;1577866725,0;1300380,0;-35,0;1225,0;1225,0;1200,0;1213,39;GRUPO AVAL ACCIONES Y VALORES
PFINVARGOS;19000,0;3.06;594526820,0;31288,0;-600,0;19000,0;19000,0;19000,0;19001,75;GRUPO ARGOS
TABLEMAC;7,95;10.67;583609598,07;71513949,0;-0,95;8,41;8,41;7,95;8,16;TABLEMAC
MINEROS;4400,0;0.45;530057330,0;118785,0;-20,0;4410,0;4500,0;4400,0;4462,33;MINEROS
EEB;1225,0;1.61;527673705,0;429314,0;-20,0;1235,0;1235,0;1215,0;1229,11;GRUPO ENERGIA BOGOTA
BOGOTA;51800,0;3.14;515440000,0;9925,0;-1680,0;51900,0;52000,0;51800,0;51933,5;BANCO DE BOGOTA
PFHELMBANK;475,0;0.0;461190901,0;971639,0;0,0;475,0;475,0;473,0;474,65;HELM BANK S.A.
CNEC;570,0;11.08;222929012,0;376456,0;-71,0;597,0;597,0;570,0;592,18;CANACOL ENERGY LTD
GRUPOAVAL;1225,0;0.41;177015055,0;144941,0;5,0;1225,0;1225,0;1220,0;1221,29;GRUPO AVAL ACCIONES Y VALORES
ETB;402,0;3.13;96013878,0;239057,0;-13,0;402,0;402,0;402,0;401,64;ETB
OCCIDENTE;31700,0;0.0;86636100,0;2733,0;0,0;31700,0;31700,0;31700,0;31700,0;BANCO DE OCCIDENTE
PAZRIO;0,0;0.0;31236000,0;2082400,0;0,0;0,0;0,0;0,0;15,0;ACER. PAZ DEL RIO
VALOREM;330,0;0.0;28205940,0;85752,0;0,0;330,0;330,0;330,0;328,92;VALOREM S.A.
PROMIGAS;26000,0;0.08;26000000,0;1000,0;-20,0;26000,0;26000,0;26000,0;26000,0;PROMIGAS
CONCONCRET;0,0;0.0;21820000,0;17476,0;0,0;0,0;0,0;0,0;1248,57;CONCONCRETO S.A
PFCARPAK;0,0;0.0;18806220,0;3831,0;0,0;0,0;0,0;0,0;4908,96;CARVAJAL EMPAQUES S.A.
