Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;16038,0;-0,68;35715763615,5;2224229;-110,00;16073,0;16089,0;16027,5;16057,59;FONDO BURSATIL ISHARES COLCAP;EQTY
EXITO;17440,0;-0,34;27715735180;1590743;-60,00;17420,0;17460,0;17420,0;17423,14;EXITO;EQTY
ECOPETROL;2965,0;-0,50;19158959530;6437270;-15,00;2995,0;2995,0;2960,0;2976,26;ECOPETROL;EQTY
CELSIA;4500,0;0,00;4952072545;1110005;0,00;4500,0;4500,0;4415,0;4461,31;CELSIA;EQTY
PFBCOLOM;40940,0;-0,87;4326081300;105459;-360,00;41200,0;41260,0;40940,0;41021,45;BANCO BANCOLOMBIA;EQTY
ISA;18000,0;-5,06;3750344640;205511;-960,00;18900,0;18900,0;18000,0;18248,88;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;25300,0;-0,24;3659107280;144909;-60,00;25140,0;25340,0;25140,0;25251,07;GRUPO NUTRESA;EQTY
CNEC;12300,0;0,49;3526542580;288811;60,00;12240,0;12340,0;12100,0;12210,55;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;40400,0;-2,46;2201895660;54189;-1020,00;41060,0;41060,0;40400,0;40633,63;BANCO DAVIVIENDA;EQTY
PFAVAL;1270,0;-1,55;1430615630;1120735;-20,00;1295,0;1295,0;1270,0;1276,5;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;7630,0;-0,13;1242254850;162135;-10,00;7670,0;7700,0;7630,0;7661,85;CEMENTOS ARGOS;EQTY
GEB;2125,0;-0,93;1006289075;472385;-20,00;2140,0;2140,0;2125,0;2130,23;GRUPO ENERGIA BOGOTA;EQTY
TERPEL;11300,0;1,80;993270000;87900;200,00;11300,0;11300,0;11300,0;11300,0;ORGANIZACION TERPEL;EQTY
CORFICOLCF;26640,0;-1,33;961578960;35662;-360,00;27000,0;27280,0;26640,0;26963,69;CORFICOLOMBIANA;EQTY
BCOLOMBIA;38880,0;-0,05;864697760;22253;-20,00;38900,0;38900,0;38640,0;38857,58;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;34000,0;-0,82;810262460;23699;-280,00;34860,0;34860,0;34000,0;34189,73;GRUPO SURA;EQTY
GRUPOARGOS;17000,0;-1,16;628058380;36786;-200,00;17120,0;17200,0;17000,0;17073,3;GRUPO ARGOS;EQTY
PFAVH;1660,0;0,61;560008510;339863;10,00;1650,0;1670,0;1630,0;1647,75;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPSURA;32340,0;0,00;353715340;10977;0,00;31920,0;32400,0;31920,0;32223,32;GRUPO SURA;EQTY
CLH;4500,0;0,11;351826920;78619;5,00;4455,0;4500,0;4415,0;4475,09;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;7100,0;-1,39;230160700;32417;-100,00;7100,0;7100,0;7100,0;7100,0;PROMIGAS;EQTY
PFGRUPOARG;14400,0;-1,77;119915200;8413;-260,00;14240,0;14400,0;14240,0;14253,56;GRUPO ARGOS;EQTY
MINEROS;3050,0;-1,45;108487600;35572;-45,00;3050,0;3050,0;3050,0;3049,8;MINEROS;EQTY
ETB;251,0;-0,79;34905234;138803;-2,00;251,0;251,0;251,0;251,47;ETB;EQTY
BOGOTA;72980,0;-0,16;29995200;417;-120,00;71600,0;72980,0;71600,0;71930,94;BANCO DE BOGOTA;EQTY
GRUPOAVAL;1255,0;-0,79;24907985;19847;-10,00;1255,0;1255,0;1255,0;1255,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;12160,0;0,66;21198280;1749;80,00;12100,0;12160,0;12100,0;12120,23;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCORFICOL;22560,0;0,27;10264800;455;60,00;22560,0;22560,0;22560,0;22560,0;CORFICOLOMBIANA;EQTY
ELCONDOR;1295,0;-0,38;9906750;7650;-5,00;1295,0;1295,0;1295,0;1295,0;EL CONDOR;EQTY
CONCONCRET;0,0;0,00;9120453;17723;0,00;0,0;0,0;0,0;514,61;CONCONCRETO S.A;EQTY
PFCEMARGOS;6700,0;-1,47;8241000;1230;-100,00;6700,0;6700,0;6700,0;6700,0;CEMENTOS ARGOS;EQTY
PAZRIO;0,0;0,00;3431141;490163;0,00;0,0;0,0;0,0;7,0;ACER. PAZ DEL RIO;EQTY
BBVACOL;0,0;0,00;2161760;6743;0,00;0,0;0,0;0,0;320,59;BBVA COLOMBIA;EQTY
GRUBOLIVAR;0,0;0,00;1338800;20;0,00;0,0;0,0;0,0;66940,0;GRUPO BOLIVAR;EQTY
COLTEJER;0,0;0,00;297510;282;0,00;0,0;0,0;0,0;1055,0;COLTEJER;EQTY
FABRICATO;0,0;0,00;280000;50000;0,00;0,0;0,0;0,0;5,6;FABRICATO;EQTY
