Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3200,0;-0,93;24298843725;7601326;-30,00;3210,0;3230,0;3175,0;3196,66;ECOPETROL;EQTY
PFBCOLOM;42600,0;0,00;23184425100;546844;0,00;42400,0;42600,0;42240,0;42396,78;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;41480,0;-0,29;7432783440;180762;-120,00;41200,0;41480,0;40940,0;41119,17;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;27680,0;0,73;6531590480;237101;200,00;27240,0;27680,0;27240,0;27547,71;GRUPO SURA;EQTY
CEMARGOS;6320,0;0,00;5826247480;924670;0,00;6320,0;6350,0;6250,0;6300,89;CEMENTOS ARGOS;EQTY
NUTRESA;25680,0;-0,54;5226720680;203515;-140,00;25600,0;25700,0;25600,0;25682,24;GRUPO NUTRESA;EQTY
GRUPOSURA;32700,0;1,11;5196677980;158995;360,00;32780,0;32800,0;32460,0;32684,54;GRUPO SURA;EQTY
ISA;18400,0;0,22;4848180700;266146;40,00;18040,0;18400,0;18040,0;18216,24;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;14659,0;-0,94;4397700000;300000;-139,00;14659,0;14659,0;14659,0;14659,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;42220,0;-2,22;3718333860;86701;-960,00;43180,0;43280,0;42220,0;42886,86;BANCO DAVIVIENDA;EQTY
GEB;2185,0;0,00;2549826860;1168981;0,00;2180,0;2185,0;2175,0;2181,24;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;17420,0;-2,13;2190391960;125170;-380,00;17640,0;17640,0;17300,0;17499,34;GRUPO ARGOS;EQTY
PFAVAL;1415,0;0,71;1777310815;1257914;10,00;1405,0;1415,0;1400,0;1412,9;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;12900,0;-3,44;1553212360;120628;-460,00;13000,0;13060,0;12800,0;12876,05;GRUPO ARGOS;EQTY
CELSIA;4420,0;0,34;1180045420;267984;15,00;4400,0;4420,0;4365,0;4403,42;CELSIA;EQTY
CNEC;11380,0;-1,22;979274840;85900;-140,00;11500,0;11500,0;11380,0;11400,17;CANACOL ENERGY LTD;EQTY
CLH;4335,0;-0,57;418873265;96451;-25,00;4430,0;4430,0;4335,0;4342,86;CEMEX LATAM HOLDINGS;EQTY
EXITO;14000,0;-4,63;380084980;27164;-680,00;14020,0;14020,0;13900,0;13992,23;EXITO;EQTY
MINEROS;3205,0;0,16;322464045;101275;5,00;3150,0;3205,0;3150,0;3184,04;MINEROS;EQTY
ICOLCAP;16075,0;-0,47;320800000;20000;-75,50;16005,0;16075,0;16005,0;16040,0;FONDO BURSATIL ISHARES COLCAP;EQTY
PROMIGAS;7980,0;2,31;292255040;37656;180,00;7800,0;7980,0;7720,0;7761,18;PROMIGAS;EQTY
BVC;12380,0;-0,96;285648260;23382;-120,00;12200,0;12380,0;12160,0;12216,59;BOLSA DE VALORES DE COLOMBIA;EQTY
PFAVH;1790,0;-0,28;256610210;144553;-5,00;1730,0;1790,0;1730,0;1775,2;AVIANCA HOLDINGS S.A.;EQTY
BOGOTA;82040,0;-5,16;242684800;2959;-4460,00;82000,0;82040,0;82000,0;82015,82;BANCO DE BOGOTA;EQTY
CORFICOLCF;29380,0;0,07;156381320;5351;20,00;28960,0;29380,0;28960,0;29224,69;CORFICOLOMBIANA;EQTY
PFCORFICOL;24300,0;-0,74;148205520;6097;-180,00;24320,0;24320,0;24300,0;24307,94;CORFICOLOMBIANA;EQTY
GRUPOAVAL;1395,0;1,09;73652185;53041;15,00;1385,0;1395,0;1380,0;1388,59;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUBOLIVAR;69520,0;-0,66;55475700;798;-460,00;69520,0;69520,0;69520,0;69518,42;GRUPO BOLIVAR;EQTY
CONCONCRET;438,0;0,69;47169667;107756;3,00;444,0;444,0;433,0;437,75;CONCONCRETO S.A;EQTY
ETB;250,0;3,73;14842395;60051;9,00;250,0;250,0;250,0;247,16;ETB;EQTY
BBVACOL;375,0;2,74;12552000;33472;10,00;375,0;375,0;375,0;375,0;BBVA COLOMBIA;EQTY
PFCEMARGOS;0,0;0,00;8772000;1700;0,00;0,0;0,0;0,0;5160,0;CEMENTOS ARGOS;EQTY
ELCONDOR;0,0;0,00;7781000;6200;0,00;0,0;0,0;0,0;1255,0;EL CONDOR;EQTY
FABRICATO;0,0;0,00;5100000;1000000;0,00;0,0;0,0;0,0;5,1;FABRICATO;EQTY
