Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUPOSURA;32700,0;1,30;69939435960;2168208;420,00;32280,0;32700,0;32200,0;32256,79;GRUPO SURA;EQTY
PFBCOLOM;34260,0;0,76;19995258020;585457;260,00;33540,0;34400,0;33540,0;34153,25;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2910,0;0,34;19152482945;6623394;10,00;2865,0;2910,0;2850,0;2891,64;ECOPETROL;EQTY
ISA;14200,0;-1,25;8294736940;581865;-180,00;14400,0;14440,0;14100,0;14255,43;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;14070,0;0,06;7497641381,5;533459;9,00;14054,0;14070,0;14038,0;14054,77;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;33760,0;0,78;5400244180;160896;260,00;32220,0;33760,0;32220,0;33563,57;BANCO BANCOLOMBIA;EQTY
PFAVAL;1080,0;0,00;5034268155;4658001;0,00;1080,0;1090,0;1070,0;1080,78;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;23600,0;0,00;4777761780;202814;0,00;23540,0;23620,0;23500,0;23557,36;GRUPO NUTRESA;EQTY
CEMARGOS;7080,0;-0,28;3625054800;513760;-20,00;7080,0;7090,0;7040,0;7055,93;CEMENTOS ARGOS;EQTY
EEB;1805,0;0,56;3601175490;2009820;10,00;1780,0;1810,0;1775,0;1791,79;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;17100,0;0,12;3577915260;209453;20,00;17080,0;17120,0;17000,0;17082,19;GRUPO ARGOS;EQTY
CLH;4285,0;11,73;1707225785;427684;450,00;3835,0;4285,0;3835,0;3991,79;CEMEX LATAM HOLDINGS;EQTY
EXITO;12940,0;-1,22;1616089380;123802;-160,00;13100,0;13100,0;12940,0;13053,82;EXITO;EQTY
PFDAVVNDA;34280,0;0,00;879144180;25619;0,00;34100,0;34420,0;34080,0;34316,1;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;30980,0;0,26;798636600;25801;80,00;30900,0;31000,0;30900,0;30953,71;GRUPO SURA;EQTY
CNEC;10220,0;1,79;540640680;53104;180,00;10120,0;10220,0;10100,0;10180,79;CANACOL ENERGY LTD;EQTY
BOGOTA;58000,0;0,00;339300000;5850;0,00;58000,0;58000,0;58000,0;58000,0;BANCO DE BOGOTA;EQTY
CORFICOLCF;16400,0;-0,36;288220180;17575;-60,00;16400,0;16400,0;16380,0;16399,44;CORFICOLOMBIANA;EQTY
CELSIA;3950,0;-0,25;284085750;71499;-10,00;4000,0;4000,0;3940,0;3973,28;CELSIA;EQTY
PFGRUPOARG;13900,0;1,16;257546280;18561;160,00;13680,0;13940,0;13680,0;13875,67;GRUPO ARGOS;EQTY
GRUPOAVAL;1095,0;0,92;153124525;141640;10,00;1045,0;1095,0;1045,0;1081,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFAVH;1785,0;-0,56;152275685;85513;-10,00;1780,0;1785,0;1770,0;1780,73;AVIANCA HOLDINGS S.A.;EQTY
PFCEMARGOS;5560,0;0,00;91673280;16488;0,00;5560,0;5560,0;5560,0;5560,0;CEMENTOS ARGOS;EQTY
ETB;251,0;-1,18;36806523;145410;-3,00;254,0;254,0;251,0;253,12;ETB;EQTY
CONCONCRET;0,0;0,00;12811698;34200;0,00;0,0;0,0;0,0;374,61;CONCONCRETO S.A;EQTY
MINEROS;2035,0;1,75;11837595;5817;35,00;2035,0;2035,0;2035,0;2035,0;MINEROS;EQTY
CARTON;6500,0;-0,15;10400000;1600;-10,00;6500,0;6500,0;6500,0;6500,0;CARTON COLOMBIA;EQTY
ELCONDOR;0,0;0,00;3975000;3750;0,00;0,0;0,0;0,0;1060,0;EL CONDOR;EQTY
FABRICATO;0,0;0,00;2785368;464228;0,00;0,0;0,0;0,0;6,0;FABRICATO;EQTY
