Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUPOSURA;32640,0;-0,37;60775238020;1853688;-120,00;33000,0;33000,0;32540,0;32786,12;GRUPO SURA;EQTY
PFBCOLOM;43800,0;0,00;28570573540;651348;0,00;43520,0;44140,0;43520,0;43863,76;BANCO BANCOLOMBIA;EQTY
ICOLCAP;16125,5;0,02;21818209856;1351966;2,50;16145,0;16175,0;16071,0;16138,14;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;2980,0;-0,67;17569395515;5900758;-20,00;2970,0;3000,0;2960,0;2977,48;ECOPETROL;EQTY
BCOLOMBIA;40280,0;0,40;17026082440;423292;160,00;40080,0;40440,0;40060,0;40223,02;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17660,0;0,00;7889049160;446353;0,00;17660,0;17760,0;17500,0;17674,46;GRUPO ARGOS;EQTY
PFDAVVNDA;41340,0;-0,67;7515173500;179629;-280,00;41320,0;42300,0;41320,0;41837,19;BANCO DAVIVIENDA;EQTY
PFAVAL;1315,0;0,00;6481612705;4938230;0,00;1315,0;1320,0;1300,0;1312,54;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;26740,0;-0,96;4932397960;182867;-260,00;26800,0;27300,0;26740,0;26972,6;CORFICOLOMBIANA;EQTY
BOGOTA;78000,0;0,52;4342673340;55880;400,00;76000,0;78500,0;76000,0;77714,27;BANCO DE BOGOTA;EQTY
CEMARGOS;7390,0;-1,07;4198025410;565951;-80,00;7470,0;7470,0;7360,0;7417,65;CEMENTOS ARGOS;EQTY
ISA;19600,0;0,51;3259732560;166349;100,00;19040,0;19700,0;19040,0;19595,74;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;30140,0;-1,70;2842466900;93484;-520,00;30680,0;30820,0;30140,0;30405,92;GRUPO SURA;EQTY
PROMIGAS;8400,0;5,00;2253642380;273152;400,00;8000,0;8500,0;8000,0;8250,51;PROMIGAS;EQTY
CELSIA;4310,0;-0,46;2045319675;476688;-20,00;4290,0;4330,0;4285,0;4290,69;CELSIA;EQTY
NUTRESA;25320,0;-0,63;1837956660;72111;-160,00;26000,0;26000,0;25320,0;25487,88;GRUPO NUTRESA;EQTY
MINEROS;3565,0;4,39;1609159555;459687;150,00;3450,0;3565,0;3450,0;3500,55;MINEROS;EQTY
GEB;2185,0;-1,13;1432451930;653262;-25,00;2195,0;2200,0;2185,0;2192,77;GRUPO ENERGIA BOGOTA;EQTY
GRUBOLIVAR;74600,0;0,00;924920000;12400;0,00;74300,0;74600,0;74300,0;74590,32;GRUPO BOLIVAR;EQTY
BBVACOL;380,0;2,98;750948776;1948188;11,00;369,0;390,0;369,0;385,46;BBVA COLOMBIA;EQTY
PFGRUPOARG;13300,0;-1,92;677230100;50463;-260,00;13560,0;13560,0;13300,0;13420,33;GRUPO ARGOS;EQTY
PFCEMARGOS;6150,0;-0,81;600990580;98508;-50,00;6150,0;6150,0;5990,0;6100,93;CEMENTOS ARGOS;EQTY
PFCORFICOL;23000,0;0,17;586277640;25509;40,00;22960,0;23100,0;22960,0;22983,17;CORFICOLOMBIANA;EQTY
CLH;4230,0;-0,47;482965570;114471;-20,00;4280,0;4280,0;4170,0;4219,11;CEMEX LATAM HOLDINGS;EQTY
OCCIDENTE;38000,0;1,28;446158000;11741;480,00;38000,0;38000,0;38000,0;38000,0;BANCO DE OCCIDENTE;EQTY
GRUPOAVAL;1300,0;-0,76;443232580;338441;-10,00;1310,0;1310,0;1300,0;1309,63;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;470,0;-6,37;424847762;874491;-32,00;502,0;502,0;465,0;485,82;CONCONCRETO S.A;EQTY
PFAVH;1205,0;-2,82;166075480;135866;-35,00;1225,0;1225,0;1205,0;1222,35;AVIANCA HOLDINGS S.A.;EQTY
CNEC;12200,0;-0,49;140847080;11526;-60,00;12240,0;12260,0;12200,0;12219,94;CANACOL ENERGY LTD;EQTY
ETB;220,0;-2,22;92562358;428865;-5,00;225,0;225,0;212,0;215,83;ETB;EQTY
BVC;11480,0;-0,17;73595840;6408;-20,00;11480,0;11480,0;11480,0;11484,99;BOLSA DE VALORES DE COLOMBIA;EQTY
VILLAS;5350,0;2,49;50503900;9442;130,00;5350,0;5350,0;5350,0;5348,86;BANCO AV VILLAS;EQTY
ENKA;8,5;5,59;34000000;4000000;0,45;8,5;8,5;8,5;8,5;ENKA DE COLOMBIA;EQTY
FABRICATO;5,33;-6,16;19159084,75;3594575;-0,35;5,33;5,33;5,33;5,33;FABRICATO;EQTY
ELCONDOR;0,0;0,00;18590800;15880;0,00;0,0;0,0;0,0;1170,71;EL CONDOR;EQTY
