Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;37200,0;1,03;42004096540;1127167;380,00;36900,0;37500,0;36900,0;37265,19;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3145,0;2,11;29445404005;9493878;65,00;3060,0;3150,0;3045,0;3101,51;ECOPETROL;EQTY
CEMARGOS;7820,0;0,26;18756989320;2404281;20,00;7920,0;7920,0;7780,0;7801,5;CEMENTOS ARGOS;EQTY
BCOLOMBIA;35980,0;1,35;15354851760;428016;480,00;35560,0;36100,0;35560,0;35874,48;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;37580,0;2,51;10888694500;295182;920,00;36100,0;37680,0;36100,0;36888,07;BANCO DAVIVIENDA;EQTY
GRUPOSURA;35880,0;1,64;10462227940;292656;580,00;35500,0;35880,0;35500,0;35749,23;GRUPO SURA;EQTY
CORFICOLCF;23240,0;2,02;4382411600;189059;460,00;22760,0;23760,0;22760,0;23180,13;CORFICOLOMBIANA;EQTY
GEB;1950,0;2,90;4064036055;2088144;55,00;1900,0;1965,0;1900,0;1946,24;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;1170,0;1,30;3807609045;3251234;15,00;1160,0;1180,0;1160,0;1171,13;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;13870,0;1,94;3460857380;250000;264,50;13810,0;13870,0;13810,0;13843,43;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;18000,0;1,24;3361769900;187537;220,00;18000,0;18000,0;17780,0;17925,9;GRUPO ARGOS;EQTY
ISA;14020,0;0,00;2572059540;183429;0,00;14040,0;14060,0;14000,0;14022,1;ISA INTERCONEXION ELECTRICA;EQTY
CLH;4690,0;-2,29;2478694305;524293;-110,00;4860,0;4900,0;4680,0;4727,69;CEMEX LATAM HOLDINGS;EQTY
PFGRUPSURA;33860,0;0,53;2342384640;69426;180,00;33380,0;33860,0;33380,0;33739,3;GRUPO SURA;EQTY
EXITO;14660,0;0,41;1840244900;125957;60,00;14500,0;14660,0;14500,0;14610,1;EXITO;EQTY
NUTRESA;26340,0;-0,60;1732533820;65265;-160,00;26600,0;26840,0;26340,0;26546,14;GRUPO NUTRESA;EQTY
PFAVH;1860,0;3,91;844100105;453824;70,00;1820,0;1875,0;1820,0;1859,97;AVIANCA HOLDINGS S.A.;EQTY
BOGOTA;63980,0;1,56;682048260;10812;980,00;64000,0;64000,0;63000,0;63082,52;BANCO DE BOGOTA;EQTY
GRUBOLIVAR;52000,0;0,00;289224000;5562;0,00;52000,0;52000,0;52000,0;52000,0;GRUPO BOLIVAR;EQTY
PFCEMARGOS;6630,0;0,45;268910420;40534;30,00;6620,0;6640,0;6620,0;6634,19;CEMENTOS ARGOS;EQTY
ICOLCAP;15218,0;0,87;265974568;17512;131,00;15140,0;15218,0;15140,0;15188,13;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPOARG;15240,0;2,28;157555720;10322;340,00;15460,0;15460,0;15240,0;15264,07;GRUPO ARGOS;EQTY
GRUPOAVAL;1170,0;0,86;146750815;125804;10,00;1165,0;1170,0;1155,0;1166,5;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;19920,0;2,15;119480000;6000;420,00;19900,0;19920,0;19900,0;19913,33;CORFICOLOMBIANA;EQTY
CELSIA;4350,0;-0,80;80590630;18506;-35,00;4355,0;4355,0;4350,0;4354,84;CELSIA;EQTY
ESTRA;139,0;6,92;57501798;413682;9,00;139,0;139,0;139,0;139,0;INDUSTRIAS ESTRA;EQTY
ETB;240,0;0,00;56549153;235182;0,00;241,0;241,0;240,0;240,45;ETB;EQTY
CNEC;9990,0;-1,87;49400570;4943;-190,00;9990,0;10000,0;9990,0;9994,05;CANACOL ENERGY LTD;EQTY
MINEROS;1950,0;0,00;46273220;23636;0,00;1950,0;1950,0;1950,0;1957,74;MINEROS;EQTY
CONCONCRET;347,0;-0,57;33561841;96853;-2,00;347,0;347,0;347,0;346,52;CONCONCRETO S.A;EQTY
ELCONDOR;1085,0;1,88;31145170;28676;20,00;1085,0;1085,0;1085,0;1086,11;EL CONDOR;EQTY
FABRICATO;8,0;2,56;24309082,8;3039626;0,20;8,0;8,0;8,0;8,0;FABRICATO;EQTY
OCCIDENTE;38300,0;0,00;13481600;352;0,00;38300,0;38300,0;38300,0;38300,0;BANCO DE OCCIDENTE;EQTY
BBVACOL;270,0;0,00;10800000;40000;0,00;270,0;270,0;270,0;270,0;BBVA COLOMBIA;EQTY
TERPEL;0,0;0,00;5365400;556;0,00;0,0;0,0;0,0;9650,0;ORGANIZACION TERPEL;EQTY
BMC;0,0;0,00;1739100;1581;0,00;0,0;0,0;0,0;1100,0;BMC BOLSA MERCANTIL DE COL;EQTY
