Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;16116,5;-0,18;36173825333;2241995;-28,50;16144,0;16155,0;16116,5;16134,66;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;14695,0;-0,02;22042500000;1500000;-2,50;14695,0;14695,0;14695,0;14695,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2220,0;0,00;16106464770;7249670;0,00;2220,0;2235,0;2215,0;2221,68;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;1285,0;-1,15;9060749155;7036089;-15,00;1300,0;1305,0;1285,0;1287,75;GRUPO AVAL ACCIONES Y VALORES;EQTY
ECOPETROL;2950,0;0,85;7508875995;2540750;25,00;2925,0;2965,0;2925,0;2955,38;ECOPETROL;EQTY
ISA;19020,0;-1,86;7058250880;369616;-360,00;19380,0;19380,0;19020,0;19096,17;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;42720,0;-0,93;6695235400;155490;-400,00;43120,0;43300,0;42720,0;43058,95;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;39500,0;-0,30;4872730000;122717;-120,00;39640,0;40100,0;39500,0;39707,05;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;33160,0;0,00;3093029780;93332;0,00;33000,0;33260,0;33000,0;33140,08;GRUPO SURA;EQTY
GRUPOARGOS;17500,0;-1,13;2481263580;141347;-200,00;17680,0;17680,0;17460,0;17554,41;GRUPO ARGOS;EQTY
PFDAVVNDA;42380,0;0,95;2207473880;52346;400,00;41960,0;42400,0;41820,0;42170,82;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;29360,0;-0,81;1152055600;39097;-240,00;29680,0;29680,0;29360,0;29466,6;GRUPO SURA;EQTY
PFGRUPOARG;13300,0;-1,77;1064050320;80096;-240,00;13520,0;13540,0;13160,0;13284,69;GRUPO ARGOS;EQTY
NUTRESA;25400,0;0,32;888289640;35057;80,00;25320,0;25400,0;25280,0;25338,44;GRUPO NUTRESA;EQTY
BOGOTA;80000,0;-0,22;876625780;10942;-180,00;80140,0;80280,0;80000,0;80115,68;BANCO DE BOGOTA;EQTY
CORFICOLCF;28000,0;0,57;700453600;25027;160,00;27880,0;28000,0;27880,0;27987,92;CORFICOLOMBIANA;EQTY
CELSIA;4310,0;-1,03;638904380;147859;-45,00;4355,0;4355,0;4310,0;4321,04;CELSIA;EQTY
CLH;4435,0;0,34;628741290;141311;15,00;4420,0;4480,0;4420,0;4449,34;CEMEX LATAM HOLDINGS;EQTY
MINEROS;3500,0;0,00;519739500;148497;0,00;3500,0;3500,0;3500,0;3500,0;MINEROS;EQTY
CEMARGOS;7500,0;0,00;510334200;67732;0,00;7540,0;7550,0;7500,0;7534,61;CEMENTOS ARGOS;EQTY
PFAVH;1650,0;-1,49;494786790;295780;-25,00;1650,0;1700,0;1650,0;1672,82;AVIANCA HOLDINGS S.A.;EQTY
PFCEMARGOS;5870,0;-2,17;446424580;76208;-130,00;5990,0;5990,0;5810,0;5857,98;CEMENTOS ARGOS;EQTY
CNEC;11240,0;1,81;228124400;20243;200,00;11300,0;11300,0;11200,0;11269,3;CANACOL ENERGY LTD;EQTY
PROMIGAS;8000,0;-1,23;211775770;26452;-100,00;8000,0;8010,0;8000,0;8006,04;PROMIGAS;EQTY
ETB;260,0;-3,70;95466242;363524;-10,00;265,0;265,0;258,0;262,61;ETB;EQTY
PFCORFICOL;24000,0;-3,46;78000000;3250;-860,00;24000,0;24000,0;24000,0;24000,0;CORFICOLOMBIANA;EQTY
CONCONCRET;456,0;0,00;70514816;154811;0,00;453,0;456,0;453,0;455,49;CONCONCRETO S.A;EQTY
TERPEL;10300,0;-3,74;69678560;6759;-400,00;10520,0;10580,0;10200,0;10309,0;ORGANIZACION TERPEL;EQTY
BVC;11300,0;-1,05;68651760;6068;-120,00;11320,0;11320,0;11300,0;11313,74;BOLSA DE VALORES DE COLOMBIA;EQTY
FAMILIA;4000,0;60,00;12888000;3222;1500,00;4000,0;4000,0;4000,0;4000,0;PROD. FAMILIA;EQTY
OCCIDENTE;38000,0;0,00;10716000;282;0,00;38000,0;38000,0;38000,0;38000,0;BANCO DE OCCIDENTE;EQTY
POPULAR;0,0;0,00;3017850;9145;0,00;0,0;0,0;0,0;330,0;BANCO POPULAR;EQTY
COLTEJER;0,0;0,00;251250;250;0,00;0,0;0,0;0,0;1005,0;COLTEJER;EQTY
