Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;42600,0;-0,23;12786085320;299218;-100,00;42960,0;43000,0;42560,0;42731,67;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2800,0;-1,23;11966137230;4271132;-35,00;2835,0;2835,0;2780,0;2801,63;ECOPETROL;EQTY
BCOLOMBIA;39660,0;-0,35;5401626120;135756;-140,00;39600,0;39980,0;39600,0;39789,23;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32300,0;0,00;4522290840;141098;0,00;32200,0;32300,0;31800,0;32050,71;GRUPO SURA;EQTY
GRUPOARGOS;16060,0;-1,59;3073033820;189464;-260,00;16200,0;16300,0;16060,0;16219,62;GRUPO ARGOS;EQTY
CEMARGOS;7230,0;-0,69;3070618630;426172;-50,00;7250,0;7270,0;7140,0;7205,12;CEMENTOS ARGOS;EQTY
BVC;12000,0;0,00;3025008000;252084;0,00;12000,0;12000,0;12000,0;12000,0;BOLSA DE VALORES DE COLOMBIA;EQTY
ISA;17100,0;1,18;2421185880;141412;200,00;17420,0;17420,0;16840,0;17121,5;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1230,0;-0,40;1923924025;1553450;-5,00;1235,0;1250,0;1225,0;1238,48;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;17260,0;-0,23;1554314320;90206;-40,00;17200,0;17300,0;17200,0;17230,72;EXITO;EQTY
GEB;2105,0;-0,47;1077734015;513209;-10,00;2105,0;2115,0;2090,0;2099,99;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;29900,0;-1,32;1077589160;35974;-400,00;30100,0;30220,0;29820,0;29954,67;GRUPO SURA;EQTY
ICOLCAP;15460,0;-1,09;1008594042;65099;-170,00;15495,0;15495,0;15460,0;15493,23;FONDO BURSATIL ISHARES COLCAP;EQTY
PFDAVVNDA;41200,0;-0,24;500571540;12134;-100,00;40840,0;41500,0;40840,0;41253,63;BANCO DAVIVIENDA;EQTY
CLH;4365,0;-0,80;387428895;87963;-35,00;4405,0;4450,0;4315,0;4404,45;CEMEX LATAM HOLDINGS;EQTY
CORFICOLCF;25500,0;-3,34;366503100;14328;-880,00;25620,0;25840,0;25420,0;25579,5;CORFICOLOMBIANA;EQTY
NUTRESA;24920,0;0,40;329192680;13220;100,00;24800,0;25000,0;24800,0;24901,11;GRUPO NUTRESA;EQTY
CELSIA;4450,0;0,00;297494145;67000;0,00;4370,0;4450,0;4370,0;4440,21;CELSIA;EQTY
CNEC;12380,0;0,32;196161340;15921;40,00;12320,0;12380,0;12300,0;12320,92;CANACOL ENERGY LTD;EQTY
PFAVH;1600,0;-4,19;100480130;62548;-70,00;1610,0;1610,0;1600,0;1606,45;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;3090,0;0,00;90607680;29302;0,00;3100,0;3100,0;3090,0;3092,2;MINEROS;EQTY
ENKA;9,0;5,88;89399540;10281255;0,50;8,5;9,0;8,5;8,7;ENKA DE COLOMBIA;EQTY
OCCIDENTE;37300,0;-0,21;44760000;1200;-80,00;37300,0;37300,0;37300,0;37300,0;BANCO DE OCCIDENTE;EQTY
PFGRUPOARG;13540,0;0,00;37077780;2757;0,00;13580,0;13580,0;13540,0;13448,6;GRUPO ARGOS;EQTY
GRUBOLIVAR;61000,0;0,33;30500000;500;200,00;61000,0;61000,0;61000,0;61000,0;GRUPO BOLIVAR;EQTY
PFCORFICOL;22500,0;-0,27;22500000;1000;-60,00;22500,0;22500,0;22500,0;22500,0;CORFICOLOMBIANA;EQTY
GRUPOAVAL;0,0;0,00;9534050;7805;0,00;0,0;0,0;0,0;1221,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;316,0;0,32;8349984;26424;1,00;316,0;316,0;316,0;316,0;BBVA COLOMBIA;EQTY
CONCONCRET;0,0;0,00;4056939;7861;0,00;0,0;0,0;0,0;516,08;CONCONCRETO S.A;EQTY
ETB;0,0;0,00;1497892;6347;0,00;0,0;0,0;0,0;236,0;ETB;EQTY
PROMIGAS;0,0;0,00;1108800;160;0,00;0,0;0,0;0,0;6930,0;PROMIGAS;EQTY
PFCEMARGOS;0,0;0,00;1093440;175;0,00;0,0;0,0;0,0;6248,23;CEMENTOS ARGOS;EQTY
