Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3210,0;1,42;15287537520;4792294;45,00;3180,0;3215,0;3170,0;3190,02;ECOPETROL;EQTY
ICOLCAP;15360,0;0,31;12309253115;802272;48,00;15291,5;15377,5;15291,5;15342,99;FONDO BURSATIL ISHARES COLCAP;EQTY
PFBCOLOM;37220,0;0,27;11441468800;308950;100,00;37100,0;37300,0;36920,0;37033,4;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;38600,0;1,85;4299985720;112961;700,00;37800,0;39000,0;37800,0;38066,11;BANCO DAVIVIENDA;EQTY
CEMARGOS;8060,0;-0,62;4105517270;506202;-50,00;8140,0;8140,0;8050,0;8110,43;CEMENTOS ARGOS;EQTY
BVC;11120,0;0,91;3334320580;300701;100,00;11100,0;11160,0;11060,0;11088,49;BOLSA DE VALORES DE COLOMBIA;EQTY
GEB;2050,0;0,49;3327569205;1630298;10,00;2040,0;2050,0;2035,0;2041,08;GRUPO ENERGIA BOGOTA;EQTY
EXITO;14240,0;-1,52;2995608660;209656;-220,00;14480,0;14480,0;14240,0;14288,21;EXITO;EQTY
BCOLOMBIA;35800,0;0,00;2692209820;75203;0,00;35760,0;35980,0;35740,0;35799,23;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;25060,0;1,38;2443305860;98274;340,00;24700,0;25200,0;24400,0;24862,18;CORFICOLOMBIANA;EQTY
ISA;13980,0;-0,43;1697801600;121360;-60,00;14000,0;14040,0;13980,0;13989,8;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;26280,0;-1,05;1588351460;59757;-280,00;26560,0;26660,0;26280,0;26580,17;GRUPO NUTRESA;EQTY
PFAVAL;1175,0;-0,42;1573404140;1337958;-5,00;1175,0;1185,0;1175,0;1175,97;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;17920,0;-1,21;1504312620;83528;-220,00;18240,0;18240,0;17920,0;18009,68;GRUPO ARGOS;EQTY
GRUPOSURA;34820,0;-0,34;1300344100;37314;-120,00;34940,0;34940,0;34740,0;34848,69;GRUPO SURA;EQTY
CNEC;10500,0;-0,19;926802200;87061;-20,00;10500,0;10740,0;10260,0;10645,43;CANACOL ENERGY LTD;EQTY
PFGRUPSURA;33100,0;0,30;764199860;22935;100,00;33320,0;33540,0;33100,0;33320,25;GRUPO SURA;EQTY
PFGRUPOARG;15100,0;1,07;547858460;36608;160,00;14960,0;15200,0;14940,0;14965,54;GRUPO ARGOS;EQTY
CONCONCRET;318,0;3,58;470314848;1445224;11,00;329,0;330,0;318,0;325,43;CONCONCRETO S.A;EQTY
CELSIA;4400,0;0,00;467731460;106212;0,00;4400,0;4430,0;4400,0;4403,75;CELSIA;EQTY
ETB;213,0;-1,39;269210314;1244739;-3,00;224,0;224,0;213,0;216,28;ETB;EQTY
ELCONDOR;1075,0;0,00;266381065;248302;0,00;1080,0;1080,0;1040,0;1072,81;EL CONDOR;EQTY
CLH;4855,0;-1,82;234127420;47785;-90,00;4945,0;4945,0;4850,0;4899,6;CEMEX LATAM HOLDINGS;EQTY
PFAVH;1830,0;-0,54;216286340;116963;-10,00;1860,0;1860,0;1830,0;1849,19;AVIANCA HOLDINGS S.A.;EQTY
BOGOTA;63440,0;-0,94;97421380;1525;-600,00;64020,0;64020,0;63440,0;63882,87;BANCO DE BOGOTA;EQTY
FABRICATO;7,5;-0,27;38082187,8;5067054;-0,02;7,5;7,5;7,5;7,52;FABRICATO;EQTY
PFCEMARGOS;6700,0;0,45;33763310;5041;30,00;6700,0;6700,0;6700,0;6697,74;CEMENTOS ARGOS;EQTY
MINEROS;1920,0;0,00;21179060;11016;0,00;1920,0;1920,0;1920,0;1922,57;MINEROS;EQTY
GRUPOAVAL;1155,0;-1,70;20036765;17322;-20,00;1155,0;1155,0;1155,0;1156,72;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCARPAK;5300,0;0,00;15497200;2924;0,00;5300,0;5300,0;5300,0;5300,0;CARVAJAL EMPAQUES S.A.;EQTY
GRUBOLIVAR;51500,0;0,00;13493000;262;0,00;51500,0;51500,0;51500,0;51500,0;GRUPO BOLIVAR;EQTY
PROMIGAS;5200,0;-3,70;10010000;1925;-200,00;5200,0;5200,0;5200,0;5200,0;PROMIGAS;EQTY
TERPEL;9340,0;-2,30;6061660;649;-220,00;9340,0;9340,0;9340,0;9340,0;ORGANIZACION TERPEL;EQTY
VILLAS;0,0;0,00;999600;196;0,00;0,0;0,0;0,0;5100,0;BANCO AV VILLAS;EQTY
