Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;16000,0;-0,12;24595239860;1537401;-20,00;15991,0;16023,0;15962,5;15997,93;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;3440,0;-0,58;20329442500;5903940;-20,00;3440,0;3460,0;3430,0;3443,37;ECOPETROL;EQTY
EXITO;14660,0;-0,54;9170831900;618936;-80,00;14720,0;14900,0;14660,0;14817,09;EXITO;EQTY
PFBCOLOM;40200,0;1,21;8366004340;209781;480,00;39360,0;40240,0;39360,0;39879,7;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;38800,0;0,15;4646979400;119598;60,00;38620,0;39040,0;38620,0;38854,99;BANCO BANCOLOMBIA;EQTY
CEMARGOS;7950,0;0,89;4530841720;572416;70,00;7900,0;7950,0;7880,0;7915,3;CEMENTOS ARGOS;EQTY
ISA;16160,0;-0,25;4403168280;274869;-40,00;15800,0;16160,0;15800,0;16019,15;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;14467,0;0,36;4119212218;285054;52,00;14445,0;14467,0;14445,0;14450,64;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
NUTRESA;25620,0;-0,70;4090849560;158250;-180,00;25800,0;26000,0;25620,0;25850,55;GRUPO NUTRESA;EQTY
PFAVAL;1225,0;-0,41;3905724920;3191341;-5,00;1220,0;1230,0;1215,0;1223,85;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;35800,0;-1,05;3396553760;94281;-380,00;36200,0;36300,0;35800,0;36025,86;GRUPO SURA;EQTY
BBVACOL;285,0;1,79;2857125000;10025000;5,00;285,0;285,0;285,0;285,0;BBVA COLOMBIA;EQTY
PFCEMARGOS;6560,0;0,61;1749703440;268069;40,00;6560,0;6590,0;6520,0;6527,06;CEMENTOS ARGOS;EQTY
CELSIA;4370,0;1,16;1471832335;336613;50,00;4335,0;4415,0;4335,0;4372,48;CELSIA;EQTY
GRUPOARGOS;17860,0;-0,45;1452078400;81063;-80,00;17820,0;18000,0;17820,0;17912,96;GRUPO ARGOS;EQTY
PFDAVVNDA;37700,0;-0,26;1387999940;36773;-100,00;37860,0;38000,0;37620,0;37745,08;BANCO DAVIVIENDA;EQTY
GEB;2065,0;0,24;1207699700;584672;5,00;2050,0;2080,0;2050,0;2065,6;GRUPO ENERGIA BOGOTA;EQTY
PFAVH;1615,0;-0,92;1048689125;642938;-15,00;1675,0;1675,0;1615,0;1631,09;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;26100,0;-1,51;766153180;29206;-400,00;26400,0;26400,0;26100,0;26232,73;CORFICOLOMBIANA;EQTY
TERPEL;10440,0;0,19;605954720;58283;20,00;10200,0;10440,0;10200,0;10396,77;ORGANIZACION TERPEL;EQTY
PFGRUPOARG;14700,0;-0,27;512934220;34910;-40,00;14640,0;14860,0;14620,0;14693,05;GRUPO ARGOS;EQTY
PFGRUPSURA;33620,0;-0,36;419496020;12390;-120,00;33740,0;34000,0;33620,0;33857,63;GRUPO SURA;EQTY
CLH;4630,0;-1,49;168393870;36279;-70,00;4660,0;4675,0;4630,0;4641,63;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;65500,0;-0,76;150715500;2301;-500,00;65500,0;65500,0;65500,0;65500,0;BANCO DE BOGOTA;EQTY
PROMIGAS;5370,0;-0,37;109173550;20334;-20,00;5370,0;5370,0;5370,0;5369,01;PROMIGAS;EQTY
GRUPOAVAL;1215,0;-0,82;103935640;85739;-10,00;1225,0;1225,0;1190,0;1212,23;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;273,0;-2,50;88696629;319453;-7,00;280,0;280,0;273,0;277,65;ETB;EQTY
CNEC;10560,0;-1,86;22260480;2108;-200,00;10560,0;10560,0;10560,0;10560,0;CANACOL ENERGY LTD;EQTY
CONCONCRET;470,0;-0,21;19152402;40566;-1,00;470,0;470,0;470,0;472,13;CONCONCRETO S.A;EQTY
MINEROS;2200,0;0,00;14432000;6560;0,00;2200,0;2200,0;2200,0;2200,0;MINEROS;EQTY
FABRICATO;0,0;0,00;3203583,4;445268;0,00;0,0;0,0;0,0;7,19;FABRICATO;EQTY
PAZRIO;0,0;0,00;1748859;249837;0,00;0,0;0,0;0,0;7,0;ACER. PAZ DEL RIO;EQTY
