Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFGRUPSURA;26920,0;2,44;110522620100;4155171;640,00;27000,0;27120,0;26280,0;26598,81;GRUPO SURA;EQTY
CEMARGOS;6250,0;1,13;63023729060;10123565;70,00;6180,0;6470,0;6040,0;6225,45;CEMENTOS ARGOS;EQTY
GRUPOSURA;32320,0;-2,65;25289126760;781875;-880,00;33000,0;33200,0;32000,0;32344,21;GRUPO SURA;EQTY
PFBCOLOM;42800,0;0,00;22061699800;520291;0,00;42800,0;42800,0;42080,0;42402,62;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3205,0;1,42;14608115625;4592429;45,00;3160,0;3210,0;3145,0;3180,91;ECOPETROL;EQTY
PFAVAL;1385,0;-1,42;13870292005;10027307;-20,00;1380,0;1395,0;1365,0;1383,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;41100,0;-2,10;10644488120;259273;-880,00;41100,0;41400,0;40820,0;41055,14;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;43280,0;0,65;5493346160;127570;280,00;43400,0;43440,0;42700,0;43061,43;BANCO DAVIVIENDA;EQTY
NUTRESA;26000,0;-1,52;5011683640;195131;-400,00;26180,0;26180,0;25500,0;25683,69;GRUPO NUTRESA;EQTY
GEB;2180,0;-0,23;4378086525;2010439;-5,00;2165,0;2185,0;2165,0;2177,68;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;15980,0;-0,44;4332633000;271000;-70,00;16048,0;16048,0;15980,0;15987,58;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;17500,0;-2,78;3862557920;220138;-500,00;17820,0;17940,0;17300,0;17546,08;GRUPO ARGOS;EQTY
ISA;18260,0;-2,35;2959574920;161708;-440,00;18220,0;18840,0;18200,0;18301,97;ISA INTERCONEXION ELECTRICA;EQTY
PFCEMARGOS;5190,0;-0,19;2135228200;423605;-10,00;5130,0;5190,0;4990,0;5040,61;CEMENTOS ARGOS;EQTY
PFAVH;1780,0;7,88;1297383350;733119;130,00;1745,0;1800,0;1710,0;1769,68;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;28800,0;0,00;1091174060;37868;0,00;28800,0;29000,0;28520,0;28815,2;CORFICOLOMBIANA;EQTY
EXITO;14600,0;-2,67;905328400;61939;-400,00;14700,0;14700,0;14600,0;14616,45;EXITO;EQTY
PFGRUPOARG;12980,0;-1,67;751782280;58341;-220,00;12900,0;13080,0;12680,0;12886,0;GRUPO ARGOS;EQTY
BOGOTA;83000,0;1,22;657803060;7954;1000,00;82000,0;83000,0;81800,0;82700,91;BANCO DE BOGOTA;EQTY
CNEC;11400,0;0,00;427453300;37424;0,00;11500,0;11500,0;11340,0;11421,9;CANACOL ENERGY LTD;EQTY
CELSIA;4390,0;-0,68;366109260;83374;-30,00;4370,0;4410,0;4370,0;4391,17;CELSIA;EQTY
CONCONCRET;430,0;-1,83;188753618;436902;-8,00;435,0;435,0;430,0;432,03;CONCONCRETO S.A;EQTY
MINEROS;3155,0;-1,41;162703395;51956;-45,00;3180,0;3180,0;3115,0;3131,56;MINEROS;EQTY
GRUPOAVAL;1380,0;-2,82;141131350;101477;-40,00;1380,0;1415,0;1380,0;1390,77;GRUPO AVAL ACCIONES Y VALORES;EQTY
CLH;4345,0;-2,80;129029840;29306;-125,00;4285,0;4465,0;4285,0;4402,85;CEMEX LATAM HOLDINGS;EQTY
PFCORFICOL;24500,0;0,00;96530000;3940;0,00;24500,0;24500,0;24500,0;24500,0;CORFICOLOMBIANA;EQTY
BVC;11160,0;0,54;94142560;8487;60,00;11060,0;11160,0;11060,0;11092,56;BOLSA DE VALORES DE COLOMBIA;EQTY
ETB;245,0;7,93;91534056;389316;18,00;232,0;249,0;227,0;235,12;ETB;EQTY
GRUBOLIVAR;70000,0;4,48;84533000;1217;3000,00;67000,0;70000,0;67000,0;69460,15;GRUPO BOLIVAR;EQTY
PROMIGAS;7970,0;-0,13;42342440;5320;-10,00;7970,0;7970,0;7970,0;7959,11;PROMIGAS;EQTY
FABRICATO;0,0;0,00;2500000;500000;0,00;0,0;0,0;0,0;5,0;FABRICATO;EQTY
BBVACOL;0,0;0,00;234330;642;0,00;0,0;0,0;0,0;365,0;BBVA COLOMBIA;EQTY
