Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
CEMARGOS;7500,0;0,00;144095674360;19215862;0,00;7500,0;7500,0;7400,0;7498,79;CEMENTOS ARGOS;EQTY
GRUPOARGOS;17660,0;0,00;137103697160;7764135;0,00;17500,0;17660,0;17300,0;17658,59;GRUPO ARGOS;EQTY
ECOPETROL;3010,0;0,67;53858750165;17907981;20,00;2990,0;3010,0;2985,0;3007,53;ECOPETROL;EQTY
PFBCOLOM;43300,0;0,70;47345301520;1094215;300,00;42940,0;43380,0;42780,0;43268,74;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32700,0;-2,10;42898564280;1309380;-700,00;33380,0;34000,0;32700,0;32762,5;GRUPO SURA;EQTY
ISA;19900,0;0,20;37777529960;1898765;40,00;19300,0;20000,0;19300,0;19895,84;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;39200,0;-1,95;29650859900;755412;-780,00;39960,0;40280,0;39200,0;39251,24;BANCO BANCOLOMBIA;EQTY
PFAVAL;1315,0;1,15;19756956150;15035130;15,00;1305,0;1315,0;1300,0;1314,05;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;2210,0;0,45;14634535310;6635208;10,00;2185,0;2210,0;2175,0;2205,59;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;25960,0;1,17;13969507140;538885;300,00;25400,0;25960,0;25400,0;25922,98;GRUPO NUTRESA;EQTY
PFDAVVNDA;42000,0;1,94;10806289420;259426;800,00;41200,0;42000,0;40040,0;41654,61;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;30480,0;-1,61;7708057020;252633;-500,00;30940,0;31040,0;30480,0;30510,89;GRUPO SURA;EQTY
CORFICOLCF;27000,0;1,28;5562624680;206077;340,00;26420,0;27000,0;26300,0;26992,94;CORFICOLOMBIANA;EQTY
CELSIA;4290,0;-1,27;3989904050;929495;-55,00;4300,0;4345,0;4290,0;4292,55;CELSIA;EQTY
CLH;4135,0;-4,28;1826888580;440910;-185,00;4220,0;4235,0;4135,0;4143,45;CEMEX LATAM HOLDINGS;EQTY
PFAVH;1240,0;-1,59;1199844790;958393;-20,00;1270,0;1280,0;1240,0;1251,93;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;7620,0;0,13;1005798320;132204;10,00;7600,0;7620,0;7600,0;7607,93;PROMIGAS;EQTY
BOGOTA;76180,0;1,57;985160700;12945;1180,00;75020,0;76200,0;75020,0;76103,57;BANCO DE BOGOTA;EQTY
GRUPOAVAL;1300,0;0,39;876613200;676576;5,00;1295,0;1300,0;1290,0;1295,66;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;22800,0;0,35;614140800;26936;80,00;22800,0;22800,0;22800,0;22800,0;CORFICOLOMBIANA;EQTY
PFGRUPOARG;13160,0;-1,79;544992160;41091;-240,00;13480,0;13500,0;13160,0;13263,05;GRUPO ARGOS;EQTY
ICOLCAP;16091,0;-0,06;456230864;28352;-9,00;16091,0;16091,0;16091,0;16091,66;FONDO BURSATIL ISHARES COLCAP;EQTY
MINEROS;3430,0;0,88;273547460;80381;30,00;3400,0;3430,0;3400,0;3403,14;MINEROS;EQTY
PFCEMARGOS;6000,0;-2,91;142767740;23562;-180,00;6090,0;6090,0;6000,0;6059,24;CEMENTOS ARGOS;EQTY
TERPEL;10700,0;0,00;74960000;7000;0,00;10720,0;10720,0;10700,0;10708,57;ORGANIZACION TERPEL;EQTY
CNEC;12000,0;-1,32;48046800;4045;-160,00;11600,0;12000,0;11600,0;11878,07;CANACOL ENERGY LTD;EQTY
CONCONCRET;505,0;0,60;36462010;72202;3,00;505,0;505,0;505,0;505,0;CONCONCRETO S.A;EQTY
BVC;11480,0;-4,33;36162000;3150;-520,00;11480,0;11480,0;11480,0;11480,0;BOLSA DE VALORES DE COLOMBIA;EQTY
OCCIDENTE;37520,0;0,59;30016000;800;220,00;37520,0;37520,0;37520,0;37520,0;BANCO DE OCCIDENTE;EQTY
ETB;0,0;0,00;3089194;13669;0,00;0,0;0,0;0,0;226,0;ETB;EQTY
GRUBOLIVAR;0,0;0,00;2591280;36;0,00;0,0;0,0;0,0;71980,0;GRUPO BOLIVAR;EQTY
